Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,5,0,40,25,139,0.108,37,4,9,53,13,3,16,1,0,0,Auburn,191.26,206.11,87.05,100.72,563.42,611.06,0.21,0.17,225.93,242.71,24.14,28.17,41.31,42.36,277.29,287.94,25.87,31.82,11.0,16.73,69.77,72.42,10.64,12.4,247.97,261.35,17.75,17.18
0,3,0,25,24,94,0.011,24,0,5,57,7,4,10,1,0,0,Butler,191.26,261.0,87.05,116.5,563.42,784.81,0.21,0.16,225.93,275.43,24.14,34.62,41.31,49.31,277.29,374.87,25.87,36.08,11.0,17.88,69.77,93.83,10.64,13.89,247.97,344.4,17.75,12.1
0,3,0,29,21,97,0.082,24,4,2,41,7,1,11,1,0,2,New Mexico St.,191.26,176.22,87.05,75.65,563.42,466.87,0.21,0.3,225.93,205.94,24.14,35.0,41.31,45.5,277.29,217.05,25.87,34.62,11.0,18.22,69.77,127.5,10.64,12.7,247.97,280.06,17.75,13.75
1,4,0,55,21,133,0.256,52,7,6,62,5,0,12,0,68.0,2,Chattanooga,191.26,239.29,87.05,107.82,563.42,697.29,0.21,0.18,225.93,284.0,24.14,38.54,41.31,58.42,277.29,366.86,25.87,40.75,11.0,19.33,69.77,70.55,10.64,13.2,247.97,336.13,17.75,21.43
0,5,0,40,21,139,0.137,37,4,11,51,6,0,16,0,52.0,1,South Alabama,191.26,295.07,87.05,111.2,563.42,813.73,0.21,0.19,225.93,304.15,24.14,43.09,41.31,55.92,277.29,376.77,25.87,50.0,11.0,21.45,69.77,72.5,10.64,8.3,247.97,397.75,17.75,9.8
1,3,0,27,12,90,0.167,23,7,2,40,1,0,22,0,45.0,1,Mississippi Val.,191.26,180.41,87.05,109.94,563.42,583.06,0.21,-0.04,225.93,180.53,24.14,38.77,41.31,46.23,277.29,257.81,25.87,39.53,11.0,12.1,69.77,52.42,10.64,13.5,247.97,256.37,17.75,23.0
0,3,0,36,19,114,0.149,31,4,6,47,3,0,10,0,45.0,2,Northwestern St.,191.26,291.25,87.05,113.06,563.42,821.56,0.21,0.21,225.93,288.93,24.14,48.2,41.31,73.08,277.29,388.0,25.87,40.91,11.0,15.44,69.77,77.17,10.64,16.0,247.97,410.29,17.75,12.6
0,3,0,36,14,100,0.220,36,3,3,63,5,0,17,3,47.5,4,Evansville,191.26,285.44,87.05,122.81,563.42,860.25,0.21,0.17,225.93,307.57,24.14,37.0,41.31,52.75,277.29,457.07,25.87,35.27,11.0,10.5,69.77,110.6,10.64,15.0,247.97,400.61,17.75,5.56
1,4,0,50,17,125,0.264,47,7,5,77,4,1,14,1,65.0,2,New Orleans,191.26,230.67,87.05,101.67,563.42,647.06,0.21,0.09,225.93,248.33,24.14,37.46,41.31,50.73,277.29,289.88,25.87,41.25,11.0,18.8,69.77,68.77,10.64,15.44,247.97,324.25,17.75,15.0
1,3,0,40,10,98,0.306,34,3,15,42,5,3,16,2,54.0,2,Southern U.,191.26,170.9,87.05,87.7,563.42,582.7,0.21,0.08,225.93,181.56,24.14,31.5,41.31,31.22,277.29,215.11,25.87,32.31,11.0,20.17,69.77,42.47,10.64,10.36,247.97,255.5,17.75,10.71
