Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,4,0,58,28,165,0.182,55,3,15,70,8,3,8,0,68.0,0,Weber St.,286.53,286.28,114.18,110.72,753.65,812.5,0.18,0.19,325.43,374.0,63.0,48.91,98.18,62.18,352.93,471.43,41.38,42.27,19.44,17.1,105.09,153.0,19.75,12.8,446.71,552.21,7.67,15.17
1,5,0,57,24,153,0.216,51,8,11,56,5,0,6,0,68.0,0,CSUN,286.53,226.94,114.18,90.67,753.65,617.33,0.18,0.15,325.43,223.06,63.0,29.92,98.18,45.64,352.93,267.41,41.38,26.93,19.44,14.08,105.09,67.64,19.75,7.82,446.71,300.94,7.67,9.5
1,5,0,59,14,139,0.324,57,9,14,62,5,5,20,0,83.0,2,Portland,286.53,225.65,114.18,103.76,753.65,662.65,0.18,0.1,325.43,277.23,63.0,46.18,98.18,64.73,352.93,300.25,41.38,40.0,19.44,16.25,105.09,105.6,19.75,8.64,446.71,312.56,7.67,12.0
0,4,0,55,20,138,0.254,49,11,15,56,10,0,8,0,70.0,2,UC Irvine,286.53,180.43,114.18,79.43,753.65,500.57,0.18,0.14,325.43,182.53,63.0,26.31,98.18,35.22,352.93,216.89,41.38,28.11,19.44,13.38,105.09,77.42,19.75,9.85,446.71,236.87,7.67,11.57
0,3,0,31,23,96,0.083,27,3,5,38,7,1,6,0,38.0,2,California,286.53,224.55,114.18,80.9,753.65,571.9,0.18,0.18,325.43,295.57,63.0,28.71,98.18,39.73,352.93,252.11,41.38,24.0,19.44,14.7,105.09,91.92,19.75,14.91,446.71,321.32,7.67,16.57
1,5,0,62,23,157,0.248,60,8,17,64,7,0,11,2,75.5,1,North Carolina,286.53,216.58,114.18,94.21,753.65,591.58,0.18,0.15,325.43,255.47,63.0,26.0,98.18,42.47,352.93,263.59,41.38,27.58,19.44,17.25,105.09,95.5,19.75,15.18,446.71,310.88,7.67,14.5
0,5,0,73,23,189,0.265,71,5,19,77,7,4,12,1,88.0,2,Idaho,286.53,245.47,114.18,91.63,753.65,690.84,0.18,0.15,325.43,303.0,63.0,37.33,98.18,50.57,352.93,348.88,41.38,41.5,19.44,20.83,105.09,102.83,19.75,11.45,446.71,344.59,7.67,12.67
0,5,0,74,26,172,0.279,72,10,11,65,7,1,14,5,92.0,1,Texas Tech,286.53,183.56,114.18,74.48,753.65,497.68,0.18,0.14,325.43,267.31,63.0,28.93,98.18,38.18,352.93,234.55,41.38,31.23,19.44,17.08,105.09,86.15,19.75,10.67,446.71,261.19,7.67,9.6
0,4,0,44,22,129,0.171,39,5,8,43,6,3,18,3,61.0,0,Pacific,286.53,296.07,114.18,137.93,753.65,849.67,0.18,0.09,325.43,292.71,63.0,38.15,98.18,57.36,352.93,383.79,41.38,42.18,19.44,15.22,105.09,89.17,19.75,10.17,446.71,400.57,7.67,13.33
0,5,0,52,22,152,0.197,47,8,16,52,6,1,12,3,67.0,1,Arizona St.,286.53,247.37,114.18,97.0,753.65,700.63,0.18,0.21,325.43,273.12,63.0,30.14,98.18,50.06,352.93,325.72,41.38,34.33,19.44,23.73,105.09,78.62,19.75,11.7,446.71,327.36,7.67,9.75
