BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
0,228.87,246.06,104.13,114.35,640.6,742.53,0.13,0.12,225.79,244.31,33.92,31.69,38.14,36.07,278.21,337.69,46.5,40.9,14.3,17.8,87.55,104.91,9.67,13.33,318.79,334.38,9.5,11.6,1,5,0,62,30,132,0.242,55,5,16,34,5,8,2,0,76.0
2,228.87,228.61,104.13,99.5,640.6,655.94,0.13,0.21,225.79,295.23,33.92,53.4,38.14,64.36,278.21,338.8,46.5,40.75,14.3,11.27,87.55,63.67,9.67,15.5,318.79,368.18,9.5,14.88,0,5,0,53,24,154,0.188,45,9,16,61,7,1,10,0,68.0
0,228.87,229.88,104.13,98.82,640.6,661.18,0.13,0.14,225.79,276.0,33.92,39.64,38.14,54.54,278.21,313.56,46.5,39.1,14.3,20.11,87.55,79.82,9.67,8.2,318.79,289.0,9.5,10.2,1,3,0,33,15,106,0.170,31,9,4,41,7,0,12,0,48.0
4,228.87,253.82,104.13,104.71,640.6,776.29,0.13,0.22,225.79,267.27,33.92,35.42,38.14,53.23,278.21,393.5,46.5,25.93,14.3,13.45,87.55,101.67,9.67,10.78,318.79,316.25,9.5,7.57,0,3,0,32,21,113,0.097,31,2,10,41,6,3,12,1,43.0
5/,228.87,261.0,104.13,106.8,640.6,743.73,0.13,0.13,225.79,282.08,33.92,28.92,38.14,37.5,278.21,372.15,46.5,40.9,14.3,15.56,87.55,87.0,9.67,16.1,318.79,350.62,9.5,9.3,0,4,0,47,26,135,0.156,44,6,7,47,5,1,10,2,59.0
1,228.87,245.35,104.13,116.47,640.6,716.94,0.13,0.15,225.79,241.56,33.92,35.0,38.14,48.57,278.21,318.12,46.5,40.92,14.3,19.5,87.55,74.85,9.67,13.33,318.79,329.03,9.5,16.83,1,4,0,49,22,134,0.201,40,7,5,57,7,1,16,3,65.0
4,228.87,231.8,104.13,113.87,640.6,738.07,0.13,0.05,225.79,230.71,33.92,34.62,38.14,47.08,278.21,344.21,46.5,37.08,14.3,12.56,87.55,81.27,9.67,14.5,318.79,301.36,9.5,14.6,1,4,0,55,12,146,0.295,51,3,7,75,8,0,27,0,71.5
2,228.87,210.85,104.13,97.95,640.6,605.0,0.13,0.18,225.79,231.82,33.92,32.6,38.14,56.94,278.21,277.89,46.5,29.4,14.3,11.8,87.55,69.06,9.67,9.0,318.79,282.95,9.5,13.0,0,3,0,28,21,92,0.076,26,1,4,27,8,0,6,0,32.0
1,228.87,229.61,104.13,95.72,640.6,675.94,0.13,0.07,225.79,251.87,33.92,39.58,38.14,46.92,278.21,324.69,46.5,47.82,14.3,13.6,87.55,75.64,9.67,12.67,318.79,344.0,9.5,9.38,0,3,0,41,25,134,0.119,40,4,4,68,7,1,12,2,52.0
4,228.87,198.53,104.13,85.26,640.6,545.47,0.13,0.13,225.79,191.89,33.92,25.94,38.14,36.33,278.21,235.06,46.5,39.45,14.3,10.08,87.55,70.0,9.67,12.79,318.79,268.39,9.5,12.46,0,4,0,54,27,159,0.170,48,6,9,70,4,2,16,2,70.0
1,228.87,194.72,104.13,87.44,640.6,564.11,0.13,0.21,225.79,230.57,33.92,31.54,38.14,29.21,278.21,269.25,46.5,39.58,14.3,10.42,87.55,70.5,9.67,11.29,318.79,259.82,9.5,19.86,0,3,0,26,21,100,0.050,23,3,2,29,4,0,14,1,36.0
0,228.87,243.24,104.13,100.18,640.6,651.06,0.13,0.12,225.79,256.87,33.92,44.73,38.14,56.67,278.21,305.27,46.5,43.0,14.3,16.67,87.55,93.8,9.67,12.44,318.79,374.71,9.5,8.7,0,3,0,31,15,102,0.157,29,7,6,39,5,3,8,1,45.0
0,228.87,235.28,104.13,99.33,640.6,630.22,0.13,0.21,225.79,259.4,33.92,39.17,38.14,51.69,278.21,284.19,46.5,33.08,14.3,12.56,87.55,69.29,9.67,12.09,318.79,344.57,9.5,9.3,0,3,0,27,14,95,0.137,22,2,7,33,7,3,14,1,39.0
1,228.87,255.06,104.13,115.69,640.6,746.56,0.13,0.07,225.79,269.71,33.92,37.21,38.14,52.93,278.21,359.79,46.5,44.18,14.3,13.56,87.55,110.18,9.67,6.55,318.79,373.18,9.5,9.9,1,5,0,46,22,145,0.166,43,7,12,65,9,3,14,2,63.0
3,228.87,196.95,104.13,93.21,640.6,587.32,0.13,0.15,225.79,221.0,33.92,24.5,38.14,32.4,278.21,267.67,46.5,27.14,14.3,10.54,87.55,64.81,9.67,10.93,318.79,263.31,9.5,18.12,0,3,0,36,15,109,0.193,33,1,8,53,4,2,10,1,44.0
0,228.87,185.33,104.13,72.62,640.6,492.04,0.13,0.29,225.79,230.83,33.92,32.14,38.14,36.27,278.21,280.67,46.5,38.0,14.3,11.56,87.55,110.62,9.67,15.11,318.79,286.05,9.5,12.83,0,3,0,28,12,96,0.167,28,2,5,33,5,0,12,1,36.0
0,228.87,216.88,104.13,91.06,640.6,589.56,0.13,0.24,225.79,261.42,33.92,30.73,38.14,55.55,278.21,291.23,46.5,42.12,14.3,14.7,87.55,92.08,9.67,11.0,318.79,281.93,9.5,11.43,0,3,0,38,12,101,0.257,38,4,5,44,6,0,10,3,47.0
0,228.87,205.42,104.13,86.74,640.6,545.32,0.13,0.16,225.79,225.88,33.92,43.73,38.14,43.14,278.21,242.71,46.5,31.2,14.3,11.56,87.55,81.62,9.67,8.88,318.79,305.12,9.5,13.8,1,3,0,45,15,115,0.261,40,3,1,55,4,1,17,1,57.5
2,228.87,264.72,104.13,121.22,640.6,745.72,0.13,0.1,225.79,298.4,33.92,42.33,38.14,45.13,278.21,323.76,46.5,44.25,14.3,12.2,87.55,99.29,9.67,14.45,318.79,358.18,9.5,15.27,0,4,0,45,24,135,0.156,42,4,3,50,7,2,14,3,58.0
1,228.87,235.28,104.13,99.33,640.6,630.22,0.13,0.21,225.79,259.4,33.92,39.17,38.14,51.69,278.21,284.19,46.5,33.08,14.3,12.56,87.55,69.29,9.67,12.09,318.79,344.57,9.5,9.3,0,4,0,47,22,112,0.223,44,3,8,33,14,1,19,1,60.5
1,228.87,243.24,104.13,100.18,640.6,651.06,0.13,0.12,225.79,256.87,33.92,44.73,38.14,56.67,278.21,305.27,46.5,43.0,14.3,16.67,87.55,93.8,9.67,12.44,318.79,374.71,9.5,8.7,0,3,0,27,14,91,0.143,26,3,4,30,7,4,10,1,39.0
0,228.87,264.72,104.13,121.22,640.6,745.72,0.13,0.1,225.79,298.4,33.92,42.33,38.14,45.13,278.21,323.76,46.5,44.25,14.3,12.2,87.55,99.29,9.67,14.45,318.79,358.18,9.5,15.27,0,3,0,31,17,108,0.130,26,6,4,51,6,0,12,1,43.0
0,228.87,196.95,104.13,93.21,640.6,587.32,0.13,0.15,225.79,221.0,33.92,24.5,38.14,32.4,278.21,267.67,46.5,27.14,14.3,10.54,87.55,64.81,9.67,10.93,318.79,263.31,9.5,18.12,1,5,0,55,21,136,0.250,49,7,7,72,7,6,19,2,77.5
0,228.87,255.06,104.13,115.69,640.6,746.56,0.13,0.07,225.79,269.71,33.92,37.21,38.14,52.93,278.21,359.79,46.5,44.18,14.3,13.56,87.55,110.18,9.67,6.55,318.79,373.18,9.5,9.9,0,4,0,49,21,130,0.215,46,5,4,52,7,5,10,2,64.0
0,228.87,205.42,104.13,86.74,640.6,545.32,0.13,0.16,225.79,225.88,33.92,43.73,38.14,43.14,278.21,242.71,46.5,31.2,14.3,11.56,87.55,81.62,9.67,8.88,318.79,305.12,9.5,13.8,0,3,0,22,15,72,0.097,22,1,1,21,8,1,8,1,28.0
3,228.87,216.88,104.13,91.06,640.6,589.56,0.13,0.24,225.79,261.42,33.92,30.73,38.14,55.55,278.21,291.23,46.5,42.12,14.3,14.7,87.55,92.08,9.67,11.0,318.79,281.93,9.5,11.43,0,3,0,28,20,80,0.100,25,3,9,27,5,1,4,0,34.0
