Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,5,0,45,18,136,0.199,41,6,8,51,9,0,14,2,58.0,5,Central Ark.,263.75,281.18,121.5,118.29,771.06,763.06,0.07,0.15,304.92,278.56,51.6,34.77,60.45,46.2,385.64,336.56,37.93,33.43,10.6,13.64,103.33,98.73,13.7,15.0,364.13,394.97,20.4,9.89
0,3,0,29,18,99,0.111,26,6,4,52,6,0,6,1,38.0,1,Georgetown,263.75,210.85,121.5,97.95,771.06,605.0,0.07,0.18,304.92,231.82,51.6,32.6,60.45,56.94,385.64,277.89,37.93,29.4,10.6,11.8,103.33,69.06,13.7,9.0,364.13,282.95,20.4,13.0
0,3,0,23,29,105,-0.057,22,3,2,48,8,0,6,1,29.0,2,Central Conn. St.,263.75,243.22,121.5,95.61,771.06,707.11,0.07,0.25,304.92,275.6,51.6,31.77,60.45,40.36,385.64,339.12,37.93,29.31,10.6,17.27,103.33,100.36,13.7,9.91,364.13,345.81,20.4,11.56
0,4,0,44,20,158,0.152,42,3,10,67,8,2,20,4,59.0,3,Sacred Heart,263.75,255.67,121.5,110.33,771.06,711.17,0.07,0.0,304.92,297.93,51.6,37.17,60.45,44.69,385.64,319.53,37.93,34.08,10.6,16.89,103.33,96.38,13.7,16.17,364.13,364.12,20.4,9.78
0,4,0,49,25,145,0.166,46,7,5,59,5,0,18,0,65.0,1,Toledo,263.75,263.4,121.5,107.87,771.06,780.27,0.07,0.21,304.92,257.21,51.6,44.09,60.45,47.5,385.64,367.93,37.93,46.73,10.6,16.82,103.33,76.18,13.7,10.7,364.13,342.39,20.4,15.88
0,4,0,42,24,148,0.122,41,3,7,66,6,1,18,0,55.0,1,Fordham,263.75,194.4,121.5,82.65,771.06,611.75,0.07,0.13,304.92,224.19,51.6,25.5,60.45,32.81,385.64,323.94,37.93,45.88,10.6,11.4,103.33,79.0,13.7,12.73,364.13,271.71,20.4,17.0
1,3,0,35,11,79,0.304,32,12,4,31,3,3,8,1,54.0,1,Norfolk St.,263.75,125.19,121.5,63.71,771.06,388.33,0.07,0.1,304.92,173.43,51.6,36.0,60.45,44.64,385.64,193.11,37.93,40.62,10.6,10.0,103.33,41.06,13.7,8.5,364.13,182.61,20.4,15.56
1,3,0,39,14,98,0.255,37,7,8,36,5,1,12,1,53.0,2,Radford,263.75,151.5,121.5,73.86,771.06,451.36,0.07,0.13,304.92,181.29,51.6,27.07,60.45,28.71,385.64,216.47,37.93,25.06,10.6,8.67,103.33,72.0,13.7,9.42,364.13,219.39,20.4,11.91
0,4,0,45,29,152,0.105,42,6,13,76,9,0,8,0,55.0,0,UMES,263.75,288.6,121.5,130.2,771.06,784.47,0.07,0.15,304.92,325.25,51.6,70.45,60.45,68.0,385.64,335.0,37.93,63.25,10.6,16.38,103.33,101.33,13.7,14.73,364.13,392.07,20.4,23.12
0,4,0,45,19,154,0.169,42,5,7,84,9,1,14,0,58.0,0,Robert Morris,263.75,257.56,121.5,97.62,771.06,747.88,0.07,0.18,304.92,271.29,51.6,46.6,60.45,45.83,385.64,360.73,37.93,39.8,10.6,13.9,103.33,85.53,13.7,12.4,364.13,357.8,20.4,16.83
1,4,0,54,28,131,0.198,46,16/,7,61,2,1,12,1,77.0,0,Hampton,263.75,194.65,121.5,94.53,771.06,566.65,0.07,0.12,304.92,201.6,51.6,32.77,60.45,33.6,385.64,246.94,37.93,41.08,10.6,10.2,103.33,75.0,13.7,10.44,364.13,267.94,20.4,13.67
1,3,0,43,13,121,0.248,41,4,9,63,2,3,6,1,53.0,1,Iona,263.75,231.8,121.5,113.87,771.06,738.07,0.07,0.05,304.92,230.71,51.6,34.62,60.45,47.08,385.64,344.21,37.93,37.08,10.6,12.56,103.33,81.27,13.7,14.5,364.13,301.36,20.4,14.6
1,4,0,51,31,130,0.154,50,5,11,55,11,0,14,2,63.0,0,Manhattan,263.75,226.35,121.5,104.76,771.06,687.24,0.07,0.05,304.92,268.77,51.6,41.38,60.45,53.27,385.64,314.69,37.93,48.17,10.6,16.67,103.33,83.27,13.7,18.56,364.13,356.68,20.4,24.67
0,3,0,26,14,84,0.143,21,1,4,21,11,1,6,2,31.0,3,American,263.75,241.26,121.5,90.53,771.06,653.16,0.07,0.24,304.92,258.31,51.6,43.0,60.45,50.25,385.64,309.24,37.93,35.71,10.6,14.08,103.33,87.69,13.7,13.55,364.13,360.66,20.4,10.17
1,4,0,58,21,146,0.253,57,3,7,67,1,2,16,4,71.0,0,Siena,263.75,230.0,121.5,99.22,771.06,653.39,0.07,0.14,304.92,238.75,51.6,28.0,60.45,43.81,385.64,291.35,37.93,32.86,10.6,14.5,103.33,77.08,13.7,11.45,364.13,327.12,20.4,12.45
0,5,0,57,27,169,0.178,55,4,8,65,10,2,22,3,74.0,1,Marist,263.75,223.79,121.5,94.89,771.06,630.16,0.07,0.21,304.92,266.87,51.6,36.0,60.45,38.44,385.64,288.83,37.93,47.83,10.6,9.42,103.33,77.14,13.7,15.64,364.13,300.62,20.4,11.11
0,4,0,44,23,162,0.130,44,8,10,75,3,0,4,1,54.0,2,Niagara,263.75,194.3,121.5,71.65,771.06,574.9,0.07,0.09,304.92,259.36,51.6,33.25,60.45,37.14,385.64,310.76,37.93,34.46,10.6,10.82,103.33,61.23,13.7,20.18,364.13,320.13,20.4,7.85
0,5,0,64,23,172,0.238,60,9,8,66,9,1,19,4,83.5,2,Canisius,263.75,267.24,121.5,110.0,771.06,811.18,0.07,0.08,304.92,263.38,51.6,38.64,60.45,40.0,385.64,393.94,37.93,36.4,10.6,9.56,103.33,95.92,13.7,13.18,364.13,386.13,20.4,10.3
1,3,0,45,13,98,0.327,44,4,5,40,3,2,20,2,61.0,0,Quinnipiac,263.75,246.06,121.5,114.35,771.06,742.53,0.07,0.12,304.92,244.31,51.6,31.69,60.45,36.07,385.64,337.69,37.93,40.9,10.6,17.8,103.33,104.91,13.7,13.33,364.13,334.38,20.4,11.6
0,3,0,28,18,118,0.085,28,3,5,52,6,0,10,2,36.0,0,Fairfield,263.75,243.29,121.5,106.82,771.06,688.35,0.07,0.24,304.92,259.67,51.6,48.73,60.45,41.07,385.64,347.53,37.93,41.25,10.6,11.18,103.33,82.62,13.7,21.73,364.13,318.75,20.4,8.89
1,4,0,54,18,141,0.255,53,3,8,70,8,1,14,0,65.0,0,Iona,263.75,231.8,121.5,113.87,771.06,738.07,0.07,0.05,304.92,230.71,51.6,34.62,60.45,47.08,385.64,344.21,37.93,37.08,10.6,12.56,103.33,81.27,13.7,14.5,364.13,301.36,20.4,14.6
1,3,0,47,22,118,0.212,42,5,5,51,5,0,18,1,61.0,0,Saint Peter's,263.75,243.8,121.5,112.07,771.06,805.87,0.07,0.04,304.92,261.69,51.6,38.83,60.45,53.45,385.64,427.54,37.93,36.31,10.6,15.75,103.33,76.0,13.7,15.89,364.13,338.88,20.4,15.43
