Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,4,0,55,26,170,0.171,53,4,10,70,5,2,12,1,0,1,West Virginia,205.42,222.32,86.74,94.0,545.32,607.37,0.16,0.07,225.88,247.12,43.73,24.79,43.14,37.62,242.71,263.06,31.2,23.88,11.56,12.44,81.62,101.91,8.88,15.64,305.12,319.22,13.8,6.8
1,3,0,33,15,81,0.222,30,8,4,41,4,0,10,0,46.0,0,Binghamton,205.42,137.71,86.74,68.76,545.32,408.88,0.16,0.03,225.88,162.77,43.73,28.92,43.14,46.92,242.71,179.33,31.2,33.0,11.56,7.78,81.62,53.83,8.88,7.0,305.12,201.93,13.8,9.67
1,3,0,44,13,99,0.313,41,5,8,53,3,0,8,0,53.0,0,Coppin St.,205.42,222.11,86.74,97.67,545.32,611.28,0.16,0.16,225.88,219.76,43.73,37.56,43.14,50.0,242.71,262.76,31.2,36.69,11.56,10.2,81.62,81.0,8.88,16.0,305.12,300.41,13.8,7.73
1,3,0,42,11,95,0.326,39,11,6,48,6,1,12,0,60.0,0,George Mason,205.42,194.72,86.74,87.44,545.32,564.11,0.16,0.21,225.88,230.57,43.73,31.54,43.14,29.21,242.71,269.25,31.2,39.58,11.56,10.42,81.62,70.5,8.88,11.29,305.12,259.82,13.8,19.86
1,4,0,63,21,126,0.333,59,6,9,48,6,1,10,1,75.0,0,UMBC,205.42,191.12,86.74,82.24,545.32,528.47,0.16,0.19,225.88,217.93,43.73,34.42,43.14,32.43,242.71,233.5,31.2,42.9,11.56,9.78,81.62,69.38,8.88,9.07,305.12,247.53,13.8,8.4
1,4,0,60,19,141,0.291,52,11,12,55,6,1,2,0,73.0,0,Niagara,205.42,194.3,86.74,71.65,545.32,574.9,0.16,0.09,225.88,259.36,43.73,33.25,43.14,37.14,242.71,310.76,31.2,34.46,11.56,10.82,81.62,61.23,8.88,20.18,305.12,320.13,13.8,7.85
1,5,0,70,27,153,0.281,58,5,13,49,7,2,25,0,89.5/,0,UIW,205.42,256.69,86.74,100.0,545.32,698.56,0.16,0.15,225.88,246.53,43.73,35.64,43.14,50.43,242.71,295.13,31.2,48.82,11.56,16.6,81.62,81.25,8.88,8.8,305.12,350.57,13.8,9.56
1,3,0,34,9,75,0.333,28,9,5,25,2,1,15,0,51.5,0,Northern Ill.,205.42,227.44,86.74,98.0,545.32,610.44,0.16,0.13,225.88,269.29,43.73,40.9,43.14,43.79,242.71,278.81,31.2,42.64,11.56,15.5,81.62,77.55,8.88,12.2,305.12,300.5,13.8,9.33
0,4,0,38,19,112,0.170,37,5,6,44,11,0,10,1,48.0,0,La Salle,205.42,251.88,86.74,102.29,545.32,713.82,0.16,0.16,225.88,267.27,43.73,35.15,43.14,51.12,242.71,349.2,31.2,37.55,11.56,14.71,81.62,101.8,8.88,12.8,305.12,327.8,13.8,13.0
0,3,0,23,19,101,0.040,21,2,2,47,9,0,2,1,26.0,3,Villanova,205.42,214.05,86.74,74.05,545.32,572.95,0.16,0.17,225.88,277.29,43.73,39.83,43.14,60.93,242.71,287.06,31.2,37.92,11.56,14.91,81.62,86.45,8.88,16.0,305.12,284.13,13.8,10.12
0,3,0,39,23,119,0.134,37,7,3,45,5,3,4,1,51.0,0,Towson,205.42,185.33,86.74,72.62,545.32,492.04,0.16,0.29,225.88,230.83,43.73,32.14,43.14,36.27,242.71,280.67,31.2,38.0,11.56,11.56,81.62,110.62,8.88,15.11,305.12,286.05,13.8,12.83
1,5,0,57,34,166,0.139,56,6,12,78,12,2,18,0,74.0,1,UNCW,205.42,255.06,86.74,115.69,545.32,746.56,0.16,0.07,225.88,269.71,43.73,37.21,43.14,52.93,242.71,359.79,31.2,44.18,11.56,13.56,81.62,110.18,8.88,6.55,305.12,373.18,13.8,9.9
1,3,0,45,13,118,0.271,42,5,9,43,4,0,22,1,61.0,0,Col. of Charleston,205.42,196.95,86.74,93.21,545.32,587.32,0.16,0.15,225.88,221.0,43.73,24.5,43.14,32.4,242.71,267.67,31.2,27.14,11.56,10.54,81.62,64.81,8.88,10.93,305.12,263.31,13.8,18.12
1,4,0,58,16,136,0.309,53,7,7,51,4,1,6,1,69.0,2,James Madison,205.42,216.88,86.74,91.06,545.32,589.56,0.16,0.24,225.88,261.42,43.73,30.73,43.14,55.55,242.71,291.23,31.2,42.12,11.56,14.7,81.62,92.08,8.88,11.0,305.12,281.93,13.8,11.43
0,5,0,59,29,167,0.180,58,4,8,74,6,2,24,1,77.0,0,Elon,205.42,264.72,86.74,121.22,545.32,745.72,0.16,0.1,225.88,298.4,43.73,42.33,43.14,45.13,242.71,323.76,31.2,44.25,11.56,12.2,81.62,99.29,8.88,14.45,305.12,358.18,13.8,15.27
0,3,0,42,20,122,0.180,41,4,5,48,3,0,12,0,52.0,0,William & Mary,205.42,228.87,86.74,104.13,545.32,640.6,0.16,0.13,225.88,225.79,43.73,33.92,43.14,38.14,242.71,278.21,31.2,46.5,11.56,14.3,81.62,87.55,8.88,9.67,305.12,318.79,13.8,9.5
0,3,0,34,27,114,0.061,32,4,9,42,3,3,18,1,50.0,1,Hofstra,205.42,235.28,86.74,99.33,545.32,630.22,0.16,0.21,225.88,259.4,43.73,39.17,43.14,51.69,242.71,284.19,31.2,33.08,11.56,12.56,81.62,69.29,8.88,12.09,305.12,344.57,13.8,9.3
0,3,0,31,16,93,0.161,30,5,6,32,7,2,8,0,42.0,1,Northeastern,205.42,243.24,86.74,100.18,545.32,651.06,0.16,0.12,225.88,256.87,43.73,44.73,43.14,56.67,242.71,305.27,31.2,43.0,11.56,16.67,81.62,93.8,8.88,12.44,305.12,374.71,13.8,8.7
0,3,0,33,23,120,0.083,33,4,4,61,4,1,12,1,44.0,0,UNCW,205.42,255.06,86.74,115.69,545.32,746.56,0.16,0.07,225.88,269.71,43.73,37.21,43.14,52.93,242.71,359.79,31.2,44.18,11.56,13.56,81.62,110.18,8.88,6.55,305.12,373.18,13.8,9.9
1,4,0,53,18,152,0.230,53,6,10,62,5,4,26,0,76.0,3,Col. of Charleston,205.42,196.95,86.74,93.21,545.32,587.32,0.16,0.15,225.88,221.0,43.73,24.5,43.14,32.4,242.71,267.67,31.2,27.14,11.56,10.54,81.62,64.81,8.88,10.93,305.12,263.31,13.8,18.12
0,3,0,32,28,99,0.040,30,3,4,36,3,0,4,0,37.0,1,James Madison,205.42,216.88,86.74,91.06,545.32,589.56,0.16,0.24,225.88,261.42,43.73,30.73,43.14,55.55,242.71,291.23,31.2,42.12,11.56,14.7,81.62,92.08,8.88,11.0,305.12,281.93,13.8,11.43
0,3,0,36,11,105,0.238,33,4,7,39,5,0,11,0,45.5,1,Towson,205.42,185.33,86.74,72.62,545.32,492.04,0.16,0.29,225.88,230.83,43.73,32.14,43.14,36.27,242.71,280.67,31.2,38.0,11.56,11.56,81.62,110.62,8.88,15.11,305.12,286.05,13.8,12.83
1,3,0,51,11,84,0.476,50,8,8,28,1,1,10,0,65.0,0,William & Mary,205.42,228.87,86.74,104.13,545.32,640.6,0.16,0.13,225.88,225.79,43.73,33.92,43.14,38.14,242.71,278.21,31.2,46.5,11.56,14.3,81.62,87.55,8.88,9.67,305.12,318.79,13.8,9.5
0,3,0,40,23,95,0.179,37,3,8,36,6,0,6,0,46.0,1,Elon,205.42,264.72,86.74,121.22,545.32,745.72,0.16,0.1,225.88,298.4,43.73,42.33,43.14,45.13,242.71,323.76,31.2,44.25,11.56,12.2,81.62,99.29,8.88,14.45,305.12,358.18,13.8,15.27
