Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,3,0,40,25,106,0.142,36,8,9,41,3,2,4,0,52.0,0,Wofford,267.35,246.59,108.71,110.71,698.71,690.94,0.2,0.22,325.62,224.82,58.6,52.64,70.75,56.57,329.73,276.71,53.22,44.38,25.57,21.0,79.0,54.0,11.11,17.29,363.88,322.09,10.25,6.46
0,5,0,51,23,124,0.226,50,7,11,43,9,1,18,4,68.0,2,Georgia,267.35,259.35,108.71,105.29,698.71,668.41,0.2,0.24,325.62,317.85,58.6,36.54,70.75,53.43,329.73,308.67,53.22,38.08,25.57,13.25,79.0,96.17,11.11,12.7,363.88,347.88,10.25,14.17
0,4,0,51,24,135,0.200,47,5,14,49,12,1,18,5,66.0,4,Clemson,267.35,214.16,108.71,91.37,698.71,570.26,0.2,0.15,325.62,222.29,58.6,40.5,70.75,44.29,329.73,243.11,53.22,26.6,25.57,13.82,79.0,95.55,11.11,14.88,363.88,343.43,10.25,12.33
1,4,0,71,18,143,0.371,68,3,8,65,0,2,4,0,78.0,3,Georgia Tech,267.35,221.82,108.71,80.73,698.71,553.77,0.2,0.25,325.62,323.5,58.6,46.8,70.75,58.42,329.73,290.71,53.22,53.62,25.57,20.22,79.0,88.45,11.11,16.44,363.88,376.0,10.25,11.83
1,5,0,59,32,198,0.136,52,7,12,79,1,1,4,1,69.0,0,James Madison,267.35,216.88,108.71,91.06,698.71,589.56,0.2,0.24,325.62,261.42,58.6,30.73,70.75,55.55,329.73,291.23,53.22,42.12,25.57,14.7,79.0,92.08,11.11,11.0,363.88,281.93,10.25,11.43
1,5,0,76,29,202,0.233,69,14/,16,85,5,0,6,0,93.0,2,Furman,267.35,288.6,108.71,118.8,698.71,820.07,0.2,0.12,325.62,329.0,58.6,41.4,70.75,48.27,329.73,405.31,53.22,45.64,25.57,24.5,79.0,90.5,11.11,17.09,363.88,389.88,10.25,12.43
1,3,0,34,15,97,0.196,32,3,7,42,2,3,2,0,41.0,2,High Point,267.35,191.96,108.71,86.87,698.71,554.35,0.2,0.16,325.62,205.75,58.6,36.44,70.75,45.2,329.73,263.14,53.22,32.88,25.57,14.0,79.0,85.0,11.11,10.93,363.88,260.0,10.25,17.09
0,5,0,71,38,189,0.175,66,12,8,93,6,1,12,0,90.0,0,Samford,267.35,246.72,108.71,100.11,698.71,683.94,0.2,0.12,325.62,293.0,58.6,53.0,70.75,64.55,329.73,368.07,53.22,50.7,25.57,25.12,79.0,105.0,11.11,22.22,363.88,406.93,10.25,12.6
1,5,0,68,21,170,0.276,63,10,16,68,7,4,16,0,90.0,0,South Alabama,267.35,295.07,108.71,111.2,698.71,813.73,0.2,0.19,325.62,304.15,58.6,43.09,70.75,55.92,329.73,376.77,53.22,50.0,25.57,21.45,79.0,72.5,11.11,8.3,363.88,397.75,10.25,9.8
1,4,0,62,26,130,0.277,59,11,12,57,5,1,6,1,77.0,0,Alabama,267.35,176.23,108.71,73.77,698.71,478.59,0.2,0.2,325.62,199.61,58.6,20.05,70.75,33.21,329.73,202.14,53.22,24.94,25.57,18.27,79.0,71.79,11.11,8.43,363.88,230.78,10.25,8.5
