BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
0,257.06,270.75,103.22,108.25,797.39,756.75,0.07,0.12,289.6,291.5,35.83,34.4,46.0,44.09,455.0,365.87,29.54,36.7,12.0,13.78,111.09,110.64,13.09,12.8,369.47,374.96,12.0,9.83,0,3,0,35,14,131,0.160,35,3,8,59,1,1,6,4,42.0
2,257.06,232.58,103.22,82.74,797.39,682.32,0.07,0.17,289.6,312.54,35.83,35.0,46.0,46.75,455.0,432.79,29.54,32.4,12.0,16.64,111.09,98.42,13.09,12.82,369.47,323.41,12.0,14.0,0,3,0,41,12,129,0.225,39,1,8,65,1,3,4,1,0
1,257.06,226.21,103.22,86.68,797.39,623.95,0.07,0.2,289.6,254.56,35.83,44.5,46.0,63.0,455.0,282.56,29.54,44.45,12.0,13.8,111.09,72.33,13.09,11.25,369.47,301.5,12.0,13.2,0,4,0,57,12,163,0.276,53,1,8,81,6,3,12,5,0
1,257.06,267.0,103.22,115.6,797.39,749.4,0.07,0.11,289.6,266.57,35.83,33.5,46.0,41.62,455.0,332.79,29.54,40.5,12.0,10.88,111.09,80.08,13.09,15.58,369.47,331.75,12.0,19.6,1,3,0,51,16,120,0.292,49,3,6,57,3,0,12,0,60.0
0,257.06,196.38,103.22,83.81,797.39,571.29,0.07,-0.11,289.6,242.38,35.83,28.38,46.0,39.33,455.0,300.78,29.54,29.62,12.0,18.5,111.09,96.0,13.09,12.0,369.47,280.58,12.0,13.2,1,4,0,47,30,150,0.113,44,10,4,70,1,1,10,4,63.0
1,257.06,248.32,103.22,100.42,797.39,677.53,0.07,0.14,289.6,288.2,35.83,41.75,46.0,54.33,455.0,314.06,29.54,63.78,12.0,29.55,111.09,64.31,13.09,9.8,369.47,350.71,12.0,5.5,0,4,0,36,20,134,0.119,35,9,4,65,7,2,12,0,53.0
1,257.06,251.11,103.22,113.44,797.39,731.0,0.07,0.18,289.6,296.86,35.83,35.27,46.0,41.92,455.0,359.81,29.54,34.27,12.0,16.42,111.09,94.15,13.09,14.85,369.47,326.47,12.0,12.57,0,4,0,45,28,169,0.101,42,5,8,74,5,2,10,5,57.0
0,257.06,264.67,103.22,116.67,797.39,777.22,0.07,0.11,289.6,293.0,35.83,45.92,46.0,55.57,455.0,381.12,29.54,40.64,12.0,15.67,111.09,102.92,13.09,15.75,369.47,382.72,12.0,11.62,1,4,0,44,26,164,0.110,43,8,3,83,5,2,10,2,59.0
0,257.06,250.61,103.22,105.72,797.39,699.33,0.07,0.06,289.6,245.06,35.83,29.87,46.0,50.86,455.0,313.47,29.54,31.92,12.0,11.82,111.09,60.08,13.09,8.9,369.47,308.03,12.0,13.38,0,5,0,61,24,195,0.190,56,6,6,101,5,1,24,5,80.0
3,257.06,272.61,103.22,105.17,797.39,733.67,0.07,0.28,289.6,352.85,35.83,45.0,46.0,51.14,455.0,394.0,29.54,45.3,12.0,14.22,111.09,125.64,13.09,16.33,369.47,368.44,12.0,13.86,0,4,0,52,23,170,0.171,46,5,5,82,5,2,12,2,65.0
1,257.06,227.44,103.22,98.0,797.39,610.44,0.07,0.13,289.6,269.29,35.83,40.9,46.0,43.79,455.0,278.81,29.54,42.64,12.0,15.5,111.09,77.55,13.09,12.2,369.47,300.5,12.0,9.33,1,3,0,48,9,100,0.390,43,2,5,48,3,0,20,0,60.0
4,257.06,294.65,103.22,122.47,797.39,903.47,0.07,0.11,289.6,360.62,35.83,46.0,46.0,69.55,455.0,477.0,29.54,38.33,12.0,14.62,111.09,104.0,13.09,14.82,369.47,416.63,12.0,9.33,0,5,0,76,23,223,0.238,74/,7,9,103,3,0,18,3,92.0
2,257.06,285.06,103.22,136.06,797.39,811.44,0.07,0.18,289.6,328.77,35.83,37.62,46.0,59.64,455.0,352.53,29.54,38.57,12.0,10.22,111.09,120.33,13.09,13.09,369.47,381.0,12.0,8.55,1,4,0,50,14,128,0.281,47,7,3,64,6,1,14,0,65.0
4,257.06,209.94,103.22,95.33,797.39,661.22,0.07,0.12,289.6,254.21,35.83,38.2,46.0,38.69,455.0,368.33,29.54,49.33,12.0,11.88,111.09,93.64,13.09,11.7,369.47,366.92,12.0,10.91,1,4,0,48,12,169,0.213,41,8,8,80,2,3,16,0,67.0
1,257.06,269.53,103.22,119.89,797.39,757.47,0.07,0.22,289.6,320.67,35.83,43.08,46.0,61.17,455.0,367.88,29.54,32.13,12.0,12.8,111.09,129.5,13.09,14.83,369.47,384.85,12.0,10.0,1,5,0,59,14,188,0.239,53,2,7,91,4,0,24,1,73.0
1,257.06,327.81,103.22,133.5,797.39,935.06,0.07,0.18,289.6,375.85,35.83,42.18,46.0,56.69,455.0,481.57,29.54,36.08,12.0,19.8,111.09,99.91,13.09,15.22,369.47,430.37,12.0,8.0,0,4,0,46,27,173,0.110,45,4,2,87,7,1,10,2,56.0
1,257.06,258.11,103.22,108.44,797.39,796.11,0.07,0.08,289.6,294.0,35.83,35.14,46.0,46.2,455.0,381.53,29.54,39.57,12.0,9.73,111.09,92.71,13.09,9.08,369.47,346.68,12.0,9.0,1,4,0,72,21,220,0.232,72,7,10,126/,4,0,10,1,84.0
3,257.06,226.95,103.22,107.05,797.39,712.81,0.07,0.13,289.6,279.81,35.83,30.29,46.0,37.0,455.0,369.78,29.54,37.73,12.0,19.56,111.09,108.67,13.09,11.36,369.47,320.03,12.0,7.89,1,3,0,40,24,129,0.124,37,3,4,59,0,1,22,2,55.0
2,257.06,237.25,103.22,102.55,797.39,677.55,0.07,0.24,289.6,318.64,35.83,56.2,46.0,45.14,455.0,372.44,29.54,44.67,12.0,26.25,111.09,108.82,13.09,15.2,369.47,379.13,12.0,10.09,0,3,0,33,17,124,0.129,32,1,5,52,4,1,16,2,43.0
5,257.06,285.06,103.22,136.06,797.39,811.44,0.07,0.18,289.6,328.77,35.83,37.62,46.0,59.64,455.0,352.53,29.54,38.57,12.0,10.22,111.09,120.33,13.09,13.09,369.47,381.0,12.0,8.55,0,5,0,54,22,168,0.190,51,2,5,68,5,1,26,2,70.0
0,257.06,294.65,103.22,122.47,797.39,903.47,0.07,0.11,289.6,360.62,35.83,46.0,46.0,69.55,455.0,477.0,29.54,38.33,12.0,14.62,111.09,104.0,13.09,14.82,369.47,416.63,12.0,9.33,1,3,0,47,15,137,0.234,43,7,3,69,2,1,8,4,59.0
1,257.06,269.53,103.22,119.89,797.39,757.47,0.07,0.22,289.6,320.67,35.83,43.08,46.0,61.17,455.0,367.88,29.54,32.13,12.0,12.8,111.09,129.5,13.09,14.83,369.47,384.85,12.0,10.0,1,5,0,59,24,179,0.196,54,9,11,73,10,0,14,2,75.0
0,257.06,285.44,103.22,122.81,797.39,860.25,0.07,0.17,289.6,307.57,35.83,37.0,46.0,52.75,455.0,457.07,29.54,35.27,12.0,10.5,111.09,110.6,13.09,15.0,369.47,400.61,12.0,5.56,1,5,0,64,19,195,0.231,62,8,7,96,5,0,16,2,80.0
0,257.06,258.11,103.22,108.44,797.39,796.11,0.07,0.08,289.6,294.0,35.83,35.14,46.0,46.2,455.0,381.53,29.54,39.57,12.0,9.73,111.09,92.71,13.09,9.08,369.47,346.68,12.0,9.0,1,3,0,39,14,121,0.207,38,9,6,57,1,1,16,0,57.0
