Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,5,0,66,24,193,0.218,57,1,7,87,12,4,12,2,77.0,1,Illinois,225.58,221.48,85.05,89.24,590.58,586.33,0.22,0.05,258.8,288.0,27.0,38.58,39.5,49.93,270.0,269.33,28.38,31.75,13.18,13.78,96.64,102.17,11.83,13.6,306.0,317.36,10.75,7.0
0,5,0,47,29,140,0.129,40,5,10,49,5,1,18,3,0,2,Illinois,225.58,221.48,85.05,89.24,590.58,586.33,0.22,0.05,258.8,288.0,27.0,38.58,39.5,49.93,270.0,269.33,28.38,31.75,13.18,13.78,96.64,102.17,11.83,13.6,306.0,317.36,10.75,7.0
0,3,0,38,16,98,0.224,36,1,3,26,8,1,4,2,42.0,0,Cincinnati,225.58,274.68,85.05,92.21,590.58,666.84,0.22,0.17,258.8,350.43,27.0,42.58,39.5,55.15,270.0,322.38,28.38,30.38,13.18,12.36,96.64,91.45,11.83,19.12,306.0,424.6,10.75,16.0
1,5,0,60,23,134,0.276,58,8,13,42,6,2,18,5,79.0,1,Michigan St.,225.58,208.32,85.05,93.26,590.58,559.47,0.22,0.16,258.8,217.12,27.0,28.21,39.5,44.06,270.0,262.12,28.38,28.71,13.18,18.9,96.64,95.77,11.83,14.0,306.0,286.92,10.75,8.73
1,5,0,70,26,186,0.237,65,4,15,90,3,1,18,2,84.0,4,Houston,225.58,217.21,85.05,95.04,590.58,651.04,0.22,0.12,258.8,303.56,27.0,36.14,39.5,46.0,270.0,353.63,28.38,43.55,13.18,26.64,96.64,93.69,11.83,12.09,306.0,339.86,10.75,16.43
0,3,0,34,19,93,0.161,31,3,7,27,5,0,13,0,43.5,3,Baylor,225.58,265.25,85.05,101.38,590.58,659.81,0.22,0.24,258.8,331.17,27.0,33.2,39.5,50.38,270.0,304.64,28.38,35.11,13.18,13.38,96.64,116.73,11.83,15.11,306.0,367.79,10.75,8.55
1,3,0,51,13,101,0.376,42,5,7,54,1,0,16,3,64.0,0,ETSU,225.58,313.4,85.05,125.27,590.58,832.47,0.22,0.23,258.8,311.07,27.0,42.08,39.5,56.57,270.0,363.29,28.38,39.25,13.18,18.73,96.64,88.33,11.83,23.17,306.0,401.29,10.75,8.75
1,3,0,51,13,95,0.400,41,5,5,39,2,2,13,0,64.5,0,Ga. Southern,225.58,170.0,85.05,74.0,590.58,504.48,0.22,0.11,258.8,250.46,27.0,31.0,39.5,38.27,270.0,277.35,28.38,37.46,13.18,14.45,96.64,67.25,11.83,7.91,306.0,251.89,10.75,8.8
1,3,0,42,7,82,0.427,36,3,3,35,1,3,8,2,52.0,1,North Dakota St.,225.58,263.31,85.05,120.56,590.58,754.38,0.22,0.14,258.8,304.08,27.0,30.46,39.5,36.79,270.0,344.33,28.38,28.0,13.18,14.7,96.64,77.83,11.83,16.42,306.0,333.8,10.75,9.89
0,5,0,78/,35,211/,0.204,71,3,3,94,7,2,12,3,89.0,0,Ole Miss,225.58,275.31,85.05,114.62,590.58,785.12,0.22,0.15,258.8,340.83,27.0,33.0,39.5,56.55,270.0,455.08,28.38,33.91,13.18,21.75,96.64,108.0,11.83,9.78,306.0,425.85,10.75,25.67
