BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
0,194.4,192.83,82.65,88.44,611.75,545.72,0.13,0.09,224.19,217.8,25.5,35.83,32.81,43.33,323.94,272.8,45.88,39.18,11.4,12.12,79.0,58.83,12.73,5.5,271.71,284.13,17.0,11.0,1,5,0,62,18,156,0.282,60,7,11,78,6,2,26,2,84.0
3,194.4,289.73,82.65,116.87,611.75,873.33,0.13,0.18,224.19,307.23,25.5,39.64,32.81,48.82,323.94,432.29,45.88,43.9,11.4,17.8,79.0,70.91,12.73,17.11,271.71,357.11,17.0,9.62,1,4,0,59,17,170,0.247,53,7,4,86,3,3,12,3,0
0,194.4,212.11,82.65,103.22,611.75,636.94,0.13,0.11,224.19,236.2,25.5,39.0,32.81,49.5,323.94,290.65,45.88,38.17,11.4,15.91,79.0,67.53,12.73,10.85,271.71,275.15,17.0,11.0,0,4,0,45,26,186,0.102,42,3,5,89,4,3,6,2,0
4,194.4,125.19,82.65,63.71,611.75,388.33,0.13,0.1,224.19,173.43,25.5,36.0,32.81,44.64,323.94,193.11,45.88,40.62,11.4,10.0,79.0,41.06,12.73,8.5,271.71,182.61,17.0,15.56,1,3,0,47,6,87,0.471,43,2,8,51,1,0,6,0,52.0
3,194.4,263.75,82.65,121.5,611.75,771.06,0.13,0.07,224.19,304.92,25.5,51.6,32.81,60.45,323.94,385.64,45.88,37.93,11.4,10.6,79.0,103.33,12.73,13.7,271.71,364.13,17.0,20.4,1,4,0,56,18,148,0.257,50,6,11,66,3,0,20,1,72.0
8/,194.4,151.5,82.65,73.86,611.75,451.36,0.13,0.13,224.19,181.29,25.5,27.07,32.81,28.71,323.94,216.47,45.88,25.06,11.4,8.67,79.0,72.0,12.73,9.42,271.71,219.39,17.0,11.91,0,4,0,47,27,151,0.132,44,2,11,71,6,0,22,2,60.0
2,194.4,241.71,82.65,92.82,611.75,629.12,0.13,0.11,224.19,248.27,25.5,50.5,32.81,41.69,323.94,283.87,45.88,42.42,11.4,13.6,79.0,91.18,12.73,14.27,271.71,333.17,17.0,9.25,1,3,0,45,12,118,0.280,37,3,6,49,0,4,8,2,56.0
3,194.4,235.28,82.65,99.33,611.75,630.22,0.13,0.21,224.19,259.4,25.5,39.17,32.81,51.69,323.94,284.19,45.88,33.08,11.4,12.56,79.0,69.29,12.73,12.09,271.71,344.57,17.0,9.3,0,4,0,35,16,136,0.140,33,0,4,63,5,3,8,4,42.0
5,194.4,173.0,82.65,70.68,611.75,509.05,0.13,0.16,224.19,186.94,25.5,22.53,32.81,34.93,323.94,236.78,45.88,22.4,11.4,11.55,79.0,60.29,12.73,6.33,271.71,245.47,17.0,12.08,1,4,0,58,20,181,0.210,52,2,4,103,7,1,10,1,66.0
1,194.4,226.35,82.65,104.76,611.75,687.24,0.13,0.05,224.19,268.77,25.5,41.38,32.81,53.27,323.94,314.69,45.88,48.17,11.4,16.67,79.0,83.27,12.73,18.56,271.71,356.68,17.0,24.67,1,5,0,54,15,155,0.252,49,10,8,91,6,0,12,0,70.0
3,194.4,178.71,82.65,67.71,611.75,449.05,0.13,0.11,224.19,205.0,25.5,23.14,32.81,32.18,323.94,202.17,45.88,31.09,11.4,10.73,79.0,68.92,12.73,10.62,271.71,257.92,17.0,10.33,0,4,0,49,22,153,0.176,46,6,4,65,4,1,10,5,61.0
