Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,5,0,51,19,177,0.181,50,7,6,96,6,6,8,4,68.0,2,Morehead St.,199.81,261.5,82.19,112.11,589.43,720.89,0.19,0.09,275.43,314.71,38.92,41.27,34.31,48.85,312.78,328.53,31.14,37.7,13.0,18.25,61.0,97.09,10.42,14.55,295.53,343.56,11.33,19.17
1,5,0,54,31,174,0.132,51,7,7,69,3,4,16,3,73.0,1,Davidson,199.81,182.62,82.19,80.71,589.43,519.48,0.19,0.13,275.43,223.94,38.92,33.58,34.31,38.53,312.78,236.95,31.14,33.62,13.0,8.69,61.0,60.6,10.42,10.43,295.53,266.97,11.33,8.42
1,3,0,39,11,105,0.267,32,3,6,56,0,1,10,2,48.0,0,N.C. A&T,199.81,227.94,82.19,105.78,589.43,641.94,0.19,0.17,275.43,252.87,38.92,32.93,34.31,45.56,312.78,302.88,31.14,35.67,13.0,13.45,61.0,91.92,10.42,12.33,295.53,311.47,11.33,12.22
0,5,0,54,22,145,0.221,51,5,10,61,14,1,18,2,69.0,1,American,199.81,241.26,82.19,90.53,589.43,653.16,0.19,0.24,275.43,258.31,38.92,43.0,34.31,50.25,312.78,309.24,31.14,35.71,13.0,14.08,61.0,87.69,10.42,13.55,295.53,360.66,11.33,10.17
0,3,0,30,21,124,0.073,29,2,7,47,2,2,10,1,39.0,0,Temple,199.81,221.12,82.19,88.25,589.43,627.31,0.19,0.19,275.43,238.29,38.92,24.15,34.31,30.93,312.78,293.4,31.14,25.46,13.0,8.8,61.0,63.77,10.42,10.27,295.53,272.8,11.33,15.14
0,5,0,55,19,150,0.240,53,6,8,74,10,5,14,1,73.0,0,Ohio,199.81,214.68,82.19,84.14,589.43,601.18,0.19,0.1,275.43,293.47,38.92,38.64,34.31,58.23,312.78,321.22,31.14,37.09,13.0,20.91,61.0,98.82,10.42,15.0,295.53,361.97,11.33,8.5
1,3,0,55,16,148,0.264,49,4,8,62,3,2,6,2,64.0,1,Southern Miss.,199.81,190.4,82.19,80.25,589.43,577.45,0.19,0.11,275.43,220.81,38.92,19.88,34.31,29.76,312.78,274.05,31.14,27.86,13.0,12.5,61.0,43.18,10.42,8.67,295.53,234.32,11.33,13.83
1,3,0,50,15,115,0.304,49,6,3,56,2,0,6,0,59.0,1,Ga. Southern,199.81,170.0,82.19,74.0,589.43,504.48,0.19,0.11,275.43,250.46,38.92,31.0,34.31,38.27,312.78,277.35,31.14,37.46,13.0,14.45,61.0,67.25,10.42,7.91,295.53,251.89,11.33,8.8
1,3,0,41,8,102,0.324,40,5,3,51,3,1,6,2,50.0,0,Elon,199.81,264.72,82.19,121.22,589.43,745.72,0.19,0.1,275.43,298.4,38.92,42.33,34.31,45.13,312.78,323.76,31.14,44.25,13.0,12.2,61.0,99.29,10.42,14.45,295.53,358.18,11.33,15.27
1,4,0,63,30,162,0.204,56,5,7,59,1,2,14,4,77.0,0,Furman,199.81,288.6,82.19,118.8,589.43,820.07,0.19,0.12,275.43,329.0,38.92,41.4,34.31,48.27,312.78,405.31,31.14,45.64,13.0,24.5,61.0,90.5,10.42,17.09,295.53,389.88,11.33,12.43
1,4,0,53,16,147,0.252,50,3,8,71,6,1,24,2,69.0,0,Presbyterian,199.81,236.5,82.19,111.88,589.43,694.0,0.19,0.07,275.43,250.86,38.92,42.73,34.31,44.58,312.78,341.29,31.14,42.9,13.0,15.67,61.0,75.25,10.42,11.0,295.53,346.14,11.33,13.22
