Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,5,0,55,22,162,0.204,53,1,16,55,6,1,10,6,62.0,3,Coppin St.,230.0,222.11,99.22,97.67,653.39,611.28,0.14,0.16,238.75,219.76,28.0,37.56,43.81,50.0,291.35,262.76,32.86,36.69,14.5,10.2,77.08,81.0,11.45,16.0,327.12,300.41,12.45,7.73
0,3,0,30,17,101,0.129,29,2,10,33,5,1,8,0,37.0,1,Morgan St.,230.0,228.61,99.22,99.5,653.39,655.94,0.14,0.21,238.75,295.23,28.0,53.4,43.81,64.36,291.35,338.8,32.86,40.75,14.5,11.27,77.08,63.67,11.45,15.5,327.12,368.18,12.45,14.88
1,3,0,45,18,120,0.225,40,8,2,59,4,1,12,1,60.0,2,St. Francis Brooklyn,230.0,207.29,99.22,84.95,653.39,612.24,0.14,0.13,238.75,249.5,28.0,41.85,43.81,42.06,291.35,320.72,32.86,45.15,14.5,7.73,77.08,94.83,11.45,13.62,327.12,294.17,12.45,13.11
1,5,0,54,30,172,0.140,52,5,11,65,5,2,16,1,69.0,1,Hampton,230.0,194.65,99.22,94.53,653.39,566.65,0.14,0.12,238.75,201.6,28.0,32.77,43.81,33.6,291.35,246.94,32.86,41.08,14.5,10.2,77.08,75.0,11.45,10.44,327.12,267.94,12.45,13.67
0,3,0,30,15,89,0.169,27,1,8,33,7,3,10,2,39.0,4,Bucknell,230.0,182.62,99.22,76.81,653.39,522.43,0.14,0.13,238.75,222.38,28.0,33.5,43.81,31.12,291.35,244.05,32.86,35.45,14.5,15.82,77.08,67.69,11.45,14.6,327.12,303.06,12.45,16.0
0,5,0,62,30,162,0.198,58,11,9,61,8,0,10,0,78.0,0,Delaware St.,230.0,131.76,99.22,59.69,653.39,361.97,0.14,0.1,238.75,162.86,28.0,30.65,43.81,37.9,291.35,171.67,32.86,36.47,14.5,12.75,77.08,35.29,11.45,9.21,327.12,177.33,12.45,10.8
0,3,0,46,24,137,0.161,42,2,8,53,1,2,16,0,58.0,0,Lafayette,230.0,225.05,99.22,94.6,653.39,627.55,0.14,0.15,238.75,272.2,28.0,44.83,43.81,46.43,291.35,312.38,32.86,52.0,14.5,14.33,77.08,100.0,11.45,10.62,327.12,351.75,12.45,10.0
1,4,0,56,21,129,0.271,54,7,13,53,4,3,14,0,73.0,1,NJIT,230.0,211.29,99.22,100.18,653.39,616.18,0.14,0.14,238.75,237.43,28.0,32.31,43.81,46.0,291.35,256.25,32.86,41.85,14.5,11.75,77.08,75.83,11.45,13.67,327.12,266.56,12.45,13.11
1,5,0,52,26,172,0.151,48,8,7,77,11,5,18,0,74.0,1,Quinnipiac,230.0,246.06,99.22,114.35,653.39,742.53,0.14,0.12,238.75,244.31,28.0,31.69,43.81,36.07,291.35,337.69,32.86,40.9,14.5,17.8,77.08,104.91,11.45,13.33,327.12,334.38,12.45,11.6
0,4,0,40,26,163,0.086,39,7,7,71,6,2,8,0,53.0,2,Fairfield,230.0,243.29,99.22,106.82,653.39,688.35,0.14,0.24,238.75,259.67,28.0,48.73,43.81,41.07,291.35,347.53,32.86,41.25,14.5,11.18,77.08,82.62,11.45,21.73,327.12,318.75,12.45,8.89
1,3,0,45,14,99,0.313,35,6,5,39,4,0,4,2,53.0,2,Binghamton,230.0,137.71,99.22,68.76,653.39,408.88,0.14,0.03,238.75,162.77,28.0,28.92,43.81,46.92,291.35,179.33,32.86,33.0,14.5,7.78,77.08,53.83,11.45,7.0,327.12,201.93,12.45,9.67
0,4,0,52,24,161,0.174,51,1,12,58,3,2,6,4,58.0,1,Rider,230.0,263.75,99.22,121.5,653.39,771.06,0.14,0.07,238.75,304.92,28.0,51.6,43.81,60.45,291.35,385.64,32.86,37.93,14.5,10.6,77.08,103.33,11.45,13.7,327.12,364.13,12.45,20.4
1,4,0,68,23,175,0.257,64,5,9,83,9,4,10,0,82.0,6,Saint Peter's,230.0,243.8,99.22,112.07,653.39,805.87,0.14,0.04,238.75,261.69,28.0,38.83,43.81,53.45,291.35,427.54,32.86,36.31,14.5,15.75,77.08,76.0,11.45,15.89,327.12,338.88,12.45,15.43
0,3,0,28,17,95,0.116,26,3,8,39,7,0,18,3,40.0,1,Marist,230.0,223.79,99.22,94.89,653.39,630.16,0.14,0.21,238.75,266.87,28.0,36.0,43.81,38.44,291.35,288.83,32.86,47.83,14.5,9.42,77.08,77.14,11.45,15.64,327.12,300.62,12.45,11.11
0,3,0,47,14,121,0.273,44,1,12,49,4,0,4,0,50.0,2,Niagara,230.0,194.3,99.22,71.65,653.39,574.9,0.14,0.09,238.75,259.36,28.0,33.25,43.81,37.14,291.35,310.76,32.86,34.46,14.5,10.82,77.08,61.23,11.45,20.18,327.12,320.13,12.45,7.85
1,5,0,61,34,193,0.140,55,8,2,94,7,1,24,0,82.0,2,Canisius,230.0,267.24,99.22,110.0,653.39,811.18,0.14,0.08,238.75,263.38,28.0,38.64,43.81,40.0,291.35,393.94,32.86,36.4,14.5,9.56,77.08,95.92,11.45,13.18,327.12,386.13,12.45,10.3
0,3,0,33,23,87,0.115,30,3,10,30,5,0,6,3,39.0,2,Manhattan,230.0,226.35,99.22,104.76,653.39,687.24,0.14,0.05,238.75,268.77,28.0,41.38,43.81,53.27,291.35,314.69,32.86,48.17,14.5,16.67,77.08,83.27,11.45,18.56,327.12,356.68,12.45,24.67
0,4,0,51,23,141,0.199,46,5,6,53,9,0,6,2,59.0,3,Iona,230.0,231.8,99.22,113.87,653.39,738.07,0.14,0.05,238.75,230.71,28.0,34.62,43.81,47.08,291.35,344.21,32.86,37.08,14.5,12.56,77.08,81.27,11.45,14.5,327.12,301.36,12.45,14.6
1,4,0,63,24,169,0.231,57,10,12,74,3,1,16,0,82.0,2,Saint Peter's,230.0,243.8,99.22,112.07,653.39,805.87,0.14,0.04,238.75,261.69,28.0,38.83,43.81,53.45,291.35,427.54,32.86,36.31,14.5,15.75,77.08,76.0,11.45,15.89,327.12,338.88,12.45,15.43
