BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
0,247.79,227.05,103.47,91.21,629.0,611.26,0.17,0.22,307.71,218.61,37.42,34.5,54.86,47.6,274.12,266.28,28.69,33.46,14.7,14.22,103.92,96.62,14.5,8.92,325.0,290.08,9.0,7.08,1,5,0,56,31,166,0.151,47,9,14,66,4,4,6,1,72.0
2,247.79,236.37,103.47,106.68,629.0,629.26,0.17,0.17,307.71,263.19,37.42,30.13,54.86,44.47,274.12,274.82,28.69,36.08,14.7,15.38,103.92,102.23,14.5,12.92,325.0,323.09,9.0,10.43,0,5,0,50,23,126,0.214,46,7,16,49,5,0,11,0,0
0,247.79,243.29,103.47,106.82,629.0,688.35,0.17,0.24,307.71,259.67,37.42,48.73,54.86,41.07,274.12,347.53,28.69,41.25,14.7,11.18,103.92,82.62,14.5,21.73,325.0,318.75,9.0,8.89,1,3,0,41,12,98,0.296,39,6,9,40,5,2,20,0,59.0
0,247.79,245.78,103.47,92.44,629.0,654.33,0.17,0.21,307.71,295.0,37.42,44.91,54.86,59.92,274.12,348.0,28.69,37.45,14.7,15.0,103.92,102.67,14.5,11.89,325.0,367.3,9.0,11.0,1,4,0,55,13,115,0.365,51,4,9,48,0,3,14,2,69.0
0,247.79,207.57,103.47,88.43,629.0,564.52,0.17,0.09,307.71,213.05,37.42,38.08,54.86,46.56,274.12,247.7,28.69,29.0,14.7,13.1,103.92,89.46,14.5,11.25,325.0,292.95,9.0,10.0,1,4,0,46,25,123,0.171,44,6,9,51,0,1,24,3,65.0
0,247.79,291.25,103.47,113.06,629.0,821.56,0.17,0.21,307.71,288.93,37.42,48.2,54.86,73.08,274.12,388.0,28.69,40.91,14.7,15.44,103.92,77.17,14.5,16.0,325.0,410.29,9.0,12.6,1,3,0,41,12,92,0.315,39,3,9,40,2,1,25,3,57.5
0,247.79,230.78,103.47,99.89,629.0,651.39,0.17,0.13,307.71,243.06,37.42,41.54,54.86,46.53,274.12,285.59,28.69,45.0,14.7,14.5,103.92,84.29,14.5,10.46,325.0,306.06,9.0,14.73,1,4,0,54,21,120,0.275,52,11,9,48,1,0,20,2,75.0
1,247.79,222.63,103.47,99.05,629.0,646.84,0.17,0.19,307.71,244.88,37.42,32.5,54.86,48.93,274.12,335.12,28.69,30.5,14.7,12.5,103.92,106.5,14.5,8.45,325.0,318.18,9.0,7.17,1,5,0,65,30,169,0.207,62,6,11,69,4,2,14,2,80.0
0,247.79,242.62,103.47,78.12,629.0,594.62,0.17,0.2,307.71,261.0,37.42,43.33,54.86,61.46,274.12,268.71,28.69,33.0,14.7,11.25,103.92,104.0,14.5,12.36,325.0,352.43,9.0,6.11,0,3,0,46,22,99,0.242,43,5,10,26,2,1,10,1,57.0
0,247.79,176.23,103.47,73.77,629.0,478.59,0.17,0.2,307.71,199.61,37.42,20.05,54.86,33.21,274.12,202.14,28.69,24.94,14.7,18.27,103.92,71.79,14.5,8.43,325.0,230.78,9.0,8.5,1,4,0,67,20,149,0.315,58,2,8,50,7,1,17,2,78.5
2,247.79,225.58,103.47,85.05,629.0,590.58,0.17,0.22,307.71,258.8,37.42,27.0,54.86,39.5,274.12,270.0,28.69,28.38,14.7,13.18,103.92,96.64,14.5,11.83,325.0,306.0,9.0,10.75,0,5,0,64,27,175,0.211,50,6,10,81,3,4,20,0,84.0
0,247.79,230.44,103.47,103.28,629.0,623.5,0.17,0.17,307.71,277.21,37.42,36.54,54.86,47.93,274.12,257.35,28.69,35.5,14.7,11.8,103.92,92.08,14.5,8.25,325.0,333.69,9.0,9.29,1,3,0,44,13,82,0.378,38,4,6,26,3,1,18,3,58.0
