BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
1,191.06,205.85,66.06,84.45,452.06,608.25,0.13,0.14,233.38,242.88,28.36,31.17,34.0,34.93,213.6,312.78,24.29,27.5,6.6,16.1,80.33,90.67,9.09,9.17,273.87,288.64,9.11,7.0,1,3,0,51,15,111,0.324,45,7,9,48,4,0,12,0,64.0
1,191.06,274.68,66.06,92.21,452.06,666.84,0.13,0.17,233.38,350.43,28.36,42.58,34.0,55.15,213.6,322.38,24.29,30.38,6.6,12.36,80.33,91.45,9.09,19.12,273.87,424.6,9.11,16.0,1,3,0,44,8,86,0.419,40,8,7,37,3,0,6,2,55.0
1,191.06,208.38,66.06,77.9,452.06,535.38,0.13,0.18,233.38,311.38,28.36,37.0,34.0,56.5,213.6,248.0,24.29,43.55,6.6,15.17,80.33,97.67,9.09,16.36,273.87,328.71,9.11,11.11,1,3,0,42,14,88,0.318,41,6,8,30,0,2,6,2,53.0
1,191.06,204.0,66.06,90.59,452.06,569.32,0.13,0.24,233.38,207.5,28.36,22.56,34.0,36.8,213.6,262.75,24.29,33.58,6.6,11.82,80.33,84.79,9.09,16.58,273.87,272.4,9.11,9.33,1,3,0,39,20,107,0.178,36,5,4,46,0,0,14,4,51.0
1,191.06,246.5,66.06,103.33,452.06,732.78,0.13,0.31,233.38,277.47,28.36,36.55,34.0,53.25,213.6,428.36,24.29,30.43,6.6,9.0,80.33,106.0,9.09,15.09,273.87,397.5,9.11,4.8,1,3,0,45,15,108,0.278,40,4,2,54,1,0,15,2,56.5
0,191.06,217.69,66.06,93.69,452.06,631.19,0.13,0.05,233.38,269.5,28.36,40.2,34.0,39.08,213.6,342.46,24.29,48.0,6.6,8.45,80.33,74.5,9.09,11.5,273.87,274.27,9.11,14.0,1,3,0,43,12,97,0.320,41,7,5,41,1,1,25,2,63.5
2,191.06,293.73,66.06,121.8,452.06,797.67,0.13,0.13,233.38,292.36,28.36,37.42,34.0,57.83,213.6,354.36,24.29,33.0,6.6,14.82,80.33,96.08,9.09,16.0,273.87,386.39,9.11,11.62,1,4,0,49,26,147,0.156,46,3,7,51,6,1,12,1,59.0
1,191.06,190.05,66.06,80.0,452.06,512.9,0.13,0.15,233.38,219.0,28.36,39.85,34.0,64.25,213.6,253.76,24.29,32.62,6.6,15.73,80.33,66.69,9.09,15.12,273.87,325.91,9.11,8.71,1,4,0,74,22,171,0.304,68,6,14,72,8,3,16,5,91.0
2,191.06,306.78,66.06,120.72,452.06,783.22,0.13,0.26,233.38,394.46,28.36,35.85,34.0,51.31,213.6,371.73,24.29,39.33,6.6,18.0,80.33,143.08,9.09,14.75,273.87,431.88,9.11,7.71,1,4,0,67,25,167,0.251,63,9,12,61,4,0,16,0,84.0
2,191.06,245.78,66.06,92.44,452.06,654.33,0.13,0.21,233.38,295.0,28.36,44.91,34.0,59.92,213.6,348.0,24.29,37.45,6.6,15.0,80.33,102.67,9.09,11.89,273.87,367.3,9.11,11.0,1,5,0,72,17,172,0.320,69,7,10,84,7,1,17,2,88.5
