BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
1,229.19,249.5,116.94,95.5,714.56,703.28,0.11,0.21,256.23,302.71,24.77,35.42,42.77,39.07,335.73,339.71,24.62,36.17,16.3,17.6,75.09,84.18,8.67,11.3,326.07,326.74,18.71,14.86,0,3,0,35,28,115,0.061,31,2,8,45,2,0,8,2,41.0
3,229.19,143.53,116.94,75.47,714.56,447.58,0.11,0.16,256.23,138.89,24.77,26.71,42.77,25.8,335.73,193.72,24.62,27.19,16.3,20.29,75.09,54.71,8.67,11.8,326.07,201.42,18.71,9.1,1,4,0,67,28,180,0.217,60,9,9,92,5,3,4,1,81.0
6,229.19,221.84,116.94,84.05,714.56,695.63,0.11,0.12,256.23,303.46,24.77,29.46,42.77,41.86,335.73,354.0,24.62,35.09,16.3,15.27,75.09,100.45,8.67,18.17,326.07,325.81,18.71,13.5,0,4,0,43,38,157,0.032,39,1,6,75,5,1,10,0,50.0
7,229.19,181.83,116.94,77.94,714.56,536.11,0.11,0.12,256.23,214.36,24.77,24.71,42.77,29.4,335.73,256.12,24.62,28.92,16.3,15.89,75.09,53.15,8.67,5.38,326.07,237.15,18.71,11.67,0,3,0,38,30,131,0.061,38,3,9,63,2,6,8,0,51.0
3,229.19,173.0,116.94,70.68,714.56,509.05,0.11,0.16,256.23,186.94,24.77,22.53,42.77,34.93,335.73,236.78,24.62,22.4,16.3,11.55,75.09,60.29,8.67,6.33,326.07,245.47,18.71,12.08,1,3,0,45,19,122,0.213,41,4,9,61,2,6,8,0,59.0
4,229.19,227.94,116.94,105.78,714.56,641.94,0.11,0.17,256.23,252.87,24.77,32.93,42.77,45.56,335.73,302.88,24.62,35.67,16.3,13.45,75.09,91.92,8.67,12.33,326.07,311.47,18.71,12.22,1,3,0,47,14,107,0.308,37,3,3,56,1,1,10,0,56.0
1,229.19,280.12,116.94,101.06,714.56,710.81,0.11,0.2,256.23,277.73,24.77,56.5,42.77,81.6,335.73,344.0,24.62,67.0,16.3,23.75,75.09,115.22,8.67,15.75,326.07,361.7,18.71,14.67,0,3,0,22,11,84,0.131,18,1,8,30,9,0,6,2,26.0
2,229.19,229.61,116.94,95.72,714.56,675.94,0.11,0.07,256.23,251.87,24.77,39.58,42.77,46.92,335.73,324.69,24.62,47.82,16.3,13.6,75.09,75.64,8.67,12.67,326.07,344.0,18.71,9.38,1,3,0,44,20,124,0.194,43,3,11,68,1,2,10,0,54.0
3,229.19,229.88,116.94,98.82,714.56,661.18,0.11,0.14,256.23,276.0,24.77,39.64,42.77,54.54,335.73,313.56,24.62,39.1,16.3,20.11,75.09,79.82,8.67,8.2,326.07,289.0,18.71,10.2,0,3,0,27,24,98,0.031,21,2,5,37,4,2,6,3,34.0
0,229.19,217.06,116.94,86.89,714.56,611.06,0.11,0.15,256.23,244.53,24.77,29.67,42.77,31.17,335.73,296.19,24.62,36.11,16.3,22.12,75.09,104.45,8.67,14.18,326.07,272.88,18.71,10.86,0,3,0,40,21,117,0.162,38,3,6,50,4,3,6,3,49.0
