Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,5,0,66,30,209,0.172,61,4,10,106,2,11/,6,1,84.0,0,Cal St. Fullerton,251.11,197.95,113.44,85.53,731.0,604.58,0.18,0.18,296.86,231.07,35.27,25.25,41.92,35.69,359.81,291.56,34.27,24.69,16.42,10.92,94.15,63.57,14.85,7.73,326.47,244.56,12.57,12.12
1,4,0,57,17,118,0.339,51,3,7,54,5,2,12,3,68.0,5,Eastern Wash.,251.11,206.58,113.44,96.63,731.0,643.16,0.18,0.1,296.86,223.5,35.27,33.86,41.92,39.65,359.81,329.88,34.27,37.07,16.42,13.9,94.15,62.0,14.85,12.2,326.47,295.66,12.57,12.0
1,5,0,79/,35,203,0.217,74/,4,4,102,5,8,6,3,0,0,Idaho,251.11,245.47,113.44,91.63,731.0,690.84,0.18,0.15,296.86,303.0,35.27,37.33,41.92,50.57,359.81,348.88,34.27,41.5,16.42,20.83,94.15,102.83,14.85,11.45,326.47,344.59,12.57,12.67
0,5,0,62,43/,202,0.094,59,2,10,79,4,3,6,1,70.0,2,North Dakota St.,251.11,263.31,113.44,120.56,731.0,754.38,0.18,0.14,296.86,304.08,35.27,30.46,41.92,36.79,359.81,344.33,34.27,28.0,16.42,14.7,94.15,77.83,14.85,16.42,326.47,333.8,12.57,9.89
1,3,0,36,20,99,0.162,31,4,2,42,1,2,14,4,49.0,1,Eastern Ill.,251.11,203.94,113.44,97.89,731.0,623.61,0.18,0.12,296.86,242.86,35.27,34.38,41.92,43.93,359.81,332.73,34.27,37.69,16.42,11.55,94.15,73.0,14.85,13.45,326.47,292.69,12.57,13.56
1,3,0,42,17,100,0.250,40,9,3,38,0,1,13,0,58.5,0,Central Mich.,251.11,229.63,113.44,101.89,731.0,681.05,0.18,0.14,296.86,291.93,35.27,34.33,41.92,39.77,359.81,363.81,34.27,29.46,16.42,22.73,94.15,65.69,14.85,6.86,326.47,303.59,12.57,14.6
1,4,0,56,25,160,0.194,53,5,6,84,5,2,18,3,72.0,0,Bradley,251.11,257.06,113.44,103.22,731.0,797.39,0.18,0.07,296.86,289.6,35.27,35.83,41.92,46.0,359.81,455.0,34.27,29.54,16.42,12.0,94.15,111.09,14.85,13.09,326.47,369.47,12.57,12.0
0,4,0,51,18,135,0.244,48,4,8,66,8,1,17,4,64.5,0,Murray St.,251.11,250.61,113.44,105.72,731.0,699.33,0.18,0.06,296.86,245.06,35.27,29.87,41.92,50.86,359.81,313.47,34.27,31.92,16.42,11.82,94.15,60.08,14.85,8.9,326.47,308.03,12.57,13.38
1,3,0,42,12,101,0.297,41,4,2,51,3,1,24,4,59.0,0,Sacramento St.,251.11,264.67,113.44,116.67,731.0,777.22,0.18,0.11,296.86,293.0,35.27,45.92,41.92,55.57,359.81,381.12,34.27,40.64,16.42,15.67,94.15,102.92,14.85,15.75,326.47,382.72,12.57,11.62
1,4,0,58,19,166,0.235,56,3,5,82,1,1,29,4,76.5,1,Chicago St.,251.11,201.67,113.44,97.71,731.0,618.0,0.18,0.08,296.86,247.56,35.27,37.17,41.92,47.54,359.81,328.71,34.27,31.36,16.42,11.17,94.15,66.73,14.85,12.64,326.47,297.91,12.57,10.75
1,3,0,42,19,108,0.213,37,10,4,31,2,9,2,0,62.0,0,DePaul,251.11,248.32,113.44,100.42,731.0,677.53,0.18,0.14,296.86,288.2,35.27,41.75,41.92,54.33,359.81,314.06,34.27,63.78,16.42,29.55,94.15,64.31,14.85,9.8,326.47,350.71,12.57,5.5
0,3,0,37,18,110,0.173,33,4,5,38,3,1,2,0,43.0,0,Northwestern,251.11,183.75,113.44,76.88,731.0,491.21,0.18,0.16,296.86,201.85,35.27,26.69,41.92,47.62,359.81,247.95,34.27,35.15,16.42,29.22,94.15,88.0,14.85,9.83,326.47,295.39,12.57,7.54
1,3,0,41,18,128,0.180,40,7,6,54,3,6,12,0,60.0,0,Loyola Chicago,251.11,237.25,113.44,102.55,731.0,677.55,0.18,0.24,296.86,318.64,35.27,56.2,41.92,45.14,359.81,372.44,34.27,44.67,16.42,26.25,94.15,108.82,14.85,15.2,326.47,379.13,12.57,10.09
