Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,4,0,54,23,142,0.218,53,6,9,61,3,3,12,2,69.0,1,N.C. Central,245.35,231.05,116.47,101.79,716.94,672.95,0.15,0.18,241.56,316.54,35.0,48.92,48.57,53.83,318.12,350.44,40.92,47.14,19.5,13.3,74.85,71.21,13.33,18.45,329.03,314.31,16.83,22.29
1,3,0,40,17,125,0.184,38,6,10,56,4,0,10,2,51.0,2,Presbyterian,245.35,236.5,116.47,111.88,716.94,694.0,0.15,0.07,241.56,250.86,35.0,42.73,48.57,44.58,318.12,341.29,40.92,42.9,19.5,15.67,74.85,75.25,13.33,11.0,329.03,346.14,16.83,13.22
0,3,0,29,24,106,0.047,28,4,12,45,9,0,8,3,37.0,0,Wake Forest,245.35,198.53,116.47,85.26,716.94,545.47,0.15,0.13,241.56,191.89,35.0,25.94,48.57,36.33,318.12,235.06,40.92,39.45,19.5,10.08,74.85,70.0,13.33,12.79,329.03,268.39,16.83,12.46
1,3,0,45,14,99,0.313,42,5,9,34,5,1,8,0,55.0,0,Southern U.,245.35,170.9,116.47,87.7,716.94,582.7,0.15,0.08,241.56,181.56,35.0,31.5,48.57,31.22,318.12,215.11,40.92,32.31,19.5,20.17,74.85,42.47,13.33,10.36,329.03,255.5,16.83,10.71
1,4,0,66,16,143,0.350,64,8,19/,58,2,0,14,0,81.0,2,UIW,245.35,256.69,116.47,100.0,716.94,698.56,0.15,0.15,241.56,246.53,35.0,35.64,48.57,50.43,318.12,295.13,40.92,48.82,19.5,16.6,74.85,81.25,13.33,8.8,329.03,350.57,16.83,9.56
1,5,0,57,34,162,0.142,53,7,11,57,2,2,8,0,70.0,2,UT Arlington,245.35,251.25,116.47,102.3,716.94,690.25,0.15,0.15,241.56,331.07,35.0,35.0,48.57,40.27,318.12,324.22,40.92,35.23,19.5,16.25,74.85,93.77,13.33,7.5,329.03,333.0,16.83,11.86
0,3,0,37,24,132,0.098,33,2,9,54,6,1,8,0,44.0,1,Duke,245.35,223.58,116.47,95.95,716.94,631.21,0.15,0.1,241.56,228.88,35.0,30.58,48.57,44.93,318.12,272.11,40.92,33.33,19.5,13.5,74.85,96.5,13.33,9.69,329.03,311.38,16.83,16.5
0,4,0,56,24,148,0.216,56,7,12,59,7,2,14,1,72.0,1,William & Mary,245.35,228.87,116.47,104.13,716.94,640.6,0.15,0.13,241.56,225.79,35.0,33.92,48.57,38.14,318.12,278.21,40.92,46.5,19.5,14.3,74.85,87.55,13.33,9.67,329.03,318.79,16.83,9.5
0,3,0,35,25,119,0.084,34,1,6,50,7,2,14,0,45.0,1,Georgetown,245.35,210.85,116.47,97.95,716.94,605.0,0.15,0.18,241.56,231.82,35.0,32.6,48.57,56.94,318.12,277.89,40.92,29.4,19.5,11.8,74.85,69.06,13.33,9.0,329.03,282.95,16.83,13.0
1,5,0,51,20,151,0.205,45,9,16,69,11,1,16,0,69.0,0,Iona,245.35,231.8,116.47,113.87,716.94,738.07,0.15,0.05,241.56,230.71,35.0,34.62,48.57,47.08,318.12,344.21,40.92,37.08,19.5,12.56,74.85,81.27,13.33,14.5,329.03,301.36,16.83,14.6
0,3,0,33,11,91,0.242,29,3,12,30,7,0,16,1,44.0,0,High Point,245.35,191.96,116.47,86.87,716.94,554.35,0.15,0.16,241.56,205.75,35.0,36.44,48.57,45.2,318.12,263.14,40.92,32.88,19.5,14.0,74.85,85.0,13.33,10.93,329.03,260.0,16.83,17.09
0,3,0,39,13,112,0.232,35,5,5,41,7,0,12,5,50.0,1,Elon,245.35,264.72,116.47,121.22,716.94,745.72,0.15,0.1,241.56,298.4,35.0,42.33,48.57,45.13,318.12,323.76,40.92,44.25,19.5,12.2,74.85,99.29,13.33,14.45,329.03,358.18,16.83,15.27
0,4,0,53,31,152,0.145,46,5,10,57,7,1,8,2,63.0,0,Lehigh,245.35,224.94,116.47,94.83,716.94,633.22,0.15,0.19,241.56,270.64,35.0,35.08,48.57,44.81,318.12,283.71,40.92,51.3,19.5,25.38,74.85,70.93,13.33,10.33,329.03,300.97,16.83,11.33
0,3,0,28,21,97,0.072,27,4,6,36,4,0,4,2,34.0,1,Virginia,245.35,210.11,116.47,91.37,716.94,567.89,0.15,0.15,241.56,220.65,35.0,31.08,48.57,37.82,318.12,239.39,40.92,37.45,19.5,13.7,74.85,107.73,13.33,13.62,329.03,283.38,16.83,10.1
0,3,0,30,23,109,0.064,26,5,6,46,9,1,2,0,37.0,1,Western Caro.,245.35,289.73,116.47,116.87,716.94,873.33,0.15,0.18,241.56,307.23,35.0,39.64,48.57,48.82,318.12,432.29,40.92,43.9,19.5,17.8,74.85,70.91,13.33,17.11,329.03,357.11,16.83,9.62
0,3,0,45,17,128,0.219,43,1,8,56,6,3,4,1,51.0,1,ETSU,245.35,313.4,116.47,125.27,716.94,832.47,0.15,0.23,241.56,311.07,35.0,42.08,48.57,56.57,318.12,363.29,40.92,39.25,19.5,18.73,74.85,88.33,13.33,23.17,329.03,401.29,16.83,8.75
1,3,0,36,10,103,0.252,33,5,3,37,6,0,10,0,46.0,0,The Citadel,245.35,199.6,116.47,95.45,716.94,591.85,0.15,0.15,241.56,246.53,35.0,46.0,48.57,60.38,318.12,296.18,40.92,40.0,19.5,18.9,74.85,67.67,13.33,18.36,329.03,321.19,16.83,20.0
0,4,0,43,29,152,0.092,39,5,9,75,11,1,6,4,52.0,0,Wofford,245.35,246.59,116.47,110.71,716.94,690.94,0.15,0.22,241.56,224.82,35.0,52.64,48.57,56.57,318.12,276.71,40.92,44.38,19.5,21.0,74.85,54.0,13.33,17.29,329.03,322.09,16.83,6.46
1,4,0,54,30,176,0.136,48,7,9,79,6,2,12,0,69.0,1,Chattanooga,245.35,239.29,116.47,107.82,716.94,697.29,0.15,0.18,241.56,284.0,35.0,38.54,48.57,58.42,318.12,366.86,40.92,40.75,19.5,19.33,74.85,70.55,13.33,13.2,329.03,336.13,16.83,21.43
0,4,0,40,23,128,0.133,35,5,6,40,9,0,12,1,51.0,2,Samford,245.35,246.72,116.47,100.11,716.94,683.94,0.15,0.12,241.56,293.0,35.0,53.0,48.57,64.55,318.12,368.07,40.92,50.7,19.5,25.12,74.85,105.0,13.33,22.22,329.03,406.93,16.83,12.6
0,4,0,50,18,159,0.201,44,5,4,65,6,2,14,2,64.0,1,Furman,245.35,288.6,116.47,118.8,716.94,820.07,0.15,0.12,241.56,329.0,35.0,41.4,48.57,48.27,318.12,405.31,40.92,45.64,19.5,24.5,74.85,90.5,13.33,17.09,329.03,389.88,16.83,12.43
