Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,5,0,49,22,157,0.172,48,6,4,56,9,6,12,1,67.0,0,Kansas City,206.82,242.17,92.65,96.67,567.12,651.44,0.14,0.18,232.0,290.07,22.21,47.6,40.0,47.54,235.44,297.12,27.62,44.1,16.6,16.11,100.36,85.58,10.73,15.0,278.38,343.34,7.83,7.55
1,3,0,40,9,93,0.333,35,5,6,47,4,2,10,3,0,0,Omaha,206.82,258.74,92.65,109.47,567.12,690.58,0.14,0.14,232.0,271.12,22.21,44.15,40.0,58.73,235.44,316.94,27.62,37.14,16.6,12.36,100.36,96.5,10.73,15.82,278.38,362.41,7.83,8.5
0,4,0,49,29,161,0.124,45,3,9,67,3,4,10,1,61.0,0,South Carolina,206.82,208.38,92.65,77.9,567.12,535.38,0.14,0.18,232.0,311.38,22.21,37.0,40.0,56.5,235.44,248.0,27.62,43.55,16.6,15.17,100.36,97.67,10.73,16.36,278.38,328.71,7.83,11.11
0,3,0,27,14,97,0.134,25,0,5,38,3,1,12,1,34.0,1,UCF,206.82,261.79,92.65,91.37,567.12,706.79,0.14,0.2,232.0,312.6,22.21,28.85,40.0,49.38,235.44,344.53,27.62,40.12,16.6,16.67,100.36,153.2,10.73,18.8,278.38,368.53,7.83,12.22
1,3,0,35,10,98,0.255,29,1,4,48,5,0,30,1,51.0,0,Morehead St.,206.82,261.5,92.65,112.11,567.12,720.89,0.14,0.09,232.0,314.71,22.21,41.27,40.0,48.85,235.44,328.53,27.62,37.7,16.6,18.25,100.36,97.09,10.73,14.55,278.38,343.56,7.83,19.17
0,3,0,33,15,94,0.191,32,1,11,27,2,1,6,1,38.0,0,Arizona,206.82,267.88,92.65,103.29,567.12,718.59,0.14,0.18,232.0,277.47,22.21,26.43,40.0,48.93,235.44,321.38,27.62,31.85,16.6,22.2,100.36,78.08,10.73,16.6,278.38,350.88,7.83,9.0
0,3,0,31,20,92,0.120,29,1,6,28,9,3,8,1,39.0,0,Syracuse,206.82,221.31,92.65,92.56,567.12,562.75,0.14,0.21,232.0,255.54,22.21,32.18,40.0,47.29,235.44,234.07,27.62,30.55,16.6,11.0,100.36,80.75,10.73,20.92,278.38,299.93,7.83,10.14
0,3,0,29,18,104,0.106,25,3,10,32,7,3,14,2,42.0,0,Arizona St.,206.82,247.37,92.65,97.0,567.12,700.63,0.14,0.21,232.0,273.12,22.21,30.14,40.0,50.06,235.44,325.72,27.62,34.33,16.6,23.73,100.36,78.62,10.73,11.7,278.38,327.36,7.83,9.75
0,4,0,49,31,145,0.124,47,4,14,54,5,2,22,2,66.0,0,UNLV,206.82,286.53,92.65,114.18,567.12,753.65,0.14,0.18,232.0,325.43,22.21,63.0,40.0,98.18,235.44,352.93,27.62,41.38,16.6,19.44,100.36,105.09,10.73,19.75,278.38,446.71,7.83,7.67
0,3,0,27,22,91,0.055,23,2,4,22,4,1,12,1,36.0,0,Baylor,206.82,265.25,92.65,101.38,567.12,659.81,0.14,0.24,232.0,331.17,22.21,33.2,40.0,50.38,235.44,304.64,27.62,35.11,16.6,13.38,100.36,116.73,10.73,15.11,278.38,367.79,7.83,8.55
0,3,0,37,23,111,0.126,35,4,7,34,2,0,6,0,44.0,3,Iowa St.,206.82,234.33,92.65,88.83,567.12,639.0,0.14,0.21,232.0,276.71,22.21,34.08,40.0,52.36,235.44,325.13,27.62,27.79,16.6,12.44,100.36,87.25,10.73,12.73,278.38,322.56,7.83,12.25
0,4,0,42,19,142,0.162,39,2,14,54,7,4,10,0,53.0,0,Oklahoma,206.82,222.63,92.65,99.05,567.12,646.84,0.14,0.19,232.0,244.88,22.21,32.5,40.0,48.93,235.44,335.12,27.62,30.5,16.6,12.5,100.36,106.5,10.73,8.45,278.38,318.18,7.83,7.17
1,5,0,58,25,155,0.213,55,5,3,75,7,2,20,0,75.0,0,West Virginia,206.82,222.32,92.65,94.0,567.12,607.37,0.14,0.07,232.0,247.12,22.21,24.79,40.0,37.62,235.44,263.06,27.62,23.88,16.6,12.44,100.36,101.91,10.73,15.64,278.38,319.22,7.83,6.8
0,5,0,51,27,150,0.160,43,5,5,46,9,1,24,0,69.0,2,Texas Tech,206.82,183.56,92.65,74.48,567.12,497.68,0.14,0.14,232.0,267.31,22.21,28.93,40.0,38.18,235.44,234.55,27.62,31.23,16.6,17.08,100.36,86.15,10.73,10.67,278.38,261.19,7.83,9.6
1,3,0,41,17,103,0.233,37,2,6,42,0,5,14,1,55.0,0,TCU,206.82,224.72,92.65,101.11,567.12,604.33,0.14,0.21,232.0,238.38,22.21,27.93,40.0,51.88,235.44,267.19,27.62,31.08,16.6,12.2,100.36,101.67,10.73,13.25,278.38,317.81,7.83,7.71
0,5,0,54,24,157,0.191,49,7,6,72,12,1,22,0,73.0,0,Kansas St.,206.82,225.0,92.65,85.68,567.12,633.21,0.14,0.13,232.0,282.93,22.21,33.69,40.0,47.19,235.44,342.87,27.62,34.6,16.6,11.57,100.36,91.38,10.73,12.2,278.38,320.53,7.83,7.3
0,3,0,34,25,104,0.087,32,3,9,32,5,0,4,1,39.0,0,Texas,206.82,242.62,92.65,78.12,567.12,594.62,0.14,0.2,232.0,261.0,22.21,43.33,40.0,61.46,235.44,268.71,27.62,33.0,16.6,11.25,100.36,104.0,10.73,12.36,278.38,352.43,7.83,6.11
0,3,0,31,23,105,0.076,30,3,3,43,3,4,14,2,45.0,0,Oklahoma,206.82,222.63,92.65,99.05,567.12,646.84,0.14,0.19,232.0,244.88,22.21,32.5,40.0,48.93,235.44,335.12,27.62,30.5,16.6,12.5,100.36,106.5,10.73,8.45,278.38,318.18,7.83,7.17
1,3,0,43,11,93,0.344,38,2,2,40,1,3,22,0,59.0,1,Texas Tech,206.82,183.56,92.65,74.48,567.12,497.68,0.14,0.14,232.0,267.31,22.21,28.93,40.0,38.18,235.44,234.55,27.62,31.23,16.6,17.08,100.36,86.15,10.73,10.67,278.38,261.19,7.83,9.6
