BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
0,207.57,230.9,88.43,96.8,564.52,632.3,0.09,0.17,213.05,285.0,38.08,37.67,46.56,57.4,247.7,294.72,29.0,38.75,13.1,13.44,89.46,109.86,11.25,11.67,292.95,372.44,10.0,11.27,1,4,0,49,21,119,0.235,46,11,7,48,3,0,8,2,64.0
0,207.57,285.72,88.43,107.17,564.52,755.0,0.09,0.2,213.05,294.94,38.08,41.31,46.56,68.69,247.7,341.88,29.0,39.43,13.1,14.55,89.46,141.27,11.25,19.2,292.95,441.13,10.0,12.71,0,4,0,48,26,143,0.154,46,5,6,50,9,0,12,2,59.0
1,207.57,327.81,88.43,133.5,564.52,935.06,0.09,0.18,213.05,375.85,38.08,42.18,46.56,56.69,247.7,481.57,29.0,36.08,13.1,19.8,89.46,99.91,11.25,15.22,292.95,430.37,10.0,8.0,0,3,0,30,22,130,0.062,29,3,3,53,1,0,4,0,35.0
2,207.57,240.78,88.43,92.06,564.52,648.11,0.09,0.21,213.05,288.79,38.08,26.93,46.56,41.43,247.7,331.12,29.0,31.82,13.1,19.78,89.46,68.31,11.25,13.2,292.95,333.31,10.0,8.78,0,3,0,27,32,103,-0.049,24,0,7,37,6,0,2,0,28.0
0,207.57,206.19,88.43,82.81,564.52,539.24,0.09,0.11,213.05,221.83,38.08,25.2,46.56,44.38,247.7,252.17,29.0,25.38,13.1,12.91,89.46,73.71,11.25,10.64,292.95,268.25,10.0,9.64,1,5,0,57,22,163,0.215,56,6,14,75,4,0,6,2,66.0
0,207.57,261.81,88.43,95.56,564.52,677.56,0.09,0.33,213.05,280.07,38.08,29.75,46.56,54.31,247.7,298.8,29.0,28.5,13.1,18.56,89.46,96.0,11.25,16.4,292.95,337.6,10.0,6.75,0,3,0,41,19,113,0.195,40,3,11,42,4,0,12,0,50.0
0,207.57,259.35,88.43,105.29,564.52,668.41,0.09,0.24,213.05,317.85,38.08,36.54,46.56,53.43,247.7,308.67,29.0,38.08,13.1,13.25,89.46,96.17,11.25,12.7,292.95,347.88,10.0,14.17,1,3,0,35,9,96,0.271,34,4,6,37,4,1,26,0,53.0
0,207.57,247.79,88.43,103.47,564.52,629.0,0.09,0.17,213.05,307.71,38.08,37.42,46.56,54.86,247.7,274.12,29.0,28.69,13.1,14.7,89.46,103.92,11.25,14.5,292.95,325.0,10.0,9.0,0,4,0,43,31,134,0.090,42,0,11,43,6,2,14,0,52.0
0,207.57,230.78,88.43,99.89,564.52,651.39,0.09,0.13,213.05,243.06,38.08,41.54,46.56,46.53,247.7,285.59,29.0,45.0,13.1,14.5,89.46,84.29,11.25,10.46,292.95,306.06,10.0,14.73,1,4,0,47,24,147,0.156,45,10,5,57,8,2,18,4,68.0
0,207.57,291.25,88.43,113.06,564.52,821.56,0.09,0.21,213.05,288.93,38.08,48.2,46.56,73.08,247.7,388.0,29.0,40.91,13.1,15.44,89.46,77.17,11.25,16.0,292.95,410.29,10.0,12.6,1,3,0,49,17,125,0.256,46,5,10,52,3,1,8,1,59.0
