BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
0,187.48,214.39,86.05,92.67,567.86,611.89,0.13,0.19,226.88,257.79,31.33,22.07,44.47,38.6,285.61,279.24,29.53,24.57,15.64,11.9,64.92,77.21,8.89,12.0,248.42,285.18,9.3,9.62,0,3,0,30,20,115,0.087,28,2,6,53,4,1,2,0,34.0
1,187.48,210.68,86.05,76.77,567.86,525.82,0.13,0.1,226.88,312.64,31.33,29.93,44.47,45.75,285.61,255.28,29.53,24.71,15.64,17.56,64.92,107.91,8.89,13.33,248.42,305.53,9.3,6.86,0,3,0,20,15,82,0.061,20,0,4,23,6,0,0,1,20.0
0,187.48,235.28,86.05,99.33,567.86,630.22,0.13,0.21,226.88,259.4,31.33,39.17,44.47,51.69,285.61,284.19,29.53,33.08,15.64,12.56,64.92,69.29,8.89,12.09,248.42,344.57,9.3,9.3,0,3,0,28,12,100,0.160,25,3,4,45,8,0,8,0,35.0
0,187.48,219.53,86.05,90.88,567.86,625.41,0.13,0.19,226.88,212.25,31.33,39.67,44.47,45.69,285.61,293.07,29.53,38.33,15.64,12.33,64.92,86.77,8.89,8.64,248.42,280.06,9.3,8.44,0,3,0,33,16,105,0.162,30,2,6,41,8,0,4,1,37.0
1,187.48,254.88,86.05,121.18,567.86,716.24,0.13,0.13,226.88,269.13,31.33,35.71,44.47,45.5,285.61,323.53,29.53,38.92,15.64,10.91,64.92,111.17,8.89,12.45,248.42,337.16,9.3,9.29,0,5,0,61,22,173,0.225,59,5,10,75,11,2,18,1,77.0
1,187.48,150.55,86.05,55.82,567.86,414.45,0.13,0.12,226.88,171.5,31.33,28.83,44.47,35.46,285.61,200.84,29.53,30.73,15.64,8.11,64.92,64.33,8.89,8.77,248.42,247.82,9.3,14.9,0,5,0,67,22,170,0.265,63,6,10,60,9,0,2,2,74.0
0,187.48,226.95,86.05,107.05,567.86,712.81,0.13,0.13,226.88,279.81,31.33,30.29,44.47,37.0,285.61,369.78,29.53,37.73,15.64,19.56,64.92,108.67,8.89,11.36,248.42,320.03,9.3,7.89,0,4,0,53,37/,192,0.083,48,4,9,79,1,6,0,0,63.0
0,187.48,248.32,86.05,100.42,567.86,677.53,0.13,0.14,226.88,288.2,31.33,41.75,44.47,54.33,285.61,314.06,29.53,63.78,15.64,29.55,64.92,64.31,8.89,9.8,248.42,350.71,9.3,5.5,0,4,0,49,23,149,0.174,47,9,10,54,6,6,0,0,64.0
0,187.48,229.63,86.05,101.89,567.86,681.05,0.13,0.14,226.88,291.93,31.33,34.33,44.47,39.77,285.61,363.81,29.53,29.46,15.64,22.73,64.92,65.69,8.89,6.86,248.42,303.59,9.3,14.6,0,3,0,32,20,111,0.108,31,4,7,41,3,5,0,0,41.0
0,187.48,241.71,86.05,92.82,567.86,629.12,0.13,0.11,226.88,248.27,31.33,50.5,44.47,41.69,285.61,283.87,29.53,42.42,15.64,13.6,64.92,91.18,8.89,14.27,248.42,333.17,9.3,9.25,1,3,0,41,15,104,0.250,38,13,8,42,4,0,10,1,59.0
2,187.48,221.53,86.05,99.59,567.86,642.0,0.13,0.18,226.88,237.2,31.33,26.23,44.47,37.14,285.61,294.62,29.53,30.92,15.64,15.67,64.92,65.15,8.89,14.0,248.42,281.56,9.3,10.08,0,5,0,51,31,155,0.129,51,6,5,71,8,1,8,1,62.0
4,187.48,222.89,86.05,107.78,567.86,651.39,0.13,0.07,226.88,230.44,31.33,35.64,44.47,48.27,285.61,318.38,29.53,37.86,15.64,9.83,64.92,82.15,8.89,12.62,248.42,294.65,9.3,17.29,1,5,0,51,26,158,0.158,49,7,7,71,6,1,4,2,61.0
0,187.48,173.0,86.05,70.68,567.86,509.05,0.13,0.16,226.88,186.94,31.33,22.53,44.47,34.93,285.61,236.78,29.53,22.4,15.64,11.55,64.92,60.29,8.89,6.33,248.42,245.47,9.3,12.08,0,3,0,24,20,112,0.036,23,6,8,54,9,2,8,2,36.0
4,187.48,238.0,86.05,102.0,567.86,695.05,0.13,0.16,226.88,279.06,31.33,40.18,44.47,51.0,285.61,393.62,29.53,42.0,15.64,12.8,64.92,86.17,8.89,11.8,248.42,367.07,9.3,18.62,0,3,0,35,14,113,0.186,33,3,6,50,1,0,8,1,42.0
2,187.48,192.95,86.05,78.68,567.86,527.05,0.13,0.14,226.88,230.59,31.33,38.43,44.47,45.0,285.61,247.47,29.53,38.62,15.64,16.7,64.92,66.33,8.89,12.7,248.42,270.84,9.3,9.3,0,3,0,47,19,105,0.267,42,1,12,32,7,1,4,2,51.0
