BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
1,225.05,191.12,94.6,82.24,627.55,528.47,0.15,0.19,272.2,217.93,44.83,34.42,46.43,32.43,312.38,233.5,52.0,42.9,14.33,9.78,100.0,69.38,10.62,9.07,351.75,247.53,10.0,8.4,0,4,0,48,16,107,0.299,45,7,7,32,8,1,14,3,63.0
1,225.05,221.12,94.6,88.25,627.55,627.31,0.15,0.19,272.2,238.29,44.83,24.15,46.43,30.93,312.38,293.4,52.0,25.46,14.33,8.8,100.0,63.77,10.62,10.27,351.75,272.8,10.0,15.14,0,3,0,33,21,110,0.109,28,2,4,40,5,1,2,0,0
2,225.05,243.29,94.6,106.82,627.55,688.35,0.15,0.24,272.2,259.67,44.83,48.73,46.43,41.07,312.38,347.53,52.0,41.25,14.33,11.18,100.0,82.62,10.62,21.73,351.75,318.75,10.0,8.89,0,5,0,59,29,158,0.190,56,7,7,65,7,1,8,3,71.0
0,225.05,131.76,94.6,59.69,627.55,361.97,0.15,0.1,272.2,162.86,44.83,30.65,46.43,37.9,312.38,171.67,52.0,36.47,14.33,12.75,100.0,35.29,10.62,9.21,351.75,177.33,10.0,10.8,1,4,0,47,24,122,0.189,41,10,7,40,8,1,16,1,66.0
0,225.05,226.35,94.6,104.76,627.55,687.24,0.15,0.05,272.2,268.77,44.83,41.38,46.43,53.27,312.38,314.69,52.0,48.17,14.33,16.67,100.0,83.27,10.62,18.56,351.75,356.68,10.0,24.67,0,4,0,48,28,142,0.141,44,5,14,52,6,1,10,0,59.0
0,225.05,141.62,94.6,59.14,627.55,381.1,0.15,0.17,272.2,209.62,44.83,27.08,46.43,37.81,312.38,202.0,52.0,25.69,14.33,9.2,100.0,42.33,10.62,8.58,351.75,198.5,10.0,9.44,0,4,0,45,25,145,0.138,41,7,10,47,3,1,16,1,61.0
0,225.05,288.6,94.6,130.2,627.55,784.47,0.15,0.15,272.2,325.25,44.83,70.45,46.43,68.0,312.38,335.0,52.0,63.25,14.33,16.38,100.0,101.33,10.62,14.73,351.75,392.07,10.0,23.12,1,4,0,46,24,128,0.172,41,9,8,56,9,0,22,1,66.0
3,225.05,202.0,94.6,98.0,627.55,670.75,0.15,0.16,272.2,234.77,44.83,28.62,46.43,32.71,312.38,326.8,52.0,35.31,14.33,10.3,100.0,69.25,10.62,11.64,351.75,251.97,10.0,13.88,1,4,0,60,27,149,0.221,54,9,8,80,1,0,10,2,74.0
0,225.05,131.76,94.6,59.69,627.55,361.97,0.15,0.1,272.2,162.86,44.83,30.65,46.43,37.9,312.38,171.67,52.0,36.47,14.33,12.75,100.0,35.29,10.62,9.21,351.75,177.33,10.0,10.8,1,3,0,37,14,88,0.261,35,6,3,46,3,1,20,0,54.0
0,225.05,230.0,94.6,99.22,627.55,653.39,0.15,0.14,272.2,238.75,44.83,28.0,46.43,43.81,312.38,291.35,52.0,32.86,14.33,14.5,100.0,77.08,10.62,11.45,351.75,327.12,10.0,12.45,1,3,0,45,16,128,0.227,41,1,5,56,2,2,18,0,57.0
3,225.05,241.71,94.6,92.82,627.55,629.12,0.15,0.11,272.2,248.27,44.83,50.5,46.43,41.69,312.38,283.87,52.0,42.42,14.33,13.6,100.0,91.18,10.62,14.27,351.75,333.17,10.0,9.25,1,4,0,60,15,128,0.352,55,11,3,44,3,3,4,1,76.0
1,225.05,243.22,94.6,95.61,627.55,707.11,0.15,0.25,272.2,275.6,44.83,31.77,46.43,40.36,312.38,339.12,52.0,29.31,14.33,17.27,100.0,100.36,10.62,9.91,351.75,345.81,10.0,11.56,1,4,0,54,20,142,0.239,53,6,1,62,11,1,18,0,70.0
2,225.05,207.29,94.6,84.95,627.55,612.24,0.15,0.13,272.2,249.5,44.83,41.85,46.43,42.06,312.38,320.72,52.0,45.15,14.33,7.73,100.0,94.83,10.62,13.62,351.75,294.17,10.0,13.11,1,5,0,69,26,175,0.246,63,11,5,80,9,0,8,2,84.0
1,225.05,288.6,94.6,130.2,627.55,784.47,0.15,0.15,272.2,325.25,44.83,70.45,46.43,68.0,312.38,335.0,52.0,63.25,14.33,16.38,100.0,101.33,10.62,14.73,351.75,392.07,10.0,23.12,1,5,0,47,16,119,0.261,37,7,7,44,7,4,28,3,72.0
0,225.05,243.8,94.6,112.07,627.55,805.87,0.15,0.04,272.2,261.69,44.83,38.83,46.43,53.45,312.38,427.54,52.0,36.31,14.33,15.75,100.0,76.0,10.62,15.89,351.75,338.88,10.0,15.43,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,225.05,224.94,94.6,94.83,627.55,633.22,0.15,0.19,272.2,270.64,44.83,35.08,46.43,44.81,312.38,283.71,52.0,51.3,14.33,25.38,100.0,70.93,10.62,10.33,351.75,300.97,10.0,11.33,0,5,0,53,27,169,0.154,46,7,7,58,2,3,2,0,64.0
2,225.05,182.62,94.6,76.81,627.55,522.43,0.15,0.13,272.2,222.38,44.83,33.5,46.43,31.12,312.38,244.05,52.0,35.45,14.33,15.82,100.0,67.69,10.62,14.6,351.75,303.06,10.0,16.0,0,4,0,47,25,149,0.148,42,2,5,67,4,0,20,1,59.0
0,225.05,238.0,94.6,102.0,627.55,695.05,0.15,0.16,272.2,279.06,44.83,40.18,46.43,51.0,312.38,393.62,52.0,42.0,14.33,12.8,100.0,86.17,10.62,11.8,351.75,367.07,10.0,18.62,0,3,0,35,15,112,0.179,34,2,2,40,7,0,16,3,45.0
0,225.05,187.48,94.6,86.05,627.55,567.86,0.15,0.13,272.2,226.88,44.83,31.33,46.43,44.47,312.38,285.61,52.0,29.53,14.33,15.64,100.0,64.92,10.62,8.89,351.75,248.42,10.0,9.3,1,5,0,57,16,164,0.250,44,8,16,47,8,2,2,0,68.0
0,225.05,233.4,94.6,95.5,627.55,648.1,0.15,0.2,272.2,249.35,44.83,34.0,46.43,46.93,312.38,302.0,52.0,42.2,14.33,23.4,100.0,77.71,10.62,11.94,351.75,301.56,10.0,9.33,0,5,0,61,25,186,0.194,49,6,5,68,7,1,4,0,70.0
0,225.05,221.6,94.6,94.85,627.55,647.75,0.15,0.13,272.2,272.33,44.83,39.67,46.43,53.92,312.38,345.06,52.0,34.83,14.33,21.11,100.0,97.75,10.62,17.36,351.75,359.63,10.0,9.2,0,4,0,44,25,161,0.118,43,7,10,68,7,1,4,0,54.0
0,225.05,241.26,94.6,90.53,627.55,653.16,0.15,0.24,272.2,258.31,44.83,43.0,46.43,50.25,312.38,309.24,52.0,35.71,14.33,14.08,100.0,87.69,10.62,13.55,351.75,360.66,10.0,10.17,0,4,0,46,23,127,0.181,41,8,4,35,8,1,18,0,64.0
0,225.05,182.62,94.6,76.81,627.55,522.43,0.15,0.13,272.2,222.38,44.83,33.5,46.43,31.12,312.38,244.05,52.0,35.45,14.33,15.82,100.0,67.69,10.62,14.6,351.75,303.06,10.0,16.0,1,4,0,58,25,169,0.195,50,6,6,69,3,1,14,0,72.0
2,225.05,224.94,94.6,94.83,627.55,633.22,0.15,0.19,272.2,270.64,44.83,35.08,46.43,44.81,312.38,283.71,52.0,51.3,14.33,25.38,100.0,70.93,10.62,10.33,351.75,300.97,10.0,11.33,0,4,0,54,31,164,0.140,53,3,8,77,6,1,8,1,62.0
0,225.05,238.0,94.6,102.0,627.55,695.05,0.15,0.16,272.2,279.06,44.83,40.18,46.43,51.0,312.38,393.62,52.0,42.0,14.33,12.8,100.0,86.17,10.62,11.8,351.75,367.07,10.0,18.62,0,4,0,41,21,180,0.111,34,6,4,64,0,3,8,0,54.0
0,225.05,192.95,94.6,78.68,627.55,527.05,0.15,0.14,272.2,230.59,44.83,38.43,46.43,45.0,312.38,247.47,52.0,38.62,14.33,16.7,100.0,66.33,10.62,12.7,351.75,270.84,10.0,9.3,0,4,0,50,14,144,0.250,44,9,8,54,5,1,4,0,62.0
1,225.05,233.4,94.6,95.5,627.55,648.1,0.15,0.2,272.2,249.35,44.83,34.0,46.43,46.93,312.38,302.0,52.0,42.2,14.33,23.4,100.0,77.71,10.62,11.94,351.75,301.56,10.0,9.33,0,3,0,34,28,107,0.056,32,3,5,38,4,0,0,1,37.0
2,225.05,187.48,94.6,86.05,627.55,567.86,0.15,0.13,272.2,226.88,44.83,31.33,46.43,44.47,312.38,285.61,52.0,29.53,14.33,15.64,100.0,64.92,10.62,8.89,351.75,248.42,10.0,9.3,0,3,0,33,20,113,0.115,32,2,6,43,4,1,10,3,41.0
0,225.05,221.6,94.6,94.85,627.55,647.75,0.15,0.13,272.2,272.33,44.83,39.67,46.43,53.92,312.38,345.06,52.0,34.83,14.33,21.11,100.0,97.75,10.62,17.36,351.75,359.63,10.0,9.2,0,3,0,32,20,129,0.093,32,1,1,60,4,3,6,0,39.0
1,225.05,241.26,94.6,90.53,627.55,653.16,0.15,0.24,272.2,258.31,44.83,43.0,46.43,50.25,312.38,309.24,52.0,35.71,14.33,14.08,100.0,87.69,10.62,13.55,351.75,360.66,10.0,10.17,0,3,0,22,20,75,0.027,21,3,7,19,9,1,5,0,28.5
1,225.05,192.95,94.6,78.68,627.55,527.05,0.15,0.14,272.2,230.59,44.83,38.43,46.43,45.0,312.38,247.47,52.0,38.62,14.33,16.7,100.0,66.33,10.62,12.7,351.75,270.84,10.0,9.3,0,5,0,70,20,167,0.299,66,7,12,71,10,1,4,2,80.0
