BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
2,250.61,226.95,105.72,107.05,699.33,712.81,0.06,0.13,245.06,279.81,29.87,30.29,50.86,37.0,313.47,369.78,31.92,37.73,11.82,19.56,60.08,108.67,8.9,11.36,308.03,320.03,13.38,7.89,0,4,0,59,29,164,0.183,52,1,5,81,5,0,8,2,64.0
1,250.61,244.62,105.72,119.31,699.33,757.5,0.06,0.2,245.06,259.79,29.87,38.5,50.86,71.0,313.47,380.64,31.92,37.58,11.82,17.11,60.08,96.55,8.9,9.4,308.03,319.13,13.38,16.0,0,5,0,58,25,165,0.200,55,5,11,76,9,0,6,1,0
3,250.61,272.61,105.72,105.17,699.33,733.67,0.06,0.28,245.06,352.85,29.87,45.0,50.86,51.14,313.47,394.0,31.92,45.3,11.82,14.22,60.08,125.64,8.9,16.33,308.03,368.44,13.38,13.86,0,3,0,27,18,99,0.091,22,3,2,39,6,0,4,1,0
4,250.61,239.29,105.72,107.82,699.33,697.29,0.06,0.18,245.06,284.0,29.87,38.54,50.86,58.42,313.47,366.86,31.92,40.75,11.82,19.33,60.08,70.55,8.9,13.2,308.03,336.13,13.38,21.43,1,4,0,57,25,138,0.232,53,7,13,65,4,1,4,0,67.0
1,250.61,254.41,105.72,105.06,699.33,693.59,0.06,0.16,245.06,286.43,29.87,41.73,50.86,58.46,313.47,309.44,31.92,44.36,11.82,13.0,60.08,87.5,8.9,13.58,308.03,362.43,13.38,14.38,1,5,0,64,25,181,0.215,55,8,11,73,3,4,2,0,77.0
0,250.61,268.24,105.72,127.29,699.33,720.29,0.06,0.15,245.06,284.87,29.87,49.6,50.86,76.91,313.47,315.53,31.92,45.4,11.82,26.3,60.08,86.0,8.9,9.0,308.03,342.12,13.38,9.83,0,3,0,39,23,121,0.132,37,4,5,50,5,4,2,0,48.0
2,250.61,264.67,105.72,116.67,699.33,777.22,0.06,0.11,245.06,293.0,29.87,45.92,50.86,55.57,313.47,381.12,31.92,40.64,11.82,15.67,60.08,102.92,8.9,15.75,308.03,382.72,13.38,11.62,1,4,0,57,25,161,0.199,51,7,11,66,2,0,8,1,68.0
1,250.61,251.11,105.72,113.44,699.33,731.0,0.06,0.18,245.06,296.86,29.87,35.27,50.86,41.92,313.47,359.81,31.92,34.27,11.82,16.42,60.08,94.15,8.9,14.85,308.03,326.47,13.38,12.57,1,4,0,60,25,167,0.210,54,8,12,56,4,0,10,2,73.0
1,250.61,257.06,105.72,103.22,699.33,797.39,0.06,0.07,245.06,289.6,29.87,35.83,50.86,46.0,313.47,455.0,31.92,29.54,11.82,12.0,60.08,111.09,8.9,13.09,308.03,369.47,13.38,12.0,1,5,0,70,29,217,0.189,64,5,9,102,6,0,10,3,80.0
3,250.61,224.74,105.72,88.89,699.33,637.58,0.06,0.26,245.06,248.25,29.87,29.0,50.86,35.31,313.47,316.29,31.92,32.58,11.82,14.2,60.08,86.33,8.9,5.25,308.03,279.42,13.38,11.29,1,3,0,43,12,110,0.282,40,5,11,35,3,2,6,0,53.0
1,250.61,260.61,105.72,105.61,699.33,687.61,0.06,0.18,245.06,311.36,29.87,43.73,50.86,49.38,313.47,294.65,31.92,29.36,11.82,18.6,60.08,119.5,8.9,12.91,308.03,390.6,13.38,7.7,0,3,0,35,20,120,0.125,33,8,7,44,3,0,2,0,44.0
1,250.61,237.11,105.72,86.84,699.33,649.53,0.06,0.17,245.06,261.62,29.87,44.92,50.86,55.0,313.47,315.47,31.92,37.64,11.82,14.6,60.08,46.71,8.9,9.64,308.03,338.44,13.38,11.36,0,4,0,55,18,133,0.278,48,10,16,35,12,0,0,0,65.0
2,250.61,203.94,105.72,97.89,699.33,623.61,0.06,0.12,245.06,242.86,29.87,34.38,50.86,43.93,313.47,332.73,31.92,37.69,11.82,11.55,60.08,73.0,8.9,13.45,308.03,292.69,13.38,13.56,1,3,0,39,19,116,0.172,34,7,7,55,0,2,10,0,53.0
0,250.61,207.9,105.72,95.85,699.33,626.6,0.06,0.15,245.06,236.94,29.87,34.42,50.86,42.0,313.47,326.35,31.92,27.4,11.82,17.1,60.08,81.62,8.9,9.8,308.03,310.06,13.38,9.5,1,3,0,46,18,135,0.207,38,2,6,76,2,0,2,0,49.0
1,250.61,276.0,105.72,127.69,699.33,774.75,0.06,0.09,245.06,273.53,29.87,30.29,50.86,35.0,313.47,336.0,31.92,36.85,11.82,16.22,60.08,112.27,8.9,21.1,308.03,342.0,13.38,7.78,1,3,0,43,14,102,0.284,40,5,7,41,1,1,8,0,53.0
2,250.61,252.84,105.72,104.0,699.33,752.53,0.06,0.18,245.06,313.86,29.87,64.33,50.86,61.64,313.47,381.41,31.92,64.5,11.82,16.3,60.08,107.83,8.9,10.83,308.03,364.26,13.38,11.33,0,3,0,41,25,122,0.131,38,7,1,45,5,1,4,1,51.0
2,250.61,253.44,105.72,108.78,699.33,715.0,0.06,0.14,245.06,264.06,29.87,35.92,50.86,32.0,313.47,328.47,31.92,31.79,11.82,16.75,60.08,84.67,8.9,8.15,308.03,322.5,13.38,15.17,1,4,0,68,19,156,0.314,64,8,7,69,4,1,8,0,81.0
0,250.61,229.19,105.72,116.94,699.33,714.56,0.06,0.11,245.06,256.23,29.87,24.77,50.86,42.77,313.47,335.73,31.92,24.62,11.82,16.3,60.08,75.09,8.9,8.67,308.03,326.07,13.38,18.71,0,5,0,65,40,191,0.131,62,3,7,86,2,2,8,0,74.0
0,250.61,267.0,105.72,115.6,699.33,749.4,0.06,0.11,245.06,266.57,29.87,33.5,50.86,41.62,313.47,332.79,31.92,40.5,11.82,10.88,60.08,80.08,8.9,15.58,308.03,331.75,13.38,19.6,1,3,0,47,11,97,0.371,44,6,5,46,2,0,12,0,59.0
