Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,4,0,57,20,137,0.270,53,10,10,61,4,2,23,3,0,0,Furman,210.11,288.6,91.37,118.8,567.89,820.07,0.15,0.12,220.65,329.0,31.08,41.4,37.82,48.27,239.39,405.31,37.45,45.64,13.7,24.5,107.73,90.5,13.62,17.09,283.38,389.88,10.1,12.43
1,3,0,38,11,90,0.300,36,5,4,57,4,3,14,6,0,3,Loyola Maryland,210.11,238.0,91.37,102.0,567.89,695.05,0.15,0.16,220.65,279.06,31.08,40.18,37.82,51.0,239.39,393.62,37.45,42.0,13.7,12.8,107.73,86.17,13.62,11.8,283.38,367.07,10.1,18.62
0,3,0,31,18,98,0.133,28,3,13,34,5,1,8,6,0,0,Coastal Carolina,210.11,259.12,91.37,91.94,567.89,654.53,0.15,0.2,220.65,314.77,31.08,43.21,37.82,62.93,239.39,304.21,37.45,57.89,13.7,19.73,107.73,78.31,13.62,13.55,283.38,362.53,10.1,17.5
1,4,0,61,12,139,0.353,57,3,14,53,5,3,20,7,77.0,2,Princeton,210.11,210.94,91.37,73.22,567.89,529.56,0.15,0.17,220.65,234.2,31.08,29.09,37.82,42.82,239.39,256.93,37.45,25.17,13.7,12.9,107.73,57.92,13.62,9.0,283.38,308.17,10.1,8.0
0,4,0,44,29,132,0.114,42,3,5,42,7,1,7,3,51.5,1,Towson,210.11,185.33,91.37,72.62,567.89,492.04,0.15,0.29,220.65,230.83,31.08,32.14,37.82,36.27,239.39,280.67,37.45,38.0,13.7,11.56,107.73,110.62,13.62,15.11,283.38,286.05,10.1,12.83
0,4,0,42,21,123,0.171,40,3,5,50,13,2,16,4,55.0,0,Rutgers,210.11,227.06,91.37,105.5,567.89,630.25,0.15,0.18,220.65,260.77,31.08,39.08,37.82,42.93,239.39,280.5,37.45,40.77,13.7,12.27,107.73,97.58,13.62,13.42,283.38,318.75,10.1,9.89
0,3,0,37,20,111,0.153,35,4,6,44,3,0,16,1,49.0,0,Liberty,210.11,230.9,91.37,96.8,567.89,632.3,0.15,0.17,220.65,285.0,31.08,37.67,37.82,57.4,239.39,294.72,37.45,38.75,13.7,13.44,107.73,109.86,13.62,11.67,283.38,372.44,10.1,11.27
1,3,0,43,21,111,0.198,39,8,3,35,0,1,12,2,58.0,0,UConn,210.11,221.53,91.37,99.59,567.89,642.0,0.15,0.18,220.65,237.2,31.08,26.23,37.82,37.14,239.39,294.62,37.45,30.92,13.7,15.67,107.73,65.15,13.62,14.0,283.38,281.56,10.1,10.08
1,4,0,47,16,125,0.248,46,8,9,65,8,3,12,1,64.0,1,Col. of Charleston,210.11,196.95,91.37,93.21,567.89,587.32,0.15,0.15,220.65,221.0,31.08,24.5,37.82,32.4,239.39,267.67,37.45,27.14,13.7,10.54,107.73,64.81,13.62,10.93,283.38,263.31,10.1,18.12
0,3,0,40,24,125,0.128,38,2,8,58,5,0,14,2,49.0,1,Ohio,210.11,214.68,91.37,84.14,567.89,601.18,0.15,0.1,220.65,293.47,31.08,38.64,37.82,58.23,239.39,321.22,37.45,37.09,13.7,20.91,107.73,98.82,13.62,15.0,283.38,361.97,10.1,8.5
