Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,3,0,29,12,84,0.202,27,7,3,39,2,0,18,2,0,1,Fairfield,221.12,243.29,88.25,106.82,627.31,688.35,0.19,0.24,238.29,259.67,24.15,48.73,30.93,41.07,293.4,347.53,25.46,41.25,8.8,11.18,63.77,82.62,10.27,21.73,272.8,318.75,15.14,8.89
1,3,0,41,6,93,0.376,38,5,7,46,2,0,14,0,0,1,Lafayette,221.12,225.05,88.25,94.6,627.31,627.55,0.19,0.15,238.29,272.2,24.15,44.83,30.93,46.43,293.4,312.38,25.46,52.0,8.8,14.33,63.77,100.0,10.27,10.62,272.8,351.75,15.14,10.0
1,3,0,38,9,84,0.345,36,12,5,39,2,0,12,0,0,0,UMBC,221.12,191.12,88.25,82.24,627.31,528.47,0.19,0.19,238.29,217.93,24.15,34.42,30.93,32.43,293.4,233.5,25.46,42.9,8.8,9.78,63.77,69.38,10.27,9.07,272.8,247.53,15.14,8.4
1,5,0,67,24,180,0.239,64,5,9,85,5,1,10,1,78.0,1,Ohio,221.12,214.68,88.25,84.14,627.31,601.18,0.19,0.1,238.29,293.47,24.15,38.64,30.93,58.23,293.4,321.22,25.46,37.09,8.8,20.91,63.77,98.82,10.27,15.0,272.8,361.97,15.14,8.5
1,3,0,42,11,109,0.284,36,2,5,62,2,1,14,1,52.0,2,Winthrop,221.12,199.81,88.25,82.19,627.31,589.43,0.19,0.19,238.29,275.43,24.15,38.92,30.93,34.31,293.4,312.78,25.46,31.14,8.8,13.0,63.77,61.0,10.27,10.42,272.8,295.53,15.14,11.33
1,3,0,40,15,116,0.216,38,3,5,65,7,3,12,0,52.0,0,American,221.12,241.26,88.25,90.53,627.31,653.16,0.19,0.24,238.29,258.31,24.15,43.0,30.93,50.25,293.4,309.24,25.46,35.71,8.8,14.08,63.77,87.69,10.27,13.55,272.8,360.66,15.14,10.17
1,3,0,44,19,116,0.216,41,4,2,62,3,1,6,0,52.0,0,Radford,221.12,151.5,88.25,73.86,627.31,451.36,0.19,0.13,238.29,181.29,24.15,27.07,30.93,28.71,293.4,216.47,25.46,25.06,8.8,8.67,63.77,72.0,10.27,9.42,272.8,219.39,15.14,11.91
1,3,0,42,10,111,0.288,38,4,3,38,1,1,14,2,54.0,0,Columbia,221.12,178.71,88.25,67.71,627.31,449.05,0.19,0.11,238.29,205.0,24.15,23.14,30.93,32.18,293.4,202.17,25.46,31.09,8.8,10.73,63.77,68.92,10.27,10.62,272.8,257.92,15.14,10.33
1,3,0,39,12,100,0.270,39,7,5,51,9,2,10,2,53.0,1,Lehigh,221.12,224.94,88.25,94.83,627.31,633.22,0.19,0.19,238.29,270.64,24.15,35.08,30.93,44.81,293.4,283.71,25.46,51.3,8.8,25.38,63.77,70.93,10.27,10.33,272.8,300.97,15.14,11.33
0,4,0,48,23,151,0.166,41,0,8,60,6,0,4,1,50.0,1,Villanova,221.12,214.05,88.25,74.05,627.31,572.95,0.19,0.17,238.29,277.29,24.15,39.83,30.93,60.93,293.4,287.06,25.46,37.92,8.8,14.91,63.77,86.45,10.27,16.0,272.8,284.13,15.14,10.12
