BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
0,217.21,247.37,95.04,97.0,651.04,700.63,0.12,0.21,303.56,273.12,36.14,30.14,46.0,50.06,353.63,325.72,43.55,34.33,26.64,23.73,93.69,78.62,12.09,11.7,339.86,327.36,16.43,9.75,0,4,0,44,20,153,0.157,40,5,8,47,6,7,16,0,64.0
1,217.21,237.11,95.04,86.84,651.04,649.53,0.12,0.17,303.56,261.62,36.14,44.92,46.0,55.0,353.63,315.47,43.55,37.64,26.64,14.6,93.69,46.71,12.09,9.64,339.86,338.44,16.43,11.36,0,3,0,37,19,111,0.162,31,7,4,33,4,2,2,0,0
0,217.21,251.25,95.04,102.3,651.04,690.25,0.12,0.15,303.56,331.07,36.14,35.0,46.0,40.27,353.63,324.22,43.55,35.23,26.64,16.25,93.69,93.77,12.09,7.5,339.86,333.0,16.43,11.86,0,5,0,57,28,151,0.192,53,9,8,60,6,5,16,0,0
0,217.21,211.44,95.04,89.28,651.04,577.28,0.12,0.13,303.56,232.2,36.14,26.08,46.0,46.43,353.63,254.0,43.55,28.08,26.64,18.33,93.69,78.38,12.09,11.36,339.86,271.06,16.43,7.0,0,4,0,42,32,158,0.063,36,5,10,53,5,3,0,1,0
0,217.21,199.42,95.04,89.89,651.04,583.26,0.12,0.1,303.56,196.89,36.14,32.93,46.0,51.53,353.63,266.22,43.55,29.21,26.64,18.45,93.69,76.42,12.09,13.0,339.86,265.44,16.43,12.27,1,4,0,53,16,130,0.285,50,7,5,57,7,2,2,1,0
0,217.21,226.21,95.04,86.68,651.04,623.95,0.12,0.2,303.56,254.56,36.14,44.5,46.0,63.0,353.63,282.56,43.55,44.45,26.64,13.8,93.69,72.33,12.09,11.25,339.86,301.5,16.43,13.2,1,4,0,61,25,156,0.231,60,3,10,62,4,0,6,3,67.0
1,217.21,222.25,95.04,93.75,651.04,600.55,0.12,0.14,303.56,258.69,36.14,39.93,46.0,50.53,353.63,262.5,43.55,42.92,26.64,11.82,93.69,122.92,12.09,11.2,339.86,313.08,16.43,13.6,1,5,0,54,30,165,0.145,51,5,8,73,11,4,16,3,71.0
0,217.21,230.78,95.04,99.89,651.04,651.39,0.12,0.13,303.56,243.06,36.14,41.54,46.0,46.53,353.63,285.59,43.55,45.0,26.64,14.5,93.69,84.29,12.09,10.46,339.86,306.06,16.43,14.73,1,3,0,50,14,128,0.281,47,5,7,54,2,1,10,1,61.0
1,217.21,192.83,95.04,88.44,651.04,545.72,0.12,0.09,303.56,217.8,36.14,35.83,46.0,43.33,353.63,272.8,43.55,39.18,26.64,12.12,93.69,58.83,12.09,5.5,339.86,284.13,16.43,11.0,1,4,0,53,20,147,0.224,50,7,8,68,4,2,10,0,67.0
0,217.21,265.25,95.04,101.38,651.04,659.81,0.12,0.24,303.56,331.17,36.14,33.2,46.0,50.38,353.63,304.64,43.55,35.11,26.64,13.38,93.69,116.73,12.09,15.11,339.86,367.79,16.43,8.55,0,4,0,43,18,138,0.181,42,3,14,51,4,4,10,0,55.0
1,217.21,225.58,95.04,85.05,651.04,590.58,0.12,0.22,303.56,258.8,36.14,27.0,46.0,39.5,353.63,270.0,43.55,28.38,26.64,13.18,93.69,96.64,12.09,11.83,339.86,306.0,16.43,10.75,0,5,0,47,30,181,0.094,39,3,7,79,4,3,10,4,58.0
4,217.21,219.65,95.04,93.85,651.04,667.05,0.12,0.19,303.56,289.71,36.14,35.92,46.0,63.08,353.63,365.24,43.55,47.89,26.64,10.6,93.69,87.31,12.09,8.73,339.86,306.71,16.43,18.0,0,4,0,43,30,185,0.070,41,8,9,83,7,1,14,0,59.0
1,217.21,183.56,95.04,74.48,651.04,497.68,0.12,0.14,303.56,267.31,36.14,28.93,46.0,38.18,353.63,234.55,43.55,31.23,26.64,17.08,93.69,86.15,12.09,10.67,339.86,261.19,16.43,9.6,0,4,0,41,28,154,0.084,41,2,3,65,2,6,6,3,52.0
2,217.21,170.77,95.04,76.77,651.04,463.41,0.12,0.09,303.56,193.28,36.14,26.62,46.0,44.69,353.63,222.22,43.55,26.12,26.64,14.73,93.69,76.5,12.09,14.15,339.86,244.02,16.43,16.38,0,5,0,55,17,164,0.232,52,7,9,69,5,4,18,3,75.0
0,217.21,256.69,95.04,100.0,651.04,698.56,0.12,0.15,303.56,246.53,36.14,35.64,46.0,50.43,353.63,295.13,43.55,48.82,26.64,16.6,93.69,81.25,12.09,8.8,339.86,350.57,16.43,9.56,1,5,0,62,32,172,0.174,57,11,12,79,3,9/,10,1,87.0
1,217.21,270.75,95.04,108.25,651.04,756.75,0.12,0.12,303.56,291.5,36.14,34.4,46.0,44.09,353.63,365.87,43.55,36.7,26.64,13.78,93.69,110.64,12.09,12.8,339.86,374.96,16.43,9.83,1,5,0,45,27,174,0.103,43,6,8,63,6,7,26,0,71.0
2,217.21,216.89,95.04,94.63,651.04,600.79,0.12,0.21,303.56,253.93,36.14,30.86,46.0,47.0,353.63,310.12,43.55,36.0,26.64,11.45,93.69,76.38,12.09,14.5,339.86,323.38,16.43,11.38,1,5,0,55,19,182,0.198,51,2,8,75,5,2,18,1,68.0
3,217.21,232.86,95.04,103.9,651.04,674.71,0.12,0.16,303.56,239.11,36.14,41.38,46.0,44.81,353.63,325.16,43.55,37.79,26.64,16.4,93.69,111.57,12.09,15.92,339.86,354.06,16.43,15.7,1,5,0,56,31,183,0.137,52,7,12,81,5,2,18,1,74.0
2,217.21,221.12,95.04,88.25,651.04,627.31,0.12,0.19,303.56,238.29,36.14,24.15,46.0,30.93,353.63,293.4,43.55,25.46,26.64,8.8,93.69,63.77,12.09,10.27,339.86,272.8,16.43,15.14,1,5,0,63,25,178,0.213,60,5,6,78,4,1,6,0,72.0
0,217.21,214.39,95.04,92.67,651.04,611.89,0.12,0.19,303.56,257.79,36.14,22.07,46.0,38.6,353.63,279.24,43.55,24.57,26.64,11.9,93.69,77.21,12.09,12.0,339.86,285.18,16.43,9.62,1,4,0,47,14,144,0.229,44,5,12,68,1,4,16,0,64.0
0,217.21,297.88,95.04,135.12,651.04,897.59,0.12,0.14,303.56,334.93,36.14,38.17,46.0,52.0,353.63,424.75,43.55,34.57,26.64,22.67,93.69,111.15,12.09,19.0,339.86,394.22,16.43,9.78,1,4,0,53,23,206,0.146,49,2,6,95,2,3,16,0,66.0
1,217.21,259.35,95.04,96.94,651.04,713.53,0.12,0.24,303.56,314.77,36.14,34.25,46.0,42.93,353.63,330.81,43.55,33.0,26.64,15.82,93.69,68.77,12.09,13.36,339.86,323.16,16.43,10.2,1,5,0,72,28,200,0.220,64,3,9,80,5,1,6,4,79.0
0,217.21,274.68,95.04,92.21,651.04,666.84,0.12,0.17,303.56,350.43,36.14,42.58,46.0,55.15,353.63,322.38,43.55,30.38,26.64,12.36,93.69,91.45,12.09,19.12,339.86,424.6,16.43,16.0,0,5,0,46,16,150,0.200,42,3,5,52,6,7,25,0,68.5
1,217.21,261.79,95.04,91.37,651.04,706.79,0.12,0.2,303.56,312.6,36.14,28.85,46.0,49.38,353.63,344.53,43.55,40.12,26.64,16.67,93.69,153.2,12.09,18.8,339.86,368.53,16.43,12.22,0,3,0,37,14,112,0.205,35,2,7,48,2,0,10,1,44.0
0,217.21,232.17,95.04,95.44,651.04,646.22,0.12,0.14,303.56,263.47,36.14,32.69,46.0,39.33,353.63,291.24,43.55,42.36,26.64,11.17,93.69,81.17,12.09,10.82,339.86,299.35,16.43,12.36,1,5,0,63,21,184,0.228,61,8,10,69,5,3,19,2,83.5
3,217.21,297.88,95.04,135.12,651.04,897.59,0.12,0.14,303.56,334.93,36.14,38.17,46.0,52.0,353.63,424.75,43.55,34.57,26.64,22.67,93.69,111.15,12.09,19.0,339.86,394.22,16.43,9.78,0,4,0,49,22,172,0.157,44,8,5,80,5,2,10,0,64.0
0,217.21,214.39,95.04,92.67,651.04,611.89,0.12,0.19,303.56,257.79,36.14,22.07,46.0,38.6,353.63,279.24,43.55,24.57,26.64,11.9,93.69,77.21,12.09,12.0,339.86,285.18,16.43,9.62,1,3,0,46,13,104,0.317,40,3,5,42,2,2,4,0,53.0
1,217.21,232.86,95.04,103.9,651.04,674.71,0.12,0.16,303.56,239.11,36.14,41.38,46.0,44.81,353.63,325.16,43.55,37.79,26.64,16.4,93.69,111.57,12.09,15.92,339.86,354.06,16.43,15.7,0,4,0,48,28,166,0.120,45,10,9,75,8,5,6,0,66.0
1,217.21,221.53,95.04,99.59,651.04,642.0,0.12,0.18,303.56,237.2,36.14,26.23,46.0,37.14,353.63,294.62,43.55,30.92,26.64,15.67,93.69,65.15,12.09,14.0,339.86,281.56,16.43,10.08,0,5,0,58,17,176,0.233,54,7,9,78,4,9/,8,2,78.0
1,217.21,216.89,95.04,94.63,651.04,600.79,0.12,0.21,303.56,253.93,36.14,30.86,46.0,47.0,353.63,310.12,43.55,36.0,26.64,11.45,93.69,76.38,12.09,14.5,339.86,323.38,16.43,11.38,1,4,0,52,16,152,0.237,47,2,9,60,2,1,30,0,70.0
1,217.21,270.75,95.04,108.25,651.04,756.75,0.12,0.12,303.56,291.5,36.14,34.4,46.0,44.09,353.63,365.87,43.55,36.7,26.64,13.78,93.69,110.64,12.09,12.8,339.86,374.96,16.43,9.83,0,3,0,40,24,142,0.113,38,5,5,58,2,2,10,1,52.0
2,217.21,232.86,95.04,103.9,651.04,674.71,0.12,0.16,303.56,239.11,36.14,41.38,46.0,44.81,353.63,325.16,43.55,37.79,26.64,16.4,93.69,111.57,12.09,15.92,339.86,354.06,16.43,15.7,0,5,0,57,22,160,0.219,50,5,7,58,7,0,18,4,71.0
1,217.21,310.65,95.04,128.88,651.04,894.24,0.12,0.09,303.56,324.53,36.14,33.42,46.0,43.31,353.63,403.44,43.55,35.0,26.64,21.44,93.69,93.57,12.09,13.64,339.86,405.27,16.43,15.2,0,4,0,48,26,153,0.144,42,7,8,62,6,4,8,0,63.0
