BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
1,263.4,263.31,107.87,120.56,780.27,754.38,0.21,0.14,257.21,304.08,44.09,30.46,47.5,36.79,367.93,344.33,46.73,28.0,16.82,14.7,76.18,77.83,10.7,16.42,342.39,333.8,15.88,9.89,0,3,0,26,17,103,0.087,25,3,9,34,6,1,2,0,31.0
2,263.4,280.12,107.87,101.06,780.27,710.81,0.21,0.2,257.21,277.73,44.09,56.5,47.5,81.6,367.93,344.0,46.73,67.0,16.82,23.75,76.18,115.22,10.7,15.75,342.39,361.7,15.88,14.67,0,3,0,29,17,86,0.140,25,0,3,31,11,1,8,0,0
6/,263.4,237.25,107.87,102.55,780.27,677.55,0.21,0.24,257.21,318.64,44.09,56.2,47.5,45.14,367.93,372.44,46.73,44.67,16.82,26.25,76.18,108.82,10.7,15.2,342.39,379.13,15.88,10.09,1,5,0,52,27,190,0.132,50,4,11,84,7,4,16,1,0
0,263.4,263.75,107.87,121.5,780.27,771.06,0.21,0.07,257.21,304.92,44.09,51.6,47.5,60.45,367.93,385.64,46.73,37.93,16.82,10.6,76.18,103.33,10.7,13.7,342.39,364.13,15.88,20.4,1,4,0,52,19,140,0.236,46,5,8,60,7,0,12,3,63.0
0,263.4,151.5,107.87,73.86,780.27,451.36,0.21,0.13,257.21,181.29,44.09,27.07,47.5,28.71,367.93,216.47,46.73,25.06,16.82,8.67,76.18,72.0,10.7,9.42,342.39,219.39,15.88,11.91,1,5,0,52,26,170,0.153,49,11,7,76,15/,1,16,2,72.0
2,263.4,125.19,107.87,63.71,780.27,388.33,0.21,0.1,257.21,173.43,44.09,36.0,47.5,44.64,367.93,193.11,46.73,40.62,16.82,10.0,76.18,41.06,10.7,8.5,342.39,182.61,15.88,15.56,1,3,0,39,9,95,0.316,35,6,7,49,5,1,8,4,50.0
1,263.4,206.72,107.87,95.5,780.27,599.56,0.21,0.03,257.21,286.08,44.09,31.23,47.5,52.31,367.93,273.75,46.73,31.92,16.82,13.27,76.18,78.85,10.7,7.9,342.39,304.1,15.88,11.5,1,3,0,49,8,104,0.394,46,2,7,53,3,0,8,1,55.0
1,263.4,209.94,107.87,95.33,780.27,661.22,0.21,0.12,257.21,254.21,44.09,38.2,47.5,38.69,367.93,368.33,46.73,49.33,16.82,11.88,76.18,93.64,10.7,11.7,342.39,366.92,15.88,10.91,1,3,0,49,10,116,0.336,45,2,8,50,0,3,8,3,58.0
0,263.4,253.82,107.87,104.71,780.27,776.29,0.21,0.22,257.21,267.27,44.09,35.42,47.5,53.23,367.93,393.5,46.73,25.93,16.82,13.45,76.18,101.67,10.7,10.78,342.39,316.25,15.88,7.57,0,3,0,43,12,132,0.235,38,3,1,68,3,1,4,2,49.0
3,263.4,252.84,107.87,104.0,780.27,752.53,0.21,0.18,257.21,313.86,44.09,64.33,47.5,61.64,367.93,381.41,46.73,64.5,16.82,16.3,76.18,107.83,10.7,10.83,342.39,364.26,15.88,11.33,0,4,0,48,15,135,0.244,42,9,12,60,6,1,10,3,63.0
