Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,3,0,36,9,92,0.293,36,10,9,38,4,0,18,1,55.0,1,UTRGV,151.5,230.78,73.86,99.89,451.36,651.39,0.13,0.13,181.29,243.06,27.07,41.54,28.71,46.53,216.47,285.59,25.06,45.0,8.67,14.5,72.0,84.29,9.42,10.46,219.39,306.06,11.91,14.73
0,4,0,32,28,142,0.028,31,3,7,58,6,1,22,0,0,3,Houston Baptist,151.5,219.65,73.86,93.85,451.36,667.05,0.13,0.19,181.29,289.71,27.07,35.92,28.71,63.08,216.47,365.24,25.06,47.89,8.67,10.6,72.0,87.31,9.42,8.73,219.39,306.71,11.91,18.0
1,3,0,45,15,114,0.263,39,6,7,46,2,1,8,0,0,5,Bethune-Cookman,151.5,203.75,73.86,89.3,451.36,612.8,0.13,0.24,181.29,270.36,27.07,35.93,28.71,40.73,216.47,305.11,25.06,42.93,8.67,13.83,72.0,62.93,9.42,9.46,219.39,276.56,11.91,11.21
0,5,0,56,38,187,0.096,50,15/,7,80,11,1,25,1,84.5,1,Toledo,151.5,263.4,73.86,107.87,451.36,780.27,0.13,0.21,181.29,257.21,27.07,44.09,28.71,47.5,216.47,367.93,25.06,46.73,8.67,16.82,72.0,76.18,9.42,10.7,219.39,342.39,11.91,15.88
1,4,0,50,28,158,0.139,47,6,13,65,2,2,10,1,63.0,3,Fordham,151.5,194.4,73.86,82.65,451.36,611.75,0.13,0.13,181.29,224.19,27.07,25.5,28.71,32.81,216.47,323.94,25.06,45.88,8.67,11.4,72.0,79.0,9.42,12.73,219.39,271.71,11.91,17.0
0,3,0,33,21,95,0.126,32,5,8,40,7,0,14,0,45.0,0,Rider,151.5,263.75,73.86,121.5,451.36,771.06,0.13,0.07,181.29,304.92,27.07,51.6,28.71,60.45,216.47,385.64,25.06,37.93,8.67,10.6,72.0,103.33,9.42,13.7,219.39,364.13,11.91,20.4
0,3,0,28,21,118,0.059,25,3,5,42,4,0,10,2,36.0,1,Temple,151.5,221.12,73.86,88.25,451.36,627.31,0.13,0.19,181.29,238.29,27.07,24.15,28.71,30.93,216.47,293.4,25.06,25.46,8.67,8.8,72.0,63.77,9.42,10.27,219.39,272.8,11.91,15.14
1,3,0,47,13,110,0.309,46,5,3,44,2,1,4,3,55.0,0,Lehigh,151.5,224.94,73.86,94.83,451.36,633.22,0.13,0.19,181.29,270.64,27.07,35.08,28.71,44.81,216.47,283.71,25.06,51.3,8.67,25.38,72.0,70.93,9.42,10.33,219.39,300.97,11.91,11.33
0,4,0,47,17,141,0.213,44,6,5,52,6,2,12,3,61.0,1,Columbia,151.5,178.71,73.86,67.71,451.36,449.05,0.13,0.11,181.29,205.0,27.07,23.14,28.71,32.18,216.47,202.17,25.06,31.09,8.67,10.73,72.0,68.92,9.42,10.62,219.39,257.92,11.91,10.33
0,4,0,38,24,151,0.093,33,3,11,75,7,1,6,2,45.0,4,Colgate,151.5,233.4,73.86,95.5,451.36,648.1,0.13,0.2,181.29,249.35,27.07,34.0,28.71,46.93,216.47,302.0,25.06,42.2,8.67,23.4,72.0,77.71,9.42,11.94,219.39,301.56,11.91,9.33
0,3,0,27,29,80,-0.025,25,5,4,22,6,2,4,0,36.0,2,VCU,151.5,234.28,73.86,92.56,451.36,611.11,0.13,0.09,181.29,281.57,27.07,31.85,28.71,54.23,216.47,269.19,25.06,44.0,8.67,17.38,72.0,151.4,9.42,16.89,219.39,307.97,11.91,11.83
0,3,0,26,16,91,0.110,24,1,9,35,5,1,12,3,34.0,0,North Carolina,151.5,216.58,73.86,94.21,451.36,591.58,0.13,0.15,181.29,255.47,27.07,26.0,28.71,42.47,216.47,263.59,25.06,27.58,8.67,17.25,72.0,95.5,9.42,15.18,219.39,310.88,11.91,14.5
0,5,0,45,26,190,0.100,41,4,3,83,6,2,18,0,60.0,8,High Point,151.5,191.96,73.86,86.87,451.36,554.35,0.13,0.16,181.29,205.75,27.07,36.44,28.71,45.2,216.47,263.14,25.06,32.88,8.67,14.0,72.0,85.0,9.42,10.93,219.39,260.0,11.91,17.09
0,4,0,41,28,143,0.091,39,5,4,47,7,0,16,3,54.0,2,Campbell,151.5,249.31,73.86,111.75,451.36,692.56,0.13,0.16,181.29,278.15,27.07,47.36,28.71,37.5,216.47,314.0,25.06,38.46,8.67,15.33,72.0,81.58,9.42,9.6,219.39,342.47,11.91,9.88
1,3,0,37,14,102,0.225,33,3,5,46,1,1,16,1,49.0,0,Hampton,151.5,194.65,73.86,94.53,451.36,566.65,0.13,0.12,181.29,201.6,27.07,32.77,28.71,33.6,216.47,246.94,25.06,41.08,8.67,10.2,72.0,75.0,9.42,10.44,219.39,267.94,11.91,13.67
0,5,0,57,24,180,0.183,48,8,7,73,7,2,23,0,78.5,1,Charleston So.,151.5,198.63,73.86,92.05,451.36,540.21,0.13,0.18,181.29,251.29,27.07,34.92,28.71,34.73,216.47,245.69,25.06,41.09,8.67,18.22,72.0,74.07,9.42,12.8,219.39,290.62,11.91,9.78
0,3,0,28,12,79,0.203,26,1,3,34,8,0,6,3,32.0,1,Presbyterian,151.5,236.5,73.86,111.88,451.36,694.0,0.13,0.07,181.29,250.86,27.07,42.73,28.71,44.58,216.47,341.29,25.06,42.9,8.67,15.67,72.0,75.25,9.42,11.0,219.39,346.14,11.91,13.22
