Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,3,0,49,9,101,0.396,47,3,11,48,3,0,21,3,0,1,FIU,243.58,219.11,100.11,96.22,687.95,599.61,0.22,0.06,328.92,263.14,45.5,26.0,70.31,42.15,344.44,278.5,46.45,27.5,10.1,18.22,124.5,75.69,22.18,13.08,346.19,305.93,10.44,13.17
1,5,0,70,19,151,0.338,64,9,13,62,5,0,18,3,0,1,UT Martin,243.58,276.0,100.11,127.69,687.95,774.75,0.22,0.09,328.92,273.53,45.5,30.29,70.31,35.0,344.44,336.0,46.45,36.85,10.1,16.22,124.5,112.27,22.18,21.1,346.19,342.0,10.44,7.78
1,4,0,56,14,135,0.311,52,10,9,54,4,2,21,5,0,5,Marshall,243.58,217.06,100.11,86.89,687.95,611.06,0.22,0.15,328.92,244.53,45.5,29.67,70.31,31.17,344.44,296.19,46.45,36.11,10.1,22.12,124.5,104.45,22.18,14.18,346.19,272.88,10.44,10.86
1,3,0,36,10,100,0.260,36,8,10,37,3,1,14,0,0,0,Indiana,243.58,218.76,100.11,98.29,687.95,619.19,0.22,0.06,328.92,287.0,45.5,36.92,70.31,47.4,344.44,294.11,46.45,35.31,10.1,22.82,124.5,113.73,22.18,12.45,346.19,321.06,10.44,9.83
1,4,0,57,11,134,0.343,48,9,10,60,6,0,14,4,73.0,0,CSUN,243.58,226.94,100.11,90.67,687.95,617.33,0.22,0.15,328.92,223.06,45.5,29.92,70.31,45.64,344.44,267.41,46.45,26.93,10.1,14.08,124.5,67.64,22.18,7.82,346.19,300.94,10.44,9.5
1,3,0,49,13,109,0.330,46,5,6,48,1,2,4,1,58.0,1,CSU Bakersfield,243.58,207.3,100.11,94.45,687.95,601.05,0.22,0.19,328.92,257.13,45.5,31.33,70.31,38.75,344.44,293.65,46.45,37.69,10.1,10.18,124.5,101.54,22.18,10.9,346.19,299.22,10.44,9.73
0,5,0,58,22,191,0.188,57,5,5,88,11,0,32,4,79.0,1,Fresno St.,243.58,212.06,100.11,104.22,687.95,603.61,0.22,0.19,328.92,240.2,45.5,36.14,70.31,49.43,344.44,259.12,46.45,44.2,10.1,11.1,124.5,91.15,22.18,12.64,346.19,295.62,10.44,5.0
1,4,0,49,20,140,0.207,42,2,8,54,4,2,14,3,60.0,0,San Jose St.,243.58,218.17,100.11,100.06,687.95,606.83,0.22,0.22,328.92,215.29,45.5,30.93,70.31,44.62,344.44,273.18,46.45,34.79,10.1,14.89,124.5,62.12,22.18,10.64,346.19,295.35,10.44,13.33
0,3,0,37,18,106,0.179,33,6,6,37,3,0,16,0,51.0,0,Marist,243.58,223.79,100.11,94.89,687.95,630.16,0.22,0.21,328.92,266.87,45.5,36.0,70.31,38.44,344.44,288.83,46.45,47.83,10.1,9.42,124.5,77.14,22.18,15.64,346.19,300.62,10.44,11.11
1,4,0,53,12,113,0.363,46,11,8,52,5,0,14,6,71.0,0,Northern Colo.,243.58,299.65,100.11,122.71,687.95,811.76,0.22,0.2,328.92,338.93,45.5,51.73,70.31,59.57,344.44,358.38,46.45,41.58,10.1,20.56,124.5,96.27,22.18,13.0,346.19,372.16,10.44,9.44
1,4,0,51,17,124,0.274,44,6,4,43,4,1,30,1,73.0,3,Montana,243.58,266.93,100.11,116.07,687.95,752.73,0.22,0.09,328.92,308.42,45.5,39.09,70.31,55.18,344.44,362.69,46.45,47.9,10.1,14.9,124.5,102.09,22.18,14.27,346.19,360.96,10.44,12.25
0,5,0,67,21,165,0.279,66,2,15,68,5,0,22,5,80.0,1,Denver,243.58,217.25,100.11,96.05,687.95,581.45,0.22,0.19,328.92,269.0,45.5,47.36,70.31,59.08,344.44,271.18,46.45,36.08,10.1,14.36,124.5,100.5,22.18,17.31,346.19,340.31,10.44,9.11
1,5,0,64,25,188,0.207,58,4,10,69,4,2,20,4,80.0,3,Air Force,243.58,205.95,100.11,103.25,687.95,585.35,0.22,0.11,328.92,241.31,45.5,30.4,70.31,39.94,344.44,245.16,46.45,35.31,10.1,11.45,124.5,72.0,22.18,12.5,346.19,272.06,10.44,7.92
0,4,0,46,18,139,0.201,43,7,14,58,7,4,8,4,61.0,1,Pepperdine,243.58,245.78,100.11,92.44,687.95,654.33,0.22,0.21,328.92,295.0,45.5,44.91,70.31,59.92,344.44,348.0,46.45,37.45,10.1,15.0,124.5,102.67,22.18,11.89,346.19,367.3,10.44,11.0
1,4,0,48,20,128,0.219,43,5,11,53,4,1,30,1,69.0,1,San Francisco,243.58,224.22,100.11,96.39,687.95,667.11,0.22,0.16,328.92,222.71,45.5,31.0,70.31,48.21,344.44,305.76,46.45,32.15,10.1,12.0,124.5,91.38,22.18,13.82,346.19,289.71,10.44,12.29
0,3,0,29,19,106,0.094,25,6,9,37,2,1,18,2,45.0,0,San Diego,243.58,259.06,100.11,96.18,687.95,653.41,0.22,0.21,328.92,272.0,45.5,38.73,70.31,48.93,344.44,299.53,46.45,40.5,10.1,15.55,124.5,99.45,22.18,12.45,346.19,362.5,10.44,6.12
0,3,0,21,28,94,-0.074,18,2,7,31,9,0,12,1,29.0,1,BYU,243.58,233.44,100.11,91.89,687.95,599.44,0.22,0.13,328.92,242.06,45.5,35.46,70.31,51.54,344.44,265.12,46.45,33.33,10.1,11.25,124.5,119.17,22.18,17.78,346.19,341.75,10.44,11.57
1,3,0,36,10,92,0.283,34,8,9,43,3,0,12,2,50.0,1,Gonzaga,243.58,196.9,100.11,83.05,687.95,564.2,0.22,0.13,328.92,258.0,45.5,39.92,70.31,39.35,344.44,263.5,46.45,36.71,10.1,11.17,124.5,64.73,22.18,9.64,346.19,261.95,10.44,13.89
