BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
0,262.95,196.95,88.53,93.21,672.42,587.32,0.28,0.15,313.47,221.0,34.0,24.5,51.5,32.4,296.67,267.67,25.38,27.14,11.56,10.54,135.83,64.81,19.2,10.93,351.28,263.31,9.0,18.12,1,3,0,46,12,96,0.354,45,6,8,55,0,0,12,0,58.0
1,262.95,223.58,88.53,95.95,672.42,631.21,0.28,0.1,313.47,228.88,34.0,30.58,51.5,44.93,296.67,272.11,25.38,33.33,11.56,13.5,135.83,96.5,19.2,9.69,351.28,311.38,9.0,16.5,1,3,0,44,6,88,0.432,41,4,5,44,3,2,20,4,60.0
0,262.95,236.68,88.53,85.26,672.42,602.95,0.28,0.19,313.47,299.14,34.0,41.45,51.5,52.07,296.67,301.69,25.38,44.78,11.56,18.7,135.83,96.58,19.2,12.83,351.28,364.9,9.0,12.29,1,3,0,47,19,103,0.272,43,3,10,41,1,1,8,0,55.0
0,262.95,242.62,88.53,78.12,672.42,594.62,0.28,0.2,313.47,261.0,34.0,43.33,51.5,61.46,296.67,268.71,25.38,33.0,11.56,11.25,135.83,104.0,19.2,12.36,351.28,352.43,9.0,6.11,1,5,0,70,16,145,0.372,68,4,5,56,4,0,20,3,84.0
1,262.95,210.68,88.53,76.77,672.42,525.82,0.28,0.1,313.47,312.64,34.0,29.93,51.5,45.75,296.67,255.28,25.38,24.71,11.56,17.56,135.83,107.91,19.2,13.33,351.28,305.53,9.0,6.86,1,4,0,63,20,158,0.272,55,5,13,56,0,1,20,1,79.0
1,262.95,267.44,88.53,96.72,672.42,727.61,0.28,0.19,313.47,321.57,34.0,39.09,51.5,42.54,296.67,332.71,25.38,40.0,11.56,15.89,135.83,118.92,19.2,13.54,351.28,362.35,9.0,6.33,0,4,0,63,29,184,0.185,60,6,5,78,2,2,20,1,81.0
0,262.95,289.12,88.53,114.81,672.42,766.44,0.28,0.18,313.47,330.46,34.0,37.6,51.5,72.8,296.67,345.67,25.38,41.89,11.56,14.5,135.83,116.45,19.2,24.75,351.28,372.47,9.0,11.2,1,4,0,58,13,153,0.294,56,7,14,63,2,1,22,7,77.0
0,262.95,233.44,88.53,91.89,672.42,599.44,0.28,0.13,313.47,242.06,34.0,35.46,51.5,51.54,296.67,265.12,25.38,33.33,11.56,11.25,135.83,119.17,19.2,17.78,351.28,341.75,9.0,11.57,0,4,0,60,24,151,0.238,60,1,10,62,4,0,32,7,77.0
1,262.95,224.55,88.53,80.9,672.42,571.9,0.28,0.18,313.47,295.57,34.0,28.71,51.5,39.73,296.67,252.11,25.38,24.0,11.56,14.7,135.83,91.92,19.2,14.91,351.28,321.32,9.0,16.57,1,4,0,62,24,152,0.250,61,4,12,58,2,0,20,0,76.0
0,262.95,291.61,88.53,108.83,672.42,759.67,0.28,0.19,313.47,343.57,34.0,40.77,51.5,61.07,296.67,347.62,25.38,48.4,11.56,17.4,135.83,121.38,19.2,21.55,351.28,434.97,9.0,13.0,0,4,0,43,28,135,0.111,40,6,7,56,3,0,19,2,58.5
