BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
2,215.05,256.69,88.63,100.0,667.74,698.56,0.12,0.15,252.53,246.53,24.2,35.64,35.53,50.43,348.94,295.13,28.62,48.82,20.6,16.6,66.08,81.25,9.27,8.8,282.44,350.57,11.5,9.56,0,3,0,39,20,130,0.146,36,3,9,66,3,3,4,0,47.0
1,215.05,170.77,88.63,76.77,667.74,463.41,0.12,0.09,252.53,193.28,24.2,26.62,35.53,44.69,348.94,222.22,28.62,26.12,20.6,14.73,66.08,76.5,9.27,14.15,282.44,244.02,11.5,16.38,0,3,0,29,20,119,0.076,28,1,7,54,10,4,6,1,37.0
0,215.05,232.86,88.63,103.9,667.74,674.71,0.12,0.16,252.53,239.11,24.2,41.38,35.53,44.81,348.94,325.16,28.62,37.79,20.6,16.4,66.08,111.57,9.27,15.92,282.44,354.06,11.5,15.7,0,3,0,30,22,115,0.070,29,4,6,50,6,2,4,1,38.0
5,215.05,199.42,88.63,89.89,667.74,583.26,0.12,0.1,252.53,196.89,24.2,32.93,35.53,51.53,348.94,266.22,28.62,29.21,20.6,18.45,66.08,76.42,9.27,13.0,282.44,265.44,11.5,12.27,1,5,0,67,27,183,0.219,63,5,9,83,6,2,14,1,81.0
0,215.05,224.74,88.63,88.89,667.74,637.58,0.12,0.26,252.53,248.25,24.2,29.0,35.53,35.31,348.94,316.29,28.62,32.58,20.6,14.2,66.08,86.33,9.27,5.25,282.44,279.42,11.5,11.29,1,3,0,44,13,129,0.240,41,5,5,62,2,1,10,0,55.0
2,215.05,164.19,88.63,81.57,667.74,498.71,0.12,0.04,252.53,211.4,24.2,49.2,35.53,49.67,348.94,323.36,28.62,43.45,20.6,23.5,66.08,57.77,9.27,15.6,282.44,276.8,11.5,15.27,1,4,0,54,17,144,0.257,51,6,8,78,0,4,10,1,69.0
2,215.05,190.4,88.63,80.25,667.74,577.45,0.12,0.11,252.53,220.81,24.2,19.88,35.53,29.76,348.94,274.05,28.62,27.86,20.6,12.5,66.08,43.18,9.27,8.67,282.44,234.32,11.5,13.83,1,3,0,38,12,106,0.245,35,3,6,52,2,5,6,1,49.0
0,215.05,247.37,88.63,97.0,667.74,700.63,0.12,0.21,252.53,273.12,24.2,30.14,35.53,50.06,348.94,325.72,28.62,34.33,20.6,23.73,66.08,78.62,9.27,11.7,282.44,327.36,11.5,9.75,0,3,0,24,17,113,0.062,24,3,6,52,5,2,4,1,31.0
0,215.05,221.82,88.63,80.73,667.74,553.77,0.12,0.25,252.53,323.5,24.2,46.8,35.53,58.42,348.94,290.71,28.62,53.62,20.6,20.22,66.08,88.45,9.27,16.44,282.44,376.0,11.5,11.83,0,3,0,30,16,110,0.127,28,1,6,39,7,0,2,0,32.0
0,215.05,222.63,88.63,99.05,667.74,646.84,0.12,0.19,252.53,244.88,24.2,32.5,35.53,48.93,348.94,335.12,28.62,30.5,20.6,12.5,66.08,106.5,9.27,8.45,282.44,318.18,11.5,7.17,0,3,0,37,15,123,0.179,36,4,4,62,5,1,8,0,46.0
