BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
6/,244.62,272.61,119.31,105.17,757.5,733.67,0.2,0.28,259.79,352.85,38.5,45.0,71.0,51.14,380.64,394.0,37.58,45.3,17.11,14.22,96.55,125.64,9.4,16.33,319.13,368.44,16.0,13.86,0,4,0,42,22,147,0.136,38,8,8,66,8,4,14,3,61.0
5,244.62,250.61,119.31,105.72,757.5,699.33,0.2,0.06,259.79,245.06,38.5,29.87,71.0,50.86,380.64,313.47,37.58,31.92,17.11,11.82,96.55,60.08,9.4,8.9,319.13,308.03,16.0,13.38,1,5,0,65,22,171,0.251,60,9,19,73,5,2,16,4,0
3,244.62,226.95,119.31,107.05,757.5,712.81,0.2,0.13,259.79,279.81,38.5,30.29,71.0,37.0,380.64,369.78,37.58,37.73,17.11,19.56,96.55,108.67,9.4,11.36,319.13,320.03,16.0,7.89,0,4,0,45,18,150,0.180,40,2,12,60,7,2,14,0,0
3,244.62,240.94,119.31,102.06,757.5,658.29,0.2,0.29,259.79,268.14,38.5,35.73,71.0,46.58,380.64,310.07,37.58,34.36,17.11,10.27,96.55,89.45,9.4,16.08,319.13,333.7,16.0,11.38,0,5,0,64,32,169,0.189,59,3,11,63,4,2,26,2,82.0
2,244.62,221.82,119.31,80.73,757.5,553.77,0.2,0.25,259.79,323.5,38.5,46.8,71.0,58.42,380.64,290.71,37.58,53.62,17.11,20.22,96.55,88.45,9.4,16.44,319.13,376.0,16.0,11.83,0,3,0,22,16,90,0.067,21,6,7,38,8,2,6,1,33.0
1,244.62,289.29,119.31,121.76,757.5,827.29,0.2,0.17,259.79,307.53,38.5,35.42,71.0,48.23,380.64,379.44,37.58,37.33,17.11,18.62,96.55,118.91,9.4,15.89,319.13,409.7,16.0,6.55,1,4,0,55,24,163,0.190,53,7,8,66,5,3,4,2,67.0
1,244.62,294.65,119.31,122.47,757.5,903.47,0.2,0.11,259.79,360.62,38.5,46.0,71.0,69.55,380.64,477.0,37.58,38.33,17.11,14.62,96.55,104.0,9.4,14.82,319.13,416.63,16.0,9.33,1,5,0,54,26,205,0.137,50,8,14,86,3,3,20,2,75.0
1,244.62,241.0,119.31,108.33,757.5,653.24,0.2,0.11,259.79,250.0,38.5,50.17,71.0,43.19,380.64,292.05,37.58,37.38,17.11,27.27,96.55,64.15,9.4,10.25,319.13,340.5,16.0,16.0,1,4,0,47,25,143,0.154,42,7,13,70,5,3,10,2,62.0
0,244.62,216.89,119.31,94.63,757.5,600.79,0.2,0.21,259.79,253.93,38.5,30.86,71.0,47.0,380.64,310.12,37.58,36.0,17.11,11.45,96.55,76.38,9.4,14.5,319.13,323.38,16.0,11.38,0,3,0,44,21,118,0.195,39,3,6,45,5,0,6,0,50.0
4,244.62,209.94,119.31,95.33,757.5,661.22,0.2,0.12,259.79,254.21,38.5,38.2,71.0,38.69,380.64,368.33,37.58,49.33,17.11,11.88,96.55,93.64,9.4,11.7,319.13,366.92,16.0,10.91,0,3,0,29,35,137,-0.044,28,1,4,61,2,0,6,0,33.0
