Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,0,4,60,25,134,0.261,58,3,7,59,6,3,14,1,73.0,0,South Dakota St.,268.06,241.75,104.56,108.25,748.22,688.38,0.11,0.16,265.59,277.92,33.08,33.58,38.93,39.77,375.06,304.2,33.17,40.27,23.82,14.33,85.27,113.33,21.2,14.78,374.12,377.69,10.38,8.44
1,0,3,47,21,123,0.211,43,4,4,62,2,0,12,2,57.0,0,Western Mich.,268.06,262.82,104.56,107.06,748.22,739.65,0.11,0.24,265.59,273.27,33.08,33.67,38.93,44.07,375.06,346.62,33.17,30.64,23.82,17.45,85.27,79.5,21.2,11.82,374.12,346.31,10.38,12.22
1,0,3,45,11,107,0.318,41,1,4,50,4,4,10,2,55.0,0,Middle Tenn.,268.06,240.33,104.56,106.93,748.22,677.53,0.11,0.17,265.59,277.83,33.08,30.85,38.93,56.29,375.06,293.57,33.17,39.36,23.82,12.17,85.27,59.15,21.2,13.54,374.12,324.04,10.38,14.1
1,0,3,50,21,126,0.230,46,7,6,50,1,1,2,6,59.0,0,Stetson,268.06,247.19,104.56,100.0,748.22,731.56,0.11,0.1,265.59,242.87,33.08,28.77,38.93,34.79,375.06,358.73,33.17,26.07,23.82,16.77,85.27,72.77,21.2,14.15,374.12,334.67,10.38,15.5
1,0,4,67,17,148,0.338,66,5,4,72,4,2,8,0,78.0,1,Troy,268.06,234.78,104.56,111.5,748.22,669.67,0.11,0.16,265.59,285.21,33.08,41.91,38.93,50.53,375.06,290.41,33.17,62.29,23.82,20.1,85.27,91.67,21.2,10.6,374.12,319.88,10.38,8.33
0,0,5,60,27,196,0.168,59,5,6,85,6,2,14,6,74.0,0,Northern Ky.,268.06,320.0,104.56,130.8,748.22,988.8,0.11,0.19,265.59,378.42,33.08,42.82,38.93,62.55,375.06,552.23,33.17,45.33,23.82,14.56,85.27,109.92,21.2,11.08,374.12,466.27,10.38,8.5
1,0,3,45,9,79,0.456,42,2,7,34,5,1,10,2,53.0,0,Evansville,268.06,242.72,104.56,112.39,748.22,696.61,0.11,0.09,265.59,276.33,33.08,31.0,38.93,50.53,375.06,329.94,33.17,33.33,23.82,8.18,85.27,96.73,21.2,10.5,374.12,319.12,10.38,10.88
1,0,3,42,9,96,0.344,38,11,10,39,1,1,4,1,56.0,0,Alabama A&M,268.06,232.55,104.56,98.85,748.22,621.8,0.11,0.12,265.59,253.71,33.08,48.75,38.93,43.31,375.06,288.61,33.17,40.56,23.82,16.33,85.27,79.67,21.2,18.29,374.12,311.05,10.38,13.7
1,0,4,58,28,156,0.192,54,3,5,74,0,0,6,2,64.0,2,Ole Miss,268.06,274.06,104.56,108.39,748.22,736.5,0.11,0.15,265.59,307.53,33.08,29.0,38.93,43.29,375.06,347.12,33.17,30.93,23.82,28.55,85.27,77.92,21.2,11.7,374.12,362.32,10.38,13.0
1,0,4,65,24,146,0.281,62,7,10,65,2,2,8,0,78.0,1,McNeese,268.06,232.22,104.56,95.11,748.22,657.89,0.11,0.11,265.59,261.73,33.08,33.62,38.93,55.93,375.06,308.0,33.17,46.0,23.82,17.57,85.27,93.38,21.2,11.67,374.12,314.53,10.38,16.7
