Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,0,3,25,16,107,0.084,21,4,3,41,11,0,4,2,31.0,0,Houston Baptist,214.44,267.5,96.78,117.11,642.5,771.61,0.05,0.14,236.0,278.62,35.0,51.18,36.36,55.38,336.93,363.59,44.2,47.18,14.64,12.5,79.64,96.0,10.18,11.7,325.27,360.41,11.38,17.2
0,0,3,28,23,94,0.053,28,5,6,32,9,0,8,0,37.0,0,UTRGV,214.44,232.32,96.78,94.79,642.5,679.53,0.05,0.08,236.0,276.07,35.0,32.14,36.36,37.53,336.93,393.07,44.2,34.0,14.64,14.57,79.64,103.67,10.18,14.44,325.27,349.25,11.38,25.75
1,0,3,35,9,84,0.310,33,10,6,36,2,3,10,1,53.0,0,Prairie View,214.44,193.58,96.78,106.74,642.5,588.89,0.05,0.06,236.0,189.39,35.0,28.62,36.36,31.4,336.93,240.47,44.2,32.29,14.64,12.5,79.64,55.43,10.18,10.54,325.27,253.5,11.38,15.78
0,0,3,34,21,113,0.115,30,0,6,38,5,0,6,1,37.0,0,North Dakota,214.44,230.65,96.78,94.95,642.5,675.65,0.05,0.18,236.0,305.93,35.0,33.25,36.36,32.94,336.93,339.89,44.2,29.57,14.64,15.09,79.64,82.69,10.18,12.42,325.27,336.21,11.38,15.29
0,0,4,56,29,168,0.161,53,9,10,80,7,1,10,2,71.0,0,Eastern Wash.,214.44,206.0,96.78,94.67,642.5,634.89,0.05,0.12,236.0,228.27,35.0,36.17,36.36,34.06,336.93,315.44,44.2,34.79,14.64,8.08,79.64,71.43,10.18,11.58,325.27,296.19,11.38,13.4
0,0,3,45,17,118,0.237,42,4,2,52,6,1,2,1,51.0,0,Western Caro.,214.44,215.94,96.78,92.33,642.5,665.0,0.05,0.12,236.0,254.86,35.0,38.7,36.36,41.85,336.93,318.53,44.2,35.73,14.64,14.7,79.64,57.15,10.18,17.7,325.27,299.53,11.38,8.11
0,0,4,56,27,170,0.171,56,4,7,79,5,1,10,0,66.0,0,Eastern Wash.,214.44,206.0,96.78,94.67,642.5,634.89,0.05,0.12,236.0,228.27,35.0,36.17,36.36,34.06,336.93,315.44,44.2,34.79,14.64,8.08,79.64,71.43,10.18,11.58,325.27,296.19,11.38,13.4
0,0,3,22,20,104,0.019,19,6,5,38,5,1,4,0,31.0,0,Mississippi St.,214.44,221.22,96.78,97.44,642.5,619.28,0.05,0.2,236.0,309.92,35.0,31.08,36.36,49.75,336.93,273.41,44.2,43.64,14.64,20.27,79.64,65.23,10.18,9.9,325.27,296.06,11.38,9.86
1,0,3,41,15,113,0.230,36,6,5,44,3,2,10,0,54.0,0,Southeastern La.,214.44,206.53,96.78,98.24,642.5,589.82,0.05,0.19,236.0,203.56,35.0,29.83,36.36,44.54,336.93,247.5,44.2,31.29,14.64,17.56,79.64,56.54,10.18,8.55,325.27,258.5,11.38,20.33
0,0,4,43,26,135,0.126,39,3,11,60,8,1,12,0,53.0,3,South Alabama,214.44,236.78,96.78,104.17,642.5,623.39,0.05,0.18,236.0,243.38,35.0,34.08,36.36,42.2,336.93,261.0,44.2,34.23,14.64,23.67,79.64,81.31,10.18,9.7,325.27,340.41,11.38,21.0
1,0,4,47,25,147,0.150,45,7,11,64,3,4,14,0,65.0,3,Jackson St.,214.44,240.33,96.78,133.61,642.5,697.83,0.05,0.1,236.0,247.81,35.0,43.33,36.36,40.07,336.93,271.61,44.2,31.28,14.64,32.67,79.64,77.23,10.18,14.18,325.27,331.88,11.38,17.79
