BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
1,244.41,181.71,113.94,90.18,693.06,521.82,0.21,0.1,244.94,220.85,39.62,29.57,44.47,31.53,311.94,223.19,46.25,34.0,11.8,11.89,82.77,55.5,9.38,6.33,332.88,249.91,20.0,9.75,1,0,5,48,24,125,0.192,44,7,9,41,12,1,21,0,66.5
0,244.41,159.85,113.94,64.0,693.06,458.05,0.21,0.2,244.94,187.0,39.62,28.46,44.47,32.86,311.94,227.28,46.25,25.73,11.8,12.2,82.77,65.0,9.38,13.5,332.88,212.97,20.0,17.0,0,0,3,38,23,113,0.133,34,6,4,38,5,0,4,1,46.0
1,244.41,256.56,113.94,105.56,693.06,677.78,0.21,0.17,244.94,333.15,39.62,32.79,44.47,44.12,311.94,302.12,46.25,41.7,11.8,14.31,82.77,74.79,9.38,12.0,332.88,340.38,20.0,13.78,0,0,4,48,23,130,0.192,46,5,5,47,10,1,16,2,62.0
5,244.41,219.56,113.94,93.06,693.06,641.22,0.21,0.11,244.94,246.2,39.62,26.36,44.47,38.0,311.94,316.19,46.25,34.0,11.8,10.14,82.77,96.92,9.38,13.5,332.88,310.84,20.0,27.0,1,0,5,59,30,171,0.170,58,9,10,82,3,0,16,5,76.0
1,244.41,296.17,113.94,138.89,693.06,853.06,0.21,0.17,244.94,312.44,39.62,41.08,44.47,52.5,311.94,389.88,46.25,42.36,11.8,19.25,82.77,104.08,9.38,16.27,332.88,388.38,20.0,21.67,0,0,4,39,16,137,0.168,34,0,7,54,8,4,14,0,50.0
2,244.41,244.53,113.94,96.47,693.06,708.05,0.21,0.17,244.94,310.64,39.62,30.38,44.47,39.81,311.94,334.33,46.25,28.29,11.8,18.83,82.77,96.0,9.38,25.09,332.88,346.53,20.0,10.22,0,0,3,27,19,107,0.075,24,2,8,43,6,0,6,0,32.0
2,244.41,223.9,113.94,104.25,693.06,631.6,0.21,0.11,244.94,246.12,39.62,26.6,44.47,46.13,311.94,282.37,46.25,28.13,11.8,18.08,82.77,78.14,9.38,14.08,332.88,296.89,20.0,11.5,1,0,5,54,22,161,0.199,51,5,9,70,7,3,14,1,69.0
4,244.41,228.06,113.94,97.56,693.06,694.11,0.21,0.04,244.94,275.21,39.62,35.73,44.47,41.54,311.94,379.33,46.25,33.0,11.8,8.88,82.77,90.33,9.38,12.6,332.88,365.07,20.0,18.14,0,0,5,58,21,160,0.231,56,3,8,78,9,0,14,3,68.0
2,244.41,190.24,113.94,83.35,693.06,541.06,0.21,0.13,244.94,200.33,39.62,24.27,44.47,37.73,311.94,237.44,46.25,26.69,11.8,12.11,82.77,71.58,9.38,13.9,332.88,258.53,20.0,9.67,0,0,3,28,16,112,0.107,26,2,8,49,4,3,18,1,42.0
1,244.41,192.75,113.94,86.95,693.06,571.05,0.21,0.14,244.94,202.56,39.62,29.0,44.47,37.25,311.94,264.53,46.25,28.4,11.8,11.67,82.77,79.64,9.38,12.38,332.88,262.5,20.0,11.27,0,0,5,44,31,161,0.081,43,5,6,72,15,3,14,2,59.0
3,244.41,226.0,113.94,83.61,693.06,619.06,0.21,0.12,244.94,267.14,39.62,35.54,44.47,51.75,311.94,306.19,46.25,33.46,11.8,10.33,82.77,81.9,9.38,10.56,332.88,314.53,20.0,9.0,1,0,4,47,22,146,0.171,46,5,6,73,5,2,20,1,64.0
1,244.41,255.93,113.94,102.8,693.06,745.8,0.21,0.13,244.94,257.64,39.62,35.45,44.47,41.42,311.94,350.14,46.25,42.82,11.8,12.12,82.77,75.0,9.38,10.78,332.88,341.14,20.0,10.82,1,0,3,45,21,125,0.192,44,12,5,56,1,0,6,2,60.0
3,244.41,184.85,113.94,88.0,693.06,552.85,0.21,0.09,244.94,180.37,39.62,28.53,44.47,37.44,311.94,243.21,46.25,38.8,11.8,12.44,82.77,53.53,9.38,6.5,332.88,260.86,20.0,14.86,1,0,4,57,16,124,0.331,54,6,10,61,4,4,6,0,70.0
1,244.41,207.37,113.94,104.68,693.06,613.42,0.21,0.19,244.94,268.0,39.62,33.42,44.47,33.8,311.94,321.06,46.25,35.58,11.8,12.36,82.77,65.93,9.38,10.75,332.88,274.36,20.0,34.83,0,0,3,42,24,126,0.143,41,3,6,56,3,0,8,1,49.0
0,244.41,200.05,113.94,91.68,693.06,611.73,0.21,0.05,244.94,257.25,39.62,34.4,44.47,43.61,311.94,312.89,46.25,43.85,11.8,14.7,82.77,65.86,9.38,15.73,332.88,276.25,20.0,6.33,1,0,3,45,17,111,0.252,44,5,10,51,5,0,10,1,55.0
2,244.41,215.47,113.94,100.11,693.06,652.74,0.21,0.15,244.94,239.94,39.62,37.46,44.47,40.6,311.94,326.41,46.25,35.69,11.8,17.5,82.77,68.0,9.38,12.15,332.88,294.5,20.0,13.86,1,0,3,45,12,105,0.314,42,6,7,48,4,2,4,0,55.0
0,244.41,178.21,113.94,86.37,693.06,538.74,0.21,0.09,244.94,194.31,39.62,37.53,44.47,43.84,311.94,254.12,46.25,38.39,11.8,12.2,82.77,54.93,9.38,13.69,332.88,268.12,20.0,13.3,1,0,4,64,20,149,0.295,59,8,12,58,7,2,8,2,78.0
3,244.41,246.12,113.94,106.44,693.06,693.19,0.21,0.15,244.94,267.71,39.62,35.25,44.47,52.43,311.94,344.07,46.25,26.79,11.8,13.8,82.77,73.92,9.38,11.5,332.88,353.04,20.0,19.17,0,0,4,46,23,144,0.160,42,3,8,59,4,2,18,1,60.0
0,244.41,276.07,113.94,125.93,693.06,773.67,0.21,0.16,244.94,298.77,39.62,39.09,44.47,45.85,311.94,357.46,46.25,32.46,11.8,16.67,82.77,104.78,9.38,17.0,332.88,399.42,20.0,19.33,1,0,4,62,17,126,0.357,58,7,9,44,6,4,18,1,82.0
2,244.41,184.85,113.94,88.0,693.06,552.85,0.21,0.09,244.94,180.37,39.62,28.53,44.47,37.44,311.94,243.21,46.25,38.8,11.8,12.44,82.77,53.53,9.38,6.5,332.88,260.86,20.0,14.86,1,0,3,39,16,94,0.245,36,12,7,40,3,0,10,1,56.0
8,244.41,255.93,113.94,102.8,693.06,745.8,0.21,0.13,244.94,257.64,39.62,35.45,44.47,41.42,311.94,350.14,46.25,42.82,11.8,12.12,82.77,75.0,9.38,10.78,332.88,341.14,20.0,10.82,0,0,5,62,28,160,0.212,59,4,7,72,8,2,14,0,75.0
0,244.41,226.0,113.94,83.61,693.06,619.06,0.21,0.12,244.94,267.14,39.62,35.54,44.47,51.75,311.94,306.19,46.25,33.46,11.8,10.33,82.77,81.9,9.38,10.56,332.88,314.53,20.0,9.0,0,0,5,58,28,165,0.182,57,5,8,58,8,1,14,1,71.0
2,244.41,215.47,113.94,100.11,693.06,652.74,0.21,0.15,244.94,239.94,39.62,37.46,44.47,40.6,311.94,326.41,46.25,35.69,11.8,17.5,82.77,68.0,9.38,12.15,332.88,294.5,20.0,13.86,0,0,4,56,33,157,0.146,53,4,9,68,4,1,12,0,67.0
1,244.41,200.05,113.94,91.68,693.06,611.73,0.21,0.05,244.94,257.25,39.62,34.4,44.47,43.61,311.94,312.89,46.25,43.85,11.8,14.7,82.77,65.86,9.38,15.73,332.88,276.25,20.0,6.33,1,0,4,55,18,124,0.298,52,7,11,57,9,1,10,1,68.0
0,244.41,276.07,113.94,125.93,693.06,773.67,0.21,0.16,244.94,298.77,39.62,39.09,44.47,45.85,311.94,357.46,46.25,32.46,11.8,16.67,82.77,104.78,9.38,17.0,332.88,399.42,20.0,19.33,1,0,4,50,24,151,0.172,48,4,5,61,10,3,12,0,63.0
4,244.41,207.37,113.94,104.68,693.06,613.42,0.21,0.19,244.94,268.0,39.62,33.42,44.47,33.8,311.94,321.06,46.25,35.58,11.8,12.36,82.77,65.93,9.38,10.75,332.88,274.36,20.0,34.83,1,0,4,48,22,130,0.200,46,5,12,55,8,2,20,3,65.0
4,244.41,246.12,113.94,106.44,693.06,693.19,0.21,0.15,244.94,267.71,39.62,35.25,44.47,52.43,311.94,344.07,46.25,26.79,11.8,13.8,82.77,73.92,9.38,11.5,332.88,353.04,20.0,19.17,0,0,3,25,20,94,0.053,25,1,4,40,8,1,14,3,34.0
1,244.41,178.21,113.94,86.37,693.06,538.74,0.21,0.09,244.94,194.31,39.62,37.53,44.47,43.84,311.94,254.12,46.25,38.39,11.8,12.2,82.77,54.93,9.38,13.69,332.88,268.12,20.0,13.3,0,0,5,58,30,154,0.182,56,9,8,71,18/,0,14,2,74.0
2,244.41,200.05,113.94,91.68,693.06,611.73,0.21,0.05,244.94,257.25,39.62,34.4,44.47,43.61,311.94,312.89,46.25,43.85,11.8,14.7,82.77,65.86,9.38,15.73,332.88,276.25,20.0,6.33,0,0,4,50,34,160,0.100,45,7,6,76,4,1,12,2,64.0
