Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,0,4,49,21,157,0.178,47,3,12,56,3,1,14,1,60.0,1,UC Riverside,251.88,204.3,112.76,93.5,720.12,608.5,0.2,0.2,334.67,214.83,36.92,23.4,44.14,34.88,346.87,287.37,44.27,21.37,11.08,15.56,86.77,67.79,11.58,11.71,361.47,265.76,12.12,10.29
0,0,5,51,18,158,0.209,49,8,6,62,8,3,20,4,72.0,2,Akron,251.88,212.89,112.76,87.67,720.12,600.0,0.2,0.13,334.67,236.8,36.92,40.09,44.14,44.36,346.87,258.29,44.27,40.45,11.08,11.44,86.77,63.14,11.58,8.0,361.47,283.41,12.12,15.25
0,0,3,34,19,122,0.123,34,7,5,55,7,0,6,2,44.0,0,Cal St. Fullerton,251.88,153.35,112.76,70.26,720.12,458.65,0.2,0.08,334.67,183.56,36.92,22.22,44.14,24.89,346.87,217.71,44.27,28.38,11.08,7.73,86.77,52.88,11.58,15.1,361.47,211.14,12.12,11.0
0,0,3,35,22,96,0.135,32,1,4,33,4,1,6,1,40.0,3,Utah,251.88,306.71,112.76,117.59,720.12,801.12,0.2,0.23,334.67,326.47,36.92,33.73,44.14,40.69,346.87,377.2,44.27,32.64,11.08,13.2,86.77,118.67,11.58,13.67,361.47,437.6,12.12,9.86
0,0,3,31,24,105,0.067,31,4,3,44,5,1,12,2,42.0,0,Iowa St.,251.88,297.12,112.76,110.24,720.12,808.88,0.2,0.23,334.67,315.87,36.92,34.67,44.14,52.79,346.87,379.0,44.27,37.18,11.08,13.09,86.77,114.08,11.58,15.83,361.47,397.03,12.12,8.5
1,0,5,57,27,140,0.214,56,7,4,52,14,1,20,6,75.0,1,Gonzaga,251.88,216.26,112.76,91.89,720.12,601.58,0.2,0.19,334.67,229.0,36.92,28.5,44.14,39.06,346.87,263.67,44.27,25.6,11.08,15.9,86.77,73.33,11.58,12.46,361.47,289.83,12.12,13.43
0,0,5,63,27,157,0.229,60,4,9,64,5,5,10,2,77.0,2,New Mexico St.,251.88,221.9,112.76,95.86,720.12,616.48,0.2,0.23,334.67,272.56,36.92,41.92,44.14,52.75,346.87,283.79,44.27,37.92,11.08,15.3,86.77,128.64,11.58,13.67,361.47,354.32,12.12,13.7
0,0,3,31,17,105,0.133,30,1,1,45,3,0,8,0,36.0,1,Arizona,251.88,261.89,112.76,103.11,720.12,702.68,0.2,0.26,334.67,328.71,36.92,30.77,44.14,53.36,346.87,354.81,44.27,31.31,11.08,16.83,86.77,91.58,11.58,12.09,361.47,382.97,12.12,8.0
1,0,3,40,15,120,0.208,32,3,5,51,4,1,18,1,53.0,0,UTEP,251.88,193.16,112.76,87.53,720.12,562.84,0.2,0.08,334.67,200.82,36.92,24.92,44.14,32.07,346.87,245.83,44.27,23.21,11.08,10.33,86.77,74.38,11.58,10.46,361.47,286.03,12.12,9.88
0,0,3,31,17,87,0.161,30,2,7,44,13,0,5,3,35.5,0,UC Santa Barbara,251.88,219.9,112.76,84.5,720.12,623.8,0.2,0.2,334.67,275.33,36.92,32.64,44.14,56.21,346.87,328.47,44.27,29.23,11.08,12.44,86.77,74.23,11.58,9.18,361.47,320.56,12.12,12.56
0,0,4,49,22,136,0.199,46,8,9,53,6,1,12,3,64.0,0,CSU Bakersfield,251.88,248.83,112.76,111.33,720.12,719.89,0.2,0.13,334.67,322.0,36.92,38.54,44.14,45.5,346.87,345.12,44.27,37.15,11.08,12.43,86.77,107.38,11.58,17.64,361.47,360.31,12.12,12.12
1,0,5,54,25,163,0.178,47,8,9,76,7,1,26,3,76.0,0,South Dakota,251.88,272.5,112.76,107.94,720.12,812.31,0.2,0.15,334.67,288.57,36.92,50.33,44.14,51.0,346.87,399.0,44.27,39.6,11.08,12.22,86.77,95.8,11.58,14.9,361.47,385.86,12.12,13.12
1,0,5,61,35,165,0.158,56,6,6,69,6,1,20,0,78.0,0,Sacramento St.,251.88,276.88,112.76,117.12,720.12,815.81,0.2,0.15,334.67,319.23,36.92,51.73,44.14,63.82,346.87,411.0,44.27,53.5,11.08,18.67,86.77,115.0,11.58,15.67,361.47,386.63,12.12,13.43
1,0,3,50,15,119,0.294,50,7,11,59,1,0,4,3,59.0,0,Portland St.,251.88,226.88,112.76,96.53,720.12,673.41,0.2,0.23,334.67,257.71,36.92,36.25,44.14,41.38,346.87,331.53,44.27,37.5,11.08,10.7,86.77,77.62,11.58,12.09,361.47,306.47,12.12,14.3
1,0,5,65,38/,184,0.147,62,6,7,82,8,3,17,1,82.5,2,Montana St.,251.88,247.82,112.76,107.0,720.12,719.35,0.2,0.07,334.67,231.71,36.92,34.92,44.14,45.29,346.87,332.56,44.27,34.08,11.08,12.56,86.77,93.08,11.58,16.33,361.47,331.47,12.12,16.38
0,0,3,29,18,114,0.096,29,2,5,48,4,2,8,0,37.0,0,Northern Colo.,251.88,265.56,112.76,112.25,720.12,765.56,0.2,0.07,334.67,308.0,36.92,45.1,44.14,50.33,346.87,363.0,44.27,31.08,11.08,12.44,86.77,67.5,11.58,12.56,361.47,367.82,12.12,8.62
1,0,5,62,36,180,0.144,60,5,7,82,4,3,12,2,76.0,2,Southern Utah,251.88,257.5,112.76,105.0,720.12,753.31,0.2,0.12,334.67,297.46,36.92,36.5,44.14,56.57,346.87,376.79,44.27,45.27,11.08,11.1,86.77,86.75,11.58,11.4,361.47,399.19,12.12,13.88
0,0,3,33,22,138,0.080,31,4,4,60,3,0,12,0,43.0,2,Northern Ariz.,251.88,322.06,112.76,114.75,720.12,942.88,0.2,0.19,334.67,407.33,36.92,45.67,44.14,60.83,346.87,550.08,44.27,49.0,11.08,21.0,86.77,129.9,11.58,18.7,361.47,467.11,12.12,16.83
1,0,4,61,18,131,0.328,55,7,13,52,4,4,16,1,80.0,2,Eastern Wash.,251.88,206.0,112.76,94.67,720.12,634.89,0.2,0.12,334.67,228.27,36.92,36.17,44.14,34.06,346.87,315.44,44.27,34.79,11.08,8.08,86.77,71.43,11.58,11.58,361.47,296.19,12.12,13.4
0,0,3,34,16,111,0.162,34,4,7,49,3,1,2,2,40.0,1,Idaho,251.88,231.29,112.76,83.95,720.12,637.05,0.2,0.12,334.67,284.62,36.92,37.83,44.14,53.71,346.87,323.5,44.27,37.08,11.08,16.78,86.77,113.5,11.58,15.6,361.47,361.35,12.12,18.43
0,0,3,46,21,126,0.198,45,3,4,62,6,0,0,1,49.0,0,Portland St.,251.88,226.88,112.76,96.53,720.12,673.41,0.2,0.23,334.67,257.71,36.92,36.25,44.14,41.38,346.87,331.53,44.27,37.5,11.08,10.7,86.77,77.62,11.58,12.09,361.47,306.47,12.12,14.3
0,0,3,40,17,116,0.198,38,3,4,58,4,1,8,1,48.0,2,Sacramento St.,251.88,276.88,112.76,117.12,720.12,815.81,0.2,0.15,334.67,319.23,36.92,51.73,44.14,63.82,346.87,411.0,44.27,53.5,11.08,18.67,86.77,115.0,11.58,15.67,361.47,386.63,12.12,13.43
0,0,3,41,21,108,0.185,38,1,5,37,5,1,8,2,47.0,1,Montana St.,251.88,247.82,112.76,107.0,720.12,719.35,0.2,0.07,334.67,231.71,36.92,34.92,44.14,45.29,346.87,332.56,44.27,34.08,11.08,12.56,86.77,93.08,11.58,16.33,361.47,331.47,12.12,16.38
0,0,5,50,29,172,0.122,45,3,5,75,8,2,12,2,61.0,3,Northern Colo.,251.88,265.56,112.76,112.25,720.12,765.56,0.2,0.07,334.67,308.0,36.92,45.1,44.14,50.33,346.87,363.0,44.27,31.08,11.08,12.44,86.77,67.5,11.58,12.56,361.47,367.82,12.12,8.62
0,0,4,50,23,158,0.171,50,3,7,87,11,0,14,1,60.0,1,Northern Ariz.,251.88,322.06,112.76,114.75,720.12,942.88,0.2,0.19,334.67,407.33,36.92,45.67,44.14,60.83,346.87,550.08,44.27,49.0,11.08,21.0,86.77,129.9,11.58,18.7,361.47,467.11,12.12,16.83
0,0,3,34,28,121,0.050,34,2,5,69,6,2,2,0,39.0,0,Southern Utah,251.88,257.5,112.76,105.0,720.12,753.31,0.2,0.12,334.67,297.46,36.92,36.5,44.14,56.57,346.87,376.79,44.27,45.27,11.08,11.1,86.77,86.75,11.58,11.4,361.47,399.19,12.12,13.88
0,0,3,37,15,105,0.210,35,4,8,37,4,2,6,2,46.0,1,Idaho,251.88,231.29,112.76,83.95,720.12,637.05,0.2,0.12,334.67,284.62,36.92,37.83,44.14,53.71,346.87,323.5,44.27,37.08,11.08,16.78,86.77,113.5,11.58,15.6,361.47,361.35,12.12,18.43
1,0,3,42,11,94,0.330,37,2,3,46,6,2,14,0,53.0,1,Eastern Wash.,251.88,206.0,112.76,94.67,720.12,634.89,0.2,0.12,334.67,228.27,36.92,36.17,44.14,34.06,346.87,315.44,44.27,34.79,11.08,8.08,86.77,71.43,11.58,11.58,361.47,296.19,12.12,13.4
0,0,3,42,17,122,0.205,40,1,6,51,6,1,12,1,50.0,1,Weber St.,251.88,238.35,112.76,95.76,720.12,661.53,0.2,0.17,334.67,293.23,36.92,44.36,44.14,39.93,346.87,348.29,44.27,43.9,11.08,13.44,86.77,110.09,11.58,19.3,361.47,351.1,12.12,13.17
1,0,4,52,28,141,0.170,46,11,6,54,4,1,20,0,74.0,0,Idaho St.,251.88,284.59,112.76,114.06,720.12,774.76,0.2,0.18,334.67,460.3,36.92,46.0,44.14,40.57,346.87,348.56,44.27,40.0,11.08,19.11,86.77,113.83,11.58,16.4,361.47,413.27,12.12,14.17
0,0,3,38,23,110,0.136,32,3,8,49,5,2,6,0,46.0,0,Idaho,251.88,231.29,112.76,83.95,720.12,637.05,0.2,0.12,334.67,284.62,36.92,37.83,44.14,53.71,346.87,323.5,44.27,37.08,11.08,16.78,86.77,113.5,11.58,15.6,361.47,361.35,12.12,18.43
