BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
1,250.82,274.31,101.18,122.38,657.0,807.25,0.3,0.13,267.2,273.93,28.54,31.2,43.62,41.09,286.38,385.33,34.44,24.46,15.08,11.56,80.42,112.27,12.73,12.91,331.16,387.32,15.5,12.0,1,0,3,44,10,103,0.330,41,6,2,40,2,2,12,1,58.0
0,250.82,265.56,101.18,102.56,657.0,717.0,0.3,0.16,267.2,303.2,28.54,29.31,43.62,37.33,286.38,344.62,34.44,33.25,15.08,14.55,80.42,103.75,12.73,14.3,331.16,371.47,15.5,7.62,1,0,5,62,30,167,0.192,61,3,2,64,2,2,14,3,74.0
0,250.82,261.89,101.18,103.11,657.0,702.68,0.3,0.26,267.2,328.71,28.54,30.77,43.62,53.36,286.38,354.81,34.44,31.31,15.08,16.83,80.42,91.58,12.73,12.09,331.16,382.97,15.5,8.0,0,0,3,35,17,92,0.196,34,2,6,31,4,0,6,0,40.0
0,250.82,311.57,101.18,135.71,657.0,822.71,0.3,0.11,267.2,345.33,28.54,44.6,43.62,66.1,286.38,419.27,34.44,38.0,15.08,13.44,80.42,102.3,12.73,13.4,331.16,453.38,15.5,13.14,0,0,4,39,16,129,0.178,37,5,4,45,4,2,18,3,55.0
0,250.82,225.19,101.18,101.0,657.0,587.76,0.3,0.21,267.2,314.07,28.54,34.33,43.62,48.44,286.38,249.26,34.44,39.18,15.08,11.55,80.42,96.87,12.73,13.85,331.16,315.5,15.5,14.09,1,0,3,50,20,124,0.242,45,2,10,50,5,3,14,0,62.0
0,250.82,267.53,101.18,104.47,657.0,712.0,0.3,0.07,267.2,339.29,28.54,49.8,43.62,51.5,286.38,330.71,34.44,32.2,15.08,24.33,80.42,111.0,12.73,22.0,331.16,400.66,15.5,7.89,0,0,3,39,18,101,0.208,37,0,15,31,5,0,4,1,41.0
1,250.82,228.45,101.18,93.6,657.0,590.9,0.3,0.23,267.2,286.47,28.54,32.92,43.62,50.56,286.38,264.78,34.44,24.47,15.08,15.08,80.42,98.5,12.73,14.73,331.16,320.5,15.5,13.4,0,0,4,57,30,171,0.158,57,6,4,70,7,0,4,1,65.0
2,250.82,214.26,101.18,94.42,657.0,600.84,0.3,0.12,267.2,240.62,28.54,29.83,43.62,35.85,286.38,280.29,34.44,32.67,15.08,16.56,80.42,77.0,12.73,12.43,331.16,284.28,15.5,7.88,1,0,3,53,17,120,0.300,50,4,9,48,1,4,6,2,64.0
0,250.82,206.47,101.18,104.65,657.0,631.18,0.3,0.1,267.2,202.38,28.54,29.75,43.62,57.43,286.38,280.19,34.44,35.18,15.08,11.6,80.42,63.33,12.73,12.0,331.16,290.87,15.5,8.22,1,0,3,41,12,79,0.367,37,6,4,43,0,3,10,1,55.0
2,250.82,279.35,101.18,104.53,657.0,749.82,0.3,0.06,267.2,317.43,28.54,36.64,43.62,47.93,286.38,349.44,34.44,41.4,15.08,14.0,80.42,105.75,12.73,20.3,331.16,378.16,15.5,11.71,0,0,3,39,18,133,0.158,36,2,9,60,3,2,8,1,47.0
