Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,0,5,33,32,138,0.007,28,5,8,49,12,3,32,3,57.0,1,Wright St.,199.29,245.65,97.62,118.35,566.81,764.06,0.1,0.02,244.81,277.86,34.07,37.33,42.25,42.13,281.0,369.75,36.43,32.46,18.44,14.89,92.21,116.45,11.67,13.73,288.08,359.9,18.57,14.4
0,0,4,34,29,126,0.040,34,4,9,44,5,1,12,0,45.0,2,West Virginia,199.29,203.1,97.62,96.65,566.81,577.35,0.1,0.08,244.81,237.62,34.07,24.29,42.25,45.25,281.0,260.0,36.43,23.31,18.44,10.7,92.21,108.5,11.67,18.42,288.08,286.67,18.57,10.22
0,0,5,46,31,154,0.097,43,4,13,54,6,2,16,1,60.0,1,UConn,199.29,288.31,97.62,137.31,566.81,814.12,0.1,0.08,244.81,310.71,34.07,26.64,42.25,67.75,281.0,386.71,36.43,28.54,18.44,11.75,92.21,103.09,11.67,17.73,288.08,379.6,18.57,16.11
0,0,3,19,20,77,-0.013,18,2,5,30,8,2,8,3,27.0,2,Arkansas,199.29,222.11,97.62,90.22,566.81,615.17,0.1,0.19,244.81,269.29,34.07,26.93,42.25,50.69,281.0,286.81,36.43,33.91,18.44,9.6,92.21,86.67,11.67,10.0,288.08,311.94,18.57,8.3
1,0,3,48,13,118,0.297,43,5,9,58,4,1,12,1,60.0,2,North Dakota St.,199.29,251.75,97.62,124.0,566.81,770.75,0.1,0.09,244.81,265.14,34.07,36.75,42.25,39.75,281.0,369.47,36.43,32.36,18.44,18.1,92.21,88.67,11.67,18.33,288.08,345.47,18.57,10.75
0,0,3,29,27,98,0.020,29,2,3,24,5,0,4,2,33.0,3,Minnesota,199.29,242.32,97.62,78.0,566.81,630.26,0.1,0.22,244.81,331.0,34.07,41.44,42.25,47.5,281.0,308.12,36.43,40.75,18.44,12.8,92.21,89.46,11.67,14.0,288.08,379.1,18.57,6.12
0,0,4,43,30,126,0.103,40,3,5,44,6,0,14,3,53.0,0,North Florida,199.29,246.26,97.62,105.58,566.81,677.11,0.1,0.11,244.81,313.29,34.07,30.77,42.25,38.8,281.0,305.53,36.43,37.92,18.44,16.2,92.21,78.13,11.67,12.75,288.08,323.72,18.57,15.0
0,0,5,55,27,154,0.182,52,7,3,62,10,3,22,4,76.0,1,Akron,199.29,212.89,97.62,87.67,566.81,600.0,0.1,0.13,244.81,236.8,34.07,40.09,42.25,44.36,281.0,258.29,36.43,40.45,18.44,11.44,92.21,63.14,11.67,8.0,288.08,283.41,18.57,15.25
0,0,4,52,28,140,0.171,48,4,6,33,7,1,10,1,62.0,0,Elon,199.29,212.94,97.62,99.61,566.81,642.67,0.1,0.16,244.81,255.07,34.07,28.86,42.25,30.53,281.0,310.44,36.43,27.86,18.44,17.5,92.21,77.33,11.67,7.83,288.08,284.76,18.57,12.0
0,0,5,47,33,146,0.096,42,13/,5,51,8,1,26,1,74.0,0,Wake Forest,199.29,212.05,97.62,99.84,566.81,578.95,0.1,0.19,244.81,247.6,34.07,31.79,42.25,57.33,281.0,272.13,36.43,38.69,18.44,19.4,92.21,89.25,11.67,23.78,288.08,325.22,18.57,12.5
1,0,3,33,12,76,0.276,31,7,8,26,4,3,20,0,53.0,0,Savannah St.,199.29,131.0,97.62,75.94,566.81,390.33,0.1,0.04,244.81,183.83,34.07,29.86,42.25,37.2,281.0,159.88,36.43,31.19,18.44,12.22,92.21,48.15,11.67,10.0,288.08,188.18,18.57,13.45
1,0,4,59,27,167,0.192,49,2,7,80,1,2,35/,1,80.5,2,USC Upstate,199.29,284.0,97.62,131.19,566.81,850.25,0.1,0.15,244.81,281.07,34.07,34.07,42.25,50.93,281.0,386.27,36.43,42.0,18.44,22.91,92.21,101.64,11.67,13.42,288.08,388.8,18.57,10.29
1,0,3,37,8,75,0.387,35,7,6,38,2,0,18,0,53.0,2,Savannah St.,199.29,131.0,97.62,75.94,566.81,390.33,0.1,0.04,244.81,183.83,34.07,29.86,42.25,37.2,281.0,159.88,36.43,31.19,18.44,12.22,92.21,48.15,11.67,10.0,288.08,188.18,18.57,13.45
1,0,5,63,27,152,0.237,57,5,9,52,9,0,18,0,77.0,1,South Alabama,199.29,236.78,97.62,104.17,566.81,623.39,0.1,0.18,244.81,243.38,34.07,34.08,42.25,42.2,281.0,261.0,36.43,34.23,18.44,23.67,92.21,81.31,11.67,9.7,288.08,340.41,18.57,21.0
1,0,4,46,22,156,0.154,42,3,5,80,3,8,30,0,72.0,1,Troy,199.29,234.78,97.62,111.5,566.81,669.67,0.1,0.16,244.81,285.21,34.07,41.91,42.25,50.53,281.0,290.41,36.43,62.29,18.44,20.1,92.21,91.67,11.67,10.6,288.08,319.88,18.57,8.33
1,0,4,42,19,99,0.232,41,9,2,39,5,2,10,2,58.0,2,Savannah St.,199.29,131.0,97.62,75.94,566.81,390.33,0.1,0.04,244.81,183.83,34.07,29.86,42.25,37.2,281.0,159.88,36.43,31.19,18.44,12.22,92.21,48.15,11.67,10.0,288.08,188.18,18.57,13.45
0,0,4,48,26,145,0.152,46,3,6,60,6,0,8,1,55.0,1,Texas St.,199.29,249.8,97.62,93.75,566.81,643.85,0.1,0.23,244.81,315.73,34.07,33.69,42.25,50.67,281.0,285.05,36.43,27.2,18.44,15.27,92.21,105.17,11.67,14.73,288.08,346.28,18.57,7.88
0,0,5,57,23,174,0.195,51,4,9,73,5,0,10,3,66.0,1,UT Arlington,199.29,191.05,97.62,82.65,566.81,562.0,0.1,0.16,244.81,213.0,34.07,31.91,42.25,55.0,281.0,278.39,36.43,30.82,18.44,13.33,92.21,79.33,11.67,9.27,288.08,298.0,18.57,16.88
0,0,5,54,21,156,0.212,49,5,11,65,11,0,22,0,70.0,2,Troy,199.29,234.78,97.62,111.5,566.81,669.67,0.1,0.16,244.81,285.21,34.07,41.91,42.25,50.53,281.0,290.41,36.43,62.29,18.44,20.1,92.21,91.67,11.67,10.6,288.08,319.88,18.57,8.33
0,0,3,36,18,97,0.186,33,3,6,38,10,1,10,0,45.0,3,South Alabama,199.29,236.78,97.62,104.17,566.81,623.39,0.1,0.18,244.81,243.38,34.07,34.08,42.25,42.2,281.0,261.0,36.43,34.23,18.44,23.67,92.21,81.31,11.67,9.7,288.08,340.41,18.57,21.0
1,0,3,35,9,59,0.441,33,11,6,22,3,2,14,0,55.0,0,South Carolina St.,199.29,148.5,97.62,87.44,566.81,441.25,0.1,0.05,244.81,163.0,34.07,30.14,42.25,39.79,281.0,194.14,36.43,35.86,18.44,13.8,92.21,36.15,11.67,8.92,288.08,211.4,18.57,9.36
0,0,3,24,16,97,0.082,24,1,7,43,3,2,2,4,28.0,5,Louisiana,199.29,224.0,97.62,88.32,566.81,641.89,0.1,0.1,244.81,235.47,34.07,23.77,42.25,38.08,281.0,317.76,36.43,25.15,18.44,24.33,92.21,74.67,11.67,17.44,288.08,290.67,18.57,13.23
0,0,4,46,23,139,0.165,45,7,8,60,6,2,6,1,58.0,0,Little Rock,199.29,319.67,97.62,126.6,566.81,895.4,0.1,0.09,244.81,324.64,34.07,39.09,42.25,54.67,281.0,417.71,36.43,40.4,18.44,22.91,92.21,109.45,11.67,15.0,288.08,434.21,18.57,13.0
0,0,3,35,23,104,0.115,33,10,4,43,7,1,6,1,49.0,1,Arkansas St.,199.29,251.84,97.62,111.42,566.81,695.05,0.1,0.19,244.81,282.38,34.07,31.87,42.25,47.07,281.0,324.76,36.43,29.8,18.44,20.67,92.21,79.62,11.67,9.82,288.08,354.62,18.57,10.9
0,0,4,44,26,135,0.133,41,4,7,51,3,2,6,2,53.0,1,Georgia St.,199.29,184.05,97.62,89.21,566.81,544.74,0.1,0.14,244.81,204.06,34.07,23.86,42.25,32.88,281.0,244.17,36.43,27.46,18.44,12.92,92.21,61.6,11.67,8.91,288.08,247.11,18.57,9.8
1,0,4,66,23,168,0.256,63,0,7,76,10,2,4,2,70.0,1,Georgia St.,199.29,184.05,97.62,89.21,566.81,544.74,0.1,0.14,244.81,204.06,34.07,23.86,42.25,32.88,281.0,244.17,36.43,27.46,18.44,12.92,92.21,61.6,11.67,8.91,288.08,247.11,18.57,9.8
