Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,0,3,27,6,71,0.296,25,12,7,36,4,1,20,2,50.0,1,George Mason,270.0,178.42,103.76,86.68,734.29,537.32,0.28,0.18,304.93,199.62,35.08,28.79,50.87,27.12,354.47,256.59,33.92,28.64,14.58,9.56,95.36,72.43,12.91,15.27,365.84,243.67,10.12,20.62
1,0,4,59,21,167,0.228,58,7,7,88,6,0,20,1,76.0,0,George Washington,270.0,230.81,103.76,111.88,734.29,705.94,0.28,0.16,304.93,288.17,35.08,42.0,50.87,51.27,354.47,356.86,33.92,34.08,14.58,9.44,95.36,84.58,12.91,12.73,365.84,313.7,10.12,10.0
0,0,3,27,19,83,0.096,26,1,4,30,4,2,8,3,34.0,0,Stanford,270.0,289.18,103.76,104.88,734.29,714.82,0.28,0.11,304.93,293.82,35.08,31.83,50.87,67.17,354.47,329.93,33.92,38.44,14.58,14.12,95.36,180.8,12.91,20.56,365.84,451.07,10.12,5.2
1,0,3,52,18,127,0.268,49,0,8,63,3,3,12,1,61.0,0,San Francisco,270.0,199.65,103.76,87.3,734.29,572.95,0.28,0.09,304.93,232.81,35.08,38.58,50.87,53.58,354.47,263.28,33.92,37.54,14.58,9.33,95.36,95.15,12.91,15.91,365.84,324.16,10.12,9.75
0,0,5,61,23,171,0.222,58,7,8,78,8,3,10,2,76.0,2,Fresno St.,270.0,308.81,103.76,127.75,734.29,845.12,0.28,0.23,304.93,309.2,35.08,42.92,50.87,56.69,354.47,387.4,33.92,36.93,14.58,22.67,95.36,135.9,12.91,18.2,365.84,422.63,10.12,12.25
1,0,3,45,9,85,0.424,36,7,11,21,7,1,4,0,55.0,2,Delaware St.,270.0,210.87,103.76,111.27,734.29,604.07,0.28,-0.02,304.93,257.91,35.08,44.45,50.87,59.73,354.47,291.92,33.92,50.0,14.58,10.89,95.36,59.27,12.91,10.3,365.84,339.67,10.12,8.62
0,0,3,25,15,94,0.106,24,5,10,36,6,0,0,2,30.0,0,Kansas,270.0,256.31,103.76,115.44,734.29,680.69,0.28,0.11,304.93,257.33,35.08,26.58,50.87,40.5,354.47,289.13,33.92,27.23,14.58,14.75,95.36,130.0,12.91,13.4,365.84,350.2,10.12,10.56
0,0,3,41,21,120,0.167,39,3,8,39,3,3,14,0,54.0,0,Auburn,270.0,213.47,103.76,84.74,734.29,560.68,0.28,0.14,304.93,250.73,35.08,35.2,50.87,56.31,354.47,279.73,33.92,33.7,14.58,14.7,95.36,96.7,12.91,13.4,365.84,335.9,10.12,11.4
0,0,3,33,15,87,0.207,32,3,6,25,6,2,8,1,42.0,1,Buffalo,270.0,293.53,103.76,119.07,734.29,785.47,0.28,0.15,304.93,314.23,35.08,35.08,50.87,53.25,354.47,382.46,33.92,33.42,14.58,21.67,95.36,111.11,12.91,18.3,365.84,424.54,10.12,15.0
1,0,3,47,10,100,0.370,43,6,7,46,0,0,20,1,63.0,1,Howard,270.0,198.4,103.76,92.55,734.29,560.25,0.28,0.13,304.93,257.71,35.08,27.64,50.87,56.6,354.47,259.0,33.92,31.25,14.58,11.6,95.36,70.42,12.91,11.18,365.84,287.85,10.12,9.29
0,0,4,55,19,143,0.252,52,2,5,72,6,5,6,2,65.0,0,Penn St.,270.0,246.84,103.76,94.79,734.29,651.95,0.28,0.27,304.93,339.0,35.08,28.0,50.87,48.2,354.47,287.28,33.92,24.54,14.58,19.2,95.36,123.08,12.91,20.33,365.84,353.68,10.12,9.29
1,0,3,39,7,77,0.416,33,2,3,46,0,0,18,0,50.0,0,Lafayette,270.0,199.12,103.76,91.65,734.29,580.94,0.28,0.11,304.93,209.93,35.08,28.0,50.87,46.33,354.47,266.2,33.92,33.64,14.58,9.73,95.36,62.83,12.91,4.7,365.84,285.93,10.12,4.17
1,0,3,47,10,104,0.356,44,2,7,43,1,3,14,3,59.0,0,Bucknell,270.0,176.85,103.76,79.25,734.29,521.1,0.28,0.19,304.93,206.44,35.08,29.83,50.87,37.0,354.47,251.83,33.92,30.17,14.58,15.0,95.36,64.0,12.91,10.33,365.84,281.88,10.12,17.71
1,0,5,63,23,180,0.222,57,2,13,80,5,4,18,0,78.0,0,Navy,270.0,188.96,103.76,85.74,734.29,553.09,0.28,0.21,304.93,227.72,35.08,42.82,50.87,55.75,354.47,292.68,33.92,38.18,14.58,27.75,95.36,80.43,12.91,11.0,365.84,280.1,10.12,13.25
1,0,4,60,18,162,0.259,54,1,9,71,0,1,22,1,73.0,1,Loyola Maryland,270.0,251.67,103.76,115.5,734.29,754.17,0.28,0.16,304.93,304.21,35.08,29.33,50.87,46.77,354.47,415.33,33.92,32.91,14.58,15.56,95.36,131.2,12.91,16.67,365.84,334.0,10.12,14.5
1,0,3,32,14,95,0.189,30,2,4,46,4,2,28,2,50.0,1,Holy Cross,270.0,193.53,103.76,100.47,734.29,601.74,0.28,0.09,304.93,245.07,35.08,40.33,50.87,52.17,354.47,294.88,33.92,36.15,14.58,16.5,95.36,71.69,12.91,13.44,365.84,297.44,10.12,12.5
1,0,4,56,13,145,0.297,54,4,11,64,7,3,20,6,73.0,2,Colgate,270.0,194.6,103.76,79.5,734.29,551.7,0.28,0.17,304.93,225.69,35.08,26.13,50.87,34.0,354.47,266.56,33.92,28.5,14.58,15.7,95.36,64.08,12.91,13.6,365.84,269.86,10.12,11.25
1,0,5,66,25,192,0.214,62,8,10,97,2,3,10,0,82.0,0,Lehigh,270.0,201.7,103.76,88.7,734.29,590.35,0.28,0.14,304.93,240.06,35.08,30.23,50.87,44.0,354.47,301.71,33.92,32.75,14.58,27.91,95.36,67.69,12.91,13.64,365.84,287.44,10.12,6.17
1,0,3,41,9,109,0.294,37,5,4,52,2,1,12,2,53.0,1,Army West Point,270.0,223.9,103.76,104.25,734.29,631.6,0.28,0.11,304.93,246.12,35.08,26.6,50.87,46.13,354.47,282.37,33.92,28.13,14.58,18.08,95.36,78.14,12.91,14.08,365.84,296.89,10.12,11.5
1,0,3,41,9,93,0.344,38,3,8,39,10/,1,8,1,49.0,0,Morgan St.,270.0,205.06,103.76,88.94,734.29,572.22,0.28,0.03,304.93,261.0,35.08,38.92,50.87,49.4,354.47,287.13,33.92,35.83,14.58,13.18,95.36,69.64,12.91,11.17,365.84,334.71,10.12,16.0
1,0,3,37,3,59,0.576,35,8,11,32,4,0,12,0,51.0,1,Lafayette,270.0,199.12,103.76,91.65,734.29,580.94,0.28,0.11,304.93,209.93,35.08,28.0,50.87,46.33,354.47,266.2,33.92,33.64,14.58,9.73,95.36,62.83,12.91,4.7,365.84,285.93,10.12,4.17
1,0,3,49,10,98,0.398,42,2,16/,40,4,0,12,1,57.0,1,Bucknell,270.0,176.85,103.76,79.25,734.29,521.1,0.28,0.19,304.93,206.44,35.08,29.83,50.87,37.0,354.47,251.83,33.92,30.17,14.58,15.0,95.36,64.0,12.91,10.33,365.84,281.88,10.12,17.71
1,0,3,45,9,98,0.367,42,2,4,40,4,3,16,3,58.0,0,Navy,270.0,188.96,103.76,85.74,734.29,553.09,0.28,0.21,304.93,227.72,35.08,42.82,50.87,55.75,354.47,292.68,33.92,38.18,14.58,27.75,95.36,80.43,12.91,11.0,365.84,280.1,10.12,13.25
1,0,5,59,24,185,0.189,56,0,6,89,3,2,30,4,76.0,0,Loyola Maryland,270.0,251.67,103.76,115.5,734.29,754.17,0.28,0.16,304.93,304.21,35.08,29.33,50.87,46.77,354.47,415.33,33.92,32.91,14.58,15.56,95.36,131.2,12.91,16.67,365.84,334.0,10.12,14.5
1,0,3,46,17,114,0.254,42,3,10,56,2,2,18,0,60.0,0,Colgate,270.0,194.6,103.76,79.5,734.29,551.7,0.28,0.17,304.93,225.69,35.08,26.13,50.87,34.0,354.47,266.56,33.92,28.5,14.58,15.7,95.36,64.08,12.91,13.6,365.84,269.86,10.12,11.25
0,0,4,43,24,135,0.141,40,4,13,55,6,3,20,4,60.0,2,Holy Cross,270.0,193.53,103.76,100.47,734.29,601.74,0.28,0.09,304.93,245.07,35.08,40.33,50.87,52.17,354.47,294.88,33.92,36.15,14.58,16.5,95.36,71.69,12.91,13.44,365.84,297.44,10.12,12.5
0,0,3,38,15,93,0.247,38,4,10,34,3,0,6,1,45.0,0,Lehigh,270.0,201.7,103.76,88.7,734.29,590.35,0.28,0.14,304.93,240.06,35.08,30.23,50.87,44.0,354.47,301.71,33.92,32.75,14.58,27.91,95.36,67.69,12.91,13.64,365.84,287.44,10.12,6.17
0,0,5,57,20,175,0.211,53,9,6,75,3,1,22,2,78.0,6,Army West Point,270.0,223.9,103.76,104.25,734.29,631.6,0.28,0.11,304.93,246.12,35.08,26.6,50.87,46.13,354.47,282.37,33.92,28.13,14.58,18.08,95.36,78.14,12.91,14.08,365.84,296.89,10.12,11.5
1,0,5,63,14,140,0.350,59,5,9,75,7,3,18,2,80.0,0,Colgate,270.0,194.6,103.76,79.5,734.29,551.7,0.28,0.17,304.93,225.69,35.08,26.13,50.87,34.0,354.47,266.56,33.92,28.5,14.58,15.7,95.36,64.08,12.91,13.6,365.84,269.86,10.12,11.25
0,0,5,53,27,189,0.138,48,4,8,81,9,5,22,1,73.0,1,Navy,270.0,188.96,103.76,85.74,734.29,553.09,0.28,0.21,304.93,227.72,35.08,42.82,50.87,55.75,354.47,292.68,33.92,38.18,14.58,27.75,95.36,80.43,12.91,11.0,365.84,280.1,10.12,13.25
