BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
0,306.71,220.89,117.59,90.28,801.12,626.44,0.23,0.12,326.47,265.36,33.73,31.36,40.69,43.67,377.2,305.38,32.64,36.92,13.2,14.78,118.67,74.07,13.67,12.1,437.6,316.66,9.86,7.55,1,0,3,34,14,85,0.235,33,7,4,40,2,1,10,0,47.0
2,306.71,237.39,117.59,95.06,801.12,614.0,0.23,0.09,326.47,262.6,33.73,44.83,40.69,41.12,377.2,280.06,32.64,32.23,13.2,11.33,118.67,98.17,13.67,12.5,437.6,323.65,9.86,12.1,1,0,5,70,25,167,0.269,64,8,10,65,4,3,18,3,90.0
2,306.71,216.26,117.59,91.89,801.12,601.58,0.23,0.19,326.47,229.0,33.73,28.5,40.69,39.06,377.2,263.67,32.64,25.6,13.2,15.9,118.67,73.33,13.67,12.46,437.6,289.83,9.86,13.43,1,0,3,51,15,101,0.356,49,4,9,46,5,0,12,1,61.0
0,306.71,251.88,117.59,112.76,801.12,720.12,0.23,0.2,326.47,334.67,33.73,36.92,40.69,44.14,377.2,346.87,32.64,44.27,13.2,11.08,118.67,86.77,13.67,11.58,437.6,361.47,9.86,12.12,1,0,3,40,10,91,0.330,34,4,5,29,1,2,26,3,59.0
1,306.71,297.12,117.59,110.24,801.12,808.88,0.23,0.23,326.47,315.87,33.73,34.67,40.69,52.79,377.2,379.0,32.64,37.18,13.2,13.09,118.67,114.08,13.67,15.83,437.6,397.03,9.86,8.5,1,0,3,45,12,115,0.287,42,5,5,49,5,2,14,0,59.0
2,306.71,223.7,117.59,84.25,801.12,668.05,0.23,0.2,326.47,233.56,33.73,33.47,40.69,47.56,377.2,339.28,32.64,34.73,13.2,10.18,118.67,78.31,13.67,13.0,437.6,294.58,9.86,13.29,0,0,5,72,20,166,0.313,70,5,12,65,5,0,14,3,84.0
0,306.71,280.5,117.59,114.38,801.12,816.62,0.23,0.18,326.47,283.53,33.73,26.23,40.69,43.93,377.2,382.67,32.64,30.33,13.2,14.11,118.67,84.23,13.67,12.25,437.6,366.9,9.86,10.36,1,0,5,73,25,192,0.250,71,11,8,86,3,0,20,2,94.0
1,306.71,178.68,117.59,77.18,801.12,486.23,0.23,0.14,326.47,206.72,33.73,39.42,40.69,42.27,377.2,235.32,32.64,45.8,13.2,15.11,118.67,81.75,13.67,14.44,437.6,264.76,9.86,8.71,1,0,4,58,17,144,0.285,55,6,9,66,5,0,14,2,71.0
1,306.71,235.06,117.59,89.67,801.12,584.78,0.23,0.13,326.47,279.36,33.73,34.55,40.69,45.08,377.2,226.44,32.64,23.0,13.2,10.71,118.67,116.46,13.67,15.0,437.6,362.87,9.86,8.86,0,0,3,30,15,90,0.167,29,4,10,23,5,0,6,2,37.0
0,306.71,284.16,117.59,124.21,801.12,812.89,0.23,0.08,326.47,362.64,33.73,42.31,40.69,41.19,377.2,381.29,32.64,42.14,13.2,12.2,118.67,121.44,13.67,13.15,437.6,391.25,9.86,8.58,1,0,4,66,25,141,0.291,61,7,5,60,5,2,6,1,78.0
