BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
0,260.79,205.95,109.0,91.26,677.16,591.84,0.19,0.11,284.69,227.12,39.33,25.13,44.71,32.47,304.41,271.61,36.38,33.67,28.4,10.9,77.0,68.29,14.0,13.82,347.22,270.94,10.57,17.14,1,0,3,49,14,109,0.321,46,2,5,45,1,3,6,1,57.0
0,260.79,151.23,109.0,80.18,677.16,444.68,0.19,0.1,284.69,169.72,39.33,39.27,44.71,42.38,304.41,206.37,36.38,27.89,28.4,11.85,77.0,52.08,14.0,5.11,347.22,219.12,10.57,17.73,1,0,4,50,17,104,0.317,45,8,13,51,8,3,8,1,65.0
0,260.79,267.88,109.0,111.53,677.16,717.29,0.19,0.16,284.69,284.47,39.33,35.0,44.71,51.67,304.41,326.53,36.38,40.85,28.4,16.18,77.0,74.0,14.0,16.33,347.22,382.53,10.57,9.75,0,0,5,64,30,156,0.218,56,6,6,60,6,5,12,0,81.0
0,260.79,263.5,109.0,108.95,677.16,754.65,0.19,0.16,284.69,380.92,39.33,52.1,44.71,61.08,304.41,445.8,36.38,45.09,28.4,18.2,77.0,122.8,14.0,21.44,347.22,470.5,10.57,15.71,1,0,5,62,20,164,0.256,60,5,9,73,4,7,12,0,80.0
0,260.79,319.67,109.0,126.6,677.16,895.4,0.19,0.09,284.69,324.64,39.33,39.09,44.71,54.67,304.41,417.71,36.38,40.4,28.4,22.91,77.0,109.45,14.0,15.0,347.22,434.21,10.57,13.0,1,0,5,69,25,174,0.253,59,6,8,81,7,5,12,0,86.0
0,260.79,274.06,109.0,108.39,677.16,736.5,0.19,0.15,284.69,307.53,39.33,29.0,44.71,43.29,304.41,347.12,36.38,30.93,28.4,28.55,77.0,77.92,14.0,11.7,347.22,362.32,10.57,13.0,0,0,5,65,27,156,0.244,62,7,7,60,9,9/,16,0,89.0
0,260.79,244.93,109.0,114.0,677.16,730.8,0.19,0.13,284.69,259.85,39.33,38.4,44.71,50.7,304.41,363.46,36.38,37.64,28.4,15.45,77.0,69.62,14.0,17.36,347.22,360.04,10.57,14.62,1,0,3,40,14,85,0.306,31,6,5,40,2,2,6,1,51.0
0,260.79,210.61,109.0,93.56,677.16,591.17,0.19,-0.05,284.69,253.43,39.33,39.55,44.71,55.82,304.41,286.6,36.38,40.5,28.4,16.71,77.0,139.0,14.0,14.1,347.22,296.35,10.57,11.2,0,0,3,41,24,105,0.162,38,2,6,34,5,0,6,0,46.0
2,260.79,232.47,109.0,85.42,677.16,600.95,0.19,-0.01,284.69,276.6,39.33,29.58,44.71,35.73,304.41,281.71,36.38,32.42,28.4,16.0,77.0,120.0,14.0,13.6,347.22,372.8,10.57,11.44,0,0,3,37,16,99,0.212,34,2,7,35,4,0,6,0,42.0
0,260.79,267.53,109.0,104.47,677.16,712.0,0.19,0.07,284.69,339.29,39.33,49.8,44.71,51.5,304.41,330.71,36.38,32.2,28.4,24.33,77.0,111.0,14.0,22.0,347.22,400.66,10.57,7.89,0,0,5,66,30,195,0.185,59,4,8,81,7,3,10,1,78.0
