BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
1,166.37,228.67,83.95,95.81,498.63,628.62,0.15,0.21,196.6,252.5,35.5,32.92,41.67,40.12,221.83,298.37,26.92,34.45,19.0,20.89,70.86,96.77,15.0,18.09,246.06,318.26,14.75,8.6,0,0,3,18,22,87,-0.046,17,3,4,33,6,0,4,1,23.0
1,166.37,226.26,83.95,102.42,498.63,706.58,0.15,0.13,196.6,270.27,35.5,20.33,41.67,33.56,221.83,377.18,26.92,23.85,19.0,14.56,70.86,132.36,15.0,17.0,246.06,321.35,14.75,9.86,0,0,5,48,37/,185,0.059,47,4,9,77,3,2,16,3,62.0
0,166.37,297.94,83.95,118.35,498.63,850.76,0.15,0.2,196.6,339.64,35.5,39.83,41.67,51.64,221.83,419.69,26.92,37.92,19.0,15.9,70.86,89.0,15.0,13.4,246.06,392.53,14.75,12.38,0,0,4,42,23,172,0.110,40,4,6,81,5,2,12,4,54.0
1,166.37,205.24,83.95,91.88,498.63,610.06,0.15,0.1,196.6,235.21,35.5,32.58,41.67,34.29,221.83,276.75,26.92,31.42,19.0,16.11,70.86,110.3,15.0,13.23,246.06,326.89,14.75,8.09,1,0,5,60,34,178,0.146,53,8,13,73,7,3,16,1,79.0
2,166.37,234.74,83.95,108.16,498.63,614.0,0.15,0.27,196.6,260.44,35.5,40.08,41.67,51.5,221.83,242.61,26.92,42.83,19.0,25.8,70.86,99.15,15.0,15.54,246.06,326.86,14.75,7.18,0,0,3,23,19,66,0.061,22,5,6,25,11,1,4,5,31.0
2,166.37,207.37,83.95,104.68,498.63,613.42,0.15,0.19,196.6,268.0,35.5,33.42,41.67,33.8,221.83,321.06,26.92,35.58,19.0,12.36,70.86,65.93,15.0,10.75,246.06,274.36,14.75,34.83,1,0,4,42,19,118,0.195,41,9,12,46,4,2,8,0,57.0
6,166.37,196.36,83.95,84.77,498.63,542.0,0.15,0.12,196.6,238.24,35.5,22.53,41.67,35.87,221.83,269.33,26.92,23.85,19.0,18.0,70.86,77.07,15.0,11.36,246.06,300.75,14.75,11.67,1,0,5,72/,28,172,0.256,65,4,9,60,3,4,18,0,89.0/
6,166.37,228.56,83.95,106.17,498.63,661.78,0.15,0.13,196.6,275.0,35.5,37.55,41.67,47.82,221.83,314.38,26.92,26.67,19.0,13.71,70.86,85.67,15.0,13.6,246.06,321.06,14.75,12.62,1,0,4,50,22,156,0.179,45,5,7,70,3,3,12,3,64.0
0,166.37,181.11,83.95,95.33,498.63,541.39,0.15,0.09,196.6,202.53,35.5,26.14,41.67,35.47,221.83,230.47,26.92,31.15,19.0,11.75,70.86,63.69,15.0,7.62,246.06,243.18,14.75,20.75,1,0,4,41,20,102,0.206,37,16/,7,37,7,4,6,0,64.0
0,166.37,149.76,83.95,66.9,498.63,439.0,0.15,0.07,196.6,165.56,35.5,20.47,41.67,30.94,221.83,205.79,26.92,26.25,19.0,13.18,70.86,76.08,15.0,6.29,246.06,215.34,14.75,9.89,0,0,5,55,28,174,0.155,51,5,10,78,6,5,16,0,73.0
3,166.37,149.39,83.95,67.83,498.63,434.87,0.15,0.12,196.6,189.76,35.5,24.67,41.67,34.06,221.83,206.05,26.92,30.85,19.0,8.25,70.86,68.87,15.0,8.83,246.06,221.08,14.75,12.75,0,0,4,40,30,133,0.075,34,3,5,50,4,1,28,2,58.0
3,166.37,190.24,83.95,83.35,498.63,541.06,0.15,0.13,196.6,200.33,35.5,24.27,41.67,37.73,221.83,237.44,26.92,26.69,19.0,12.11,70.86,71.58,15.0,13.9,246.06,258.53,14.75,9.67,0,0,4,41,22,123,0.154,38,3,7,52,9,3,16,6,55.0
0,166.37,145.41,83.95,65.09,498.63,405.59,0.15,0.03,196.6,213.21,35.5,28.42,41.67,45.69,221.83,210.06,26.92,36.09,19.0,13.12,70.86,76.27,15.0,14.27,246.06,270.97,14.75,13.11,1,0,3,44,19,110,0.227,39,6,8,46,1,4,6,1,57.0
1,166.37,194.17,83.95,73.06,498.63,528.11,0.15,0.13,196.6,234.93,35.5,29.1,41.67,32.62,221.83,265.75,26.92,23.73,19.0,10.64,70.86,49.47,15.0,10.2,246.06,251.41,14.75,10.71,1,0,3,45,8,97,0.381,43,5,5,44,3,4,8,0,58.0
0,166.37,168.05,83.95,66.95,498.63,488.55,0.15,0.15,196.6,203.12,35.5,31.58,41.67,38.08,221.83,246.37,26.92,26.33,19.0,11.1,70.86,71.14,15.0,13.5,246.06,234.25,14.75,19.11,1,0,5,62,24,181,0.210,57,7,8,88,5,3,24,1,84.0
3,166.37,151.0,83.95,66.14,498.63,431.48,0.15,0.14,196.6,230.15,35.5,29.4,41.67,29.5,221.83,217.72,26.92,22.5,19.0,10.38,70.86,54.12,15.0,7.73,246.06,213.68,14.75,9.11,0,0,3,39,18,144,0.146,37,2,6,79,5,5,16,0,54.0
4,166.37,149.76,83.95,66.9,498.63,439.0,0.15,0.07,196.6,165.56,35.5,20.47,41.67,30.94,221.83,205.79,26.92,26.25,19.0,13.18,70.86,76.08,15.0,6.29,246.06,215.34,14.75,9.89,1,0,4,56,26,146,0.205,51,5,10,56,4,2,18,1,72.0
2,166.37,190.24,83.95,83.35,498.63,541.06,0.15,0.13,196.6,200.33,35.5,24.27,41.67,37.73,221.83,237.44,26.92,26.69,19.0,12.11,70.86,71.58,15.0,13.9,246.06,258.53,14.75,9.67,1,0,3,35,15,100,0.200,32,6,5,42,2,2,14,1,50.0
0,166.37,149.39,83.95,67.83,498.63,434.87,0.15,0.12,196.6,189.76,35.5,24.67,41.67,34.06,221.83,206.05,26.92,30.85,19.0,8.25,70.86,68.87,15.0,8.83,246.06,221.08,14.75,12.75,0,0,4,44,27,142,0.120,42,8,7,54,10,0,14,3,59.0
3,166.37,151.0,83.95,66.14,498.63,431.48,0.15,0.14,196.6,230.15,35.5,29.4,41.67,29.5,221.83,217.72,26.92,22.5,19.0,10.38,70.86,54.12,15.0,7.73,246.06,213.68,14.75,9.11,0,0,3,27,20,94,0.074,26,0,3,29,2,2,14,1,36.0
5,166.37,168.05,83.95,66.95,498.63,488.55,0.15,0.15,196.6,203.12,35.5,31.58,41.67,38.08,221.83,246.37,26.92,26.33,19.0,11.1,70.86,71.14,15.0,13.5,246.06,234.25,14.75,19.11,0,0,5,68,33,192,0.182,67/,6,10,96,5,1,16,4,83.0
0,166.37,194.17,83.95,73.06,498.63,528.11,0.15,0.13,196.6,234.93,35.5,29.1,41.67,32.62,221.83,265.75,26.92,23.73,19.0,10.64,70.86,49.47,15.0,10.2,246.06,251.41,14.75,10.71,0,0,3,32,15,101,0.168,31,3,4,45,5,4,8,0,43.0
