BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
1,334.0,308.81,137.29,127.75,1001.35,845.12,0.15,0.23,355.87,309.2,32.31,42.92,46.86,56.69,489.0,387.4,36.82,36.93,18.5,22.67,111.54,135.9,17.31,18.2,438.0,422.63,12.38,12.25,0,0,5,58,27,171,0.181,52,2,4,75,12,2,8,1,66.0
1,334.0,208.5,137.29,87.35,1001.35,654.0,0.15,0.07,355.87,231.24,32.31,30.46,46.86,34.21,489.0,336.0,36.82,28.93,18.5,7.0,111.54,85.54,17.31,9.46,438.0,289.22,12.38,17.2,1,0,4,61,21,168,0.238,59,5,3,96,7,5,12,1,77.0
1,334.0,246.12,137.29,106.44,1001.35,693.19,0.15,0.15,355.87,267.71,32.31,35.25,46.86,52.43,489.0,344.07,36.82,26.79,18.5,13.8,111.54,73.92,17.31,11.5,438.0,353.04,12.38,19.17,1,0,3,40,6,106,0.321,39,9,3,51,2,2,16,1,59.0
0,334.0,197.37,137.29,87.16,1001.35,558.95,0.15,0.08,355.87,272.15,32.31,25.46,46.86,36.46,489.0,260.82,36.82,30.14,18.5,11.89,111.54,57.5,17.31,9.64,438.0,251.83,12.38,12.0,1,0,3,39,8,105,0.295,37,3,3,60,0,1,16,0,51.0
0,334.0,250.41,137.29,96.59,1001.35,711.53,0.15,0.13,355.87,331.42,32.31,35.33,46.86,51.38,489.0,362.07,36.82,29.15,18.5,12.89,111.54,83.0,17.31,12.0,438.0,372.29,12.38,15.17,1,0,3,41,13,129,0.217,35,4,3,66,0,0,20,0,55.0
0,334.0,251.94,137.29,116.75,1001.35,723.56,0.15,0.13,355.87,253.93,32.31,24.86,46.86,38.13,489.0,326.67,36.82,32.25,18.5,13.5,111.54,93.0,17.31,11.5,438.0,331.93,12.38,7.67,1,0,4,64,11,134,0.396,59,5,6,65,3,3,8,0,76.0
2,334.0,228.67,137.29,95.81,1001.35,628.62,0.15,0.21,355.87,252.5,32.31,32.92,46.86,40.12,489.0,298.37,36.82,34.45,18.5,20.89,111.54,96.77,17.31,18.09,438.0,318.26,12.38,8.6,0,0,3,29,19,88,0.114,29,0,1,27,6,1,4,1,32.0
0,334.0,214.77,137.29,96.77,1001.35,602.41,0.15,0.14,355.87,262.29,32.31,33.4,46.86,57.38,489.0,264.76,36.82,35.08,18.5,13.2,111.54,109.58,17.31,13.64,438.0,334.19,12.38,11.45,1,0,4,57,20,165,0.224,51,4,3,81,6,2,2,1,64.0
0,334.0,248.83,137.29,111.33,1001.35,719.89,0.15,0.13,355.87,322.0,32.31,38.54,46.86,45.5,489.0,345.12,36.82,37.15,18.5,12.43,111.54,107.38,17.31,17.64,438.0,360.31,12.38,12.12,1,0,3,54,12,113,0.372,49,0,6,41,0,2,6,7/,59.0
0,334.0,149.39,137.29,67.83,1001.35,434.87,0.15,0.12,355.87,189.76,32.31,24.67,46.86,34.06,489.0,206.05,36.82,30.85,18.5,8.25,111.54,68.87,17.31,8.83,438.0,221.08,12.38,12.75,1,0,4,49,23,153,0.170,44,9,10,73,4,2,16,1,68.0
