BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
1,225.19,248.83,101.0,111.33,587.76,719.89,0.21,0.13,314.07,322.0,34.33,38.54,48.44,45.5,249.26,345.12,39.18,37.15,11.55,12.43,96.87,107.38,13.85,17.64,315.5,360.31,14.09,12.12,0,0,5,70,23,144,0.326,65,11,11,55,5,3,10,2,89.0
3,225.19,295.75,101.0,111.0,587.76,787.75,0.21,0.23,314.07,345.0,34.33,53.8,48.44,75.18,249.26,375.0,39.18,45.45,11.55,14.11,96.87,114.45,13.85,20.38,315.5,401.77,14.09,13.43,0,0,4,60,25,137,0.255,56,7,11,49,2,1,12,1,74.0
2,225.19,244.94,101.0,111.76,587.76,701.65,0.21,0.22,314.07,280.64,34.33,38.69,48.44,43.36,249.26,336.27,39.18,44.08,11.55,14.89,96.87,109.64,13.85,14.45,315.5,360.27,14.09,14.6,1,0,5,63,30,159,0.208,61,5,12,60,4,1,38,5,88.0
1,225.19,311.57,101.0,135.71,587.76,822.71,0.21,0.11,314.07,345.33,34.33,44.6,48.44,66.1,249.26,419.27,39.18,38.0,11.55,13.44,96.87,102.3,13.85,13.4,315.5,453.38,14.09,13.14,0,0,5,56,22,157,0.217,49,2,9,62,6,2,10,3,65.0
0,225.19,261.89,101.0,103.11,587.76,702.68,0.21,0.26,314.07,328.71,34.33,30.77,48.44,53.36,249.26,354.81,39.18,31.31,11.55,16.83,96.87,91.58,13.85,12.09,315.5,382.97,14.09,8.0,0,0,3,25,16,86,0.105,23,1,5,30,3,0,8,1,30.0
1,225.19,250.82,101.0,101.18,587.76,657.0,0.21,0.3,314.07,267.2,34.33,28.54,48.44,43.62,249.26,286.38,39.18,34.44,11.55,15.08,96.87,80.42,13.85,12.73,315.5,331.16,14.09,15.5,0,0,3,36,19,109,0.156,31,5,5,37,2,0,16,1,49.0
0,225.19,295.75,101.0,111.0,587.76,787.75,0.21,0.23,314.07,345.0,34.33,53.8,48.44,75.18,249.26,375.0,39.18,45.45,11.55,14.11,96.87,114.45,13.85,20.38,315.5,401.77,14.09,13.43,0,0,3,38,24,111,0.126,36,1,10,40,8,2,10,2,46.0
0,225.19,231.29,101.0,83.95,587.76,637.05,0.21,0.12,314.07,284.62,34.33,37.83,48.44,53.71,249.26,323.5,39.18,37.08,11.55,16.78,96.87,113.5,13.85,15.6,315.5,361.35,14.09,18.43,0,0,4,56,23,143,0.231,51,3,11,59,3,2,6,2,64.0
3,225.19,218.5,101.0,92.22,587.76,622.0,0.21,0.17,314.07,247.53,34.33,28.83,48.44,48.57,249.26,284.88,39.18,23.92,11.55,12.67,96.87,79.08,13.85,9.08,315.5,288.65,14.09,8.0,0,0,4,43,18,128,0.195,41,5,8,59,6,1,16,3,57.0
2,225.19,257.22,101.0,118.83,587.76,759.22,0.21,0.11,314.07,336.54,34.33,35.55,48.44,46.79,249.26,342.06,39.18,41.89,11.55,15.6,96.87,131.18,13.85,15.92,315.5,368.66,14.09,6.4,0,0,4,48,34,143,0.098,44,1,11,49,7,1,16,4,58.0
7,225.19,224.0,101.0,88.32,587.76,641.89,0.21,0.1,314.07,235.47,34.33,23.77,48.44,38.08,249.26,317.76,39.18,25.15,11.55,24.33,96.87,74.67,13.85,17.44,315.5,290.67,14.09,13.23,0,0,5,71,29,162,0.259,65,3,5,60,4,1,10,2,80.0
9/,225.19,193.16,101.0,87.53,587.76,562.84,0.21,0.08,314.07,200.82,34.33,24.92,48.44,32.07,249.26,245.83,39.18,23.21,11.55,10.33,96.87,74.38,13.85,10.46,315.5,286.03,14.09,9.88,0,0,5,66,26,159,0.252,64,4,8,57,8,3,34,2,90.0
2,225.19,308.81,101.0,127.75,587.76,845.12,0.21,0.23,314.07,309.2,34.33,42.92,48.44,56.69,249.26,387.4,39.18,36.93,11.55,22.67,96.87,135.9,13.85,18.2,315.5,422.63,14.09,12.25,0,0,3,37,27,118,0.085,32,7,6,55,2,0,6,2,47.0
1,225.19,214.77,101.0,96.77,587.76,602.41,0.21,0.14,314.07,262.29,34.33,33.4,48.44,57.38,249.26,264.76,39.18,35.08,11.55,13.2,96.87,109.58,13.85,13.64,315.5,334.19,14.09,11.45,0,0,3,38,23,126,0.119,36,3,6,52,6,1,10,2,47.0
0,225.19,284.27,101.0,121.67,587.76,719.13,0.21,0.11,314.07,331.75,34.33,41.58,48.44,53.21,249.26,296.14,39.18,45.2,11.55,16.1,96.87,123.64,13.85,15.6,315.5,400.29,14.09,6.44,0,0,4,46,34,124,0.097,43,10,10,43,5,0,8,1,60.0
0,225.19,263.88,101.0,109.12,587.76,718.29,0.21,0.29,314.07,277.73,34.33,27.08,48.44,46.33,249.26,313.38,39.18,25.0,11.55,21.14,96.87,118.69,13.85,13.0,315.5,358.16,14.09,11.89,1,0,5,70,29,175,0.234,66,7,13,78,3,0,18,1,86.0
2,225.19,220.7,101.0,93.6,587.76,576.1,0.21,0.22,314.07,257.12,34.33,31.0,48.44,41.29,249.26,234.74,39.18,25.87,11.55,19.2,96.87,92.46,13.85,13.73,315.5,308.22,14.09,5.62,1,0,3,45,13,78,0.410,40,5,8,31,3,2,16,1,60.0
3,225.19,275.8,101.0,122.87,587.76,774.0,0.21,0.16,314.07,299.77,34.33,42.55,48.44,60.45,249.26,360.69,39.18,35.08,11.55,12.0,96.87,111.08,13.85,15.92,315.5,388.21,14.09,13.0,1,0,5,48,22,126,0.206,45,6,11,52,12,1,20,4,65.0
3,225.19,277.21,101.0,133.21,587.76,802.93,0.21,0.09,314.07,302.25,34.33,39.7,48.44,54.18,249.26,346.08,39.18,33.38,11.55,8.62,96.87,142.1,13.85,14.5,315.5,389.04,14.09,8.38,1,0,5,71,29,175,0.240,65,1,6,74,5,0,33,3,88.5
2,225.19,228.05,101.0,109.47,587.76,642.47,0.21,0.07,314.07,289.5,34.33,30.0,48.44,47.27,249.26,299.69,39.18,35.27,11.55,15.7,96.87,111.31,13.85,15.17,315.5,348.34,14.09,16.67,1,0,4,53,21,126,0.254,50,6,11,48,1,0,38,1,78.0
3,225.19,299.25,101.0,119.56,587.76,811.25,0.21,0.21,314.07,369.0,34.33,61.45,48.44,83.08,249.26,391.57,39.18,59.9,11.55,16.4,96.87,105.64,13.85,16.45,315.5,413.93,14.09,11.4,0,0,4,51,24,132,0.205,48,6,12,54,7,2,19,2,68.5
1,225.19,230.18,101.0,101.76,587.76,632.35,0.21,0.23,314.07,226.06,34.33,36.77,48.44,43.67,249.26,276.69,39.18,44.0,11.55,9.9,96.87,81.54,13.85,8.38,315.5,313.75,14.09,17.43,0,0,5,58,26,150,0.213,55,8,7,64,6,2,18,2,77.0
3,225.19,244.59,101.0,106.88,587.76,704.65,0.21,0.11,314.07,264.53,34.33,39.08,48.44,49.86,249.26,327.81,39.18,44.09,11.55,10.6,96.87,77.77,13.85,13.08,315.5,327.41,14.09,10.67,1,0,4,62,18,143,0.308,60,4,6,60,10,2,8,4,72.0
1,225.19,284.27,101.0,121.67,587.76,719.13,0.21,0.11,314.07,331.75,34.33,41.58,48.44,53.21,249.26,296.14,39.18,45.2,11.55,16.1,96.87,123.64,13.85,15.6,315.5,400.29,14.09,6.44,0,0,3,21,18,73,0.041,19,1,4,18,7,1,4,2,25.0
2,225.19,263.88,101.0,109.12,587.76,718.29,0.21,0.29,314.07,277.73,34.33,27.08,48.44,46.33,249.26,313.38,39.18,25.0,11.55,21.14,96.87,118.69,13.85,13.0,315.5,358.16,14.09,11.89,0,0,3,31,17,101,0.139,31,1,7,36,3,2,6,0,37.0
3,225.19,277.21,101.0,133.21,587.76,802.93,0.21,0.09,314.07,302.25,34.33,39.7,48.44,54.18,249.26,346.08,39.18,33.38,11.55,8.62,96.87,142.1,13.85,14.5,315.5,389.04,14.09,8.38,1,0,3,41,14,90,0.300,39,7,9,35,2,0,8,0,52.0
1,225.19,275.8,101.0,122.87,587.76,774.0,0.21,0.16,314.07,299.77,34.33,42.55,48.44,60.45,249.26,360.69,39.18,35.08,11.55,12.0,96.87,111.08,13.85,15.92,315.5,388.21,14.09,13.0,0,0,4,52,29,137,0.168,46,2,7,53,5,0,18,3,63.0
4,225.19,299.25,101.0,119.56,587.76,811.25,0.21,0.21,314.07,369.0,34.33,61.45,48.44,83.08,249.26,391.57,39.18,59.9,11.55,16.4,96.87,105.64,13.85,16.45,315.5,413.93,14.09,11.4,0,0,3,28,20,99,0.081,26,2,6,48,4,1,16,4,39.0
