Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,0,4,40,16,143,0.168,38,2,20/,50,6,2,16,1,52.0,1,Arizona St.,191.05,225.0,82.65,96.95,562.0,643.95,0.16,0.1,213.0,287.0,31.91,25.8,55.0,47.88,278.39,314.06,30.82,27.64,13.33,23.55,79.33,72.62,9.27,9.64,298.0,317.24,16.88,18.6
0,0,3,36,19,115,0.148,34,3,8,46,5,2,4,2,43.0,1,New Mexico St.,191.05,221.9,82.65,95.86,562.0,616.48,0.16,0.23,213.0,272.56,31.91,41.92,55.0,52.75,278.39,283.79,30.82,37.92,13.33,15.3,79.33,128.64,9.27,13.67,298.0,354.32,16.88,13.7
0,0,5,47,26,161,0.130,46,5,12,63,2,4,22,2,67.0,1,Pacific,191.05,311.57,82.65,135.71,562.0,822.71,0.16,0.11,213.0,345.33,31.91,44.6,55.0,66.1,278.39,419.27,30.82,38.0,13.33,13.44,79.33,102.3,9.27,13.4,298.0,453.38,16.88,13.14
1,0,3,38,17,110,0.191,35,3,6,51,2,1,8,0,46.0,0,Air Force,191.05,214.77,82.65,96.77,562.0,602.41,0.16,0.14,213.0,262.29,31.91,33.4,55.0,57.38,278.39,264.76,30.82,35.08,13.33,13.2,79.33,109.58,9.27,13.64,298.0,334.19,16.88,11.45
1,0,4,40,23,152,0.112,40,9,13,63,1,3,12,0,58.0,4,Loyola Maryland,191.05,251.67,82.65,115.5,562.0,754.17,0.16,0.16,213.0,304.21,31.91,29.33,55.0,46.77,278.39,415.33,30.82,32.91,13.33,15.56,79.33,131.2,9.27,16.67,298.0,334.0,16.88,14.5
1,0,3,42,17,114,0.219,40,7,6,54,1,0,14,2,56.0,0,Binghamton,191.05,172.0,82.65,81.42,562.0,513.26,0.16,-0.04,213.0,216.21,31.91,33.7,55.0,32.31,278.39,241.53,30.82,31.67,13.33,10.0,79.33,65.92,9.27,6.3,298.0,242.56,16.88,12.33
1,0,4,60,17,171,0.251,60,5,10,70,8,0,10,0,70.0,1,Grand Canyon,191.05,192.75,82.65,86.95,562.0,571.05,0.16,0.14,213.0,202.56,31.91,29.0,55.0,37.25,278.39,264.53,30.82,28.4,13.33,11.67,79.33,79.64,9.27,12.38,298.0,262.5,16.88,11.27
0,0,3,37,20,120,0.142,37,2,6,52,7,3,14,0,49.0,0,Sam Houston St.,191.05,237.0,82.65,106.47,562.0,721.29,0.16,0.12,213.0,249.53,31.91,28.33,55.0,41.0,278.39,376.6,30.82,31.2,13.33,11.85,79.33,78.07,9.27,9.46,298.0,319.28,16.88,16.67
1,0,3,35,7,104,0.269,35,4,7,54,3,2,6,0,44.0,2,Belmont,191.05,206.47,82.65,104.65,562.0,631.18,0.16,0.1,213.0,202.38,31.91,29.75,55.0,57.43,278.39,280.19,30.82,35.18,13.33,11.6,79.33,63.33,9.27,12.0,298.0,290.87,16.88,8.22
0,0,4,55,22,152,0.217,54,4,5,73,3,0,12,3,65.0,5,Louisiana,191.05,224.0,82.65,88.32,562.0,641.89,0.16,0.1,213.0,235.47,31.91,23.77,55.0,38.08,278.39,317.76,30.82,25.15,13.33,24.33,79.33,74.67,9.27,17.44,298.0,290.67,16.88,13.23
1,0,5,63,30,185,0.178,60,6,9,90,2,0,16,2,77.0,0,Arkansas St.,191.05,251.84,82.65,111.42,562.0,695.05,0.16,0.19,213.0,282.38,31.91,31.87,55.0,47.07,278.39,324.76,30.82,29.8,13.33,20.67,79.33,79.62,9.27,9.82,298.0,354.62,16.88,10.9
1,0,5,66,32,204,0.167,64,3,16,92,4,2,10,4,76.0,1,Little Rock,191.05,319.67,82.65,126.6,562.0,895.4,0.16,0.09,213.0,324.64,31.91,39.09,55.0,54.67,278.39,417.71,30.82,40.4,13.33,22.91,79.33,109.45,9.27,15.0,298.0,434.21,16.88,13.0
0,0,5,55,22,163,0.202,54,3,11,63,10,1,12,2,65.0,0,Texas St.,191.05,249.8,82.65,93.75,562.0,643.85,0.16,0.23,213.0,315.73,31.91,33.69,55.0,50.67,278.39,285.05,30.82,27.2,13.33,15.27,79.33,105.17,9.27,14.73,298.0,346.28,16.88,7.88
