Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,0,3,45,12,115,0.287,42,1,4,48,3,0,14,1,53.0,2,Duke,235.06,238.61,89.67,93.17,584.78,634.5,0.13,0.16,279.36,269.93,34.55,34.1,45.08,52.42,226.44,267.29,23.0,25.92,10.71,12.0,116.46,103.31,15.0,12.5,362.87,339.22,8.86,12.0
1,0,4,57,23,137,0.248,56,3,4,53,4,0,14,4,67.0,0,Duke,235.06,238.61,89.67,93.17,584.78,634.5,0.13,0.16,279.36,269.93,34.55,34.1,45.08,52.42,226.44,267.29,23.0,25.92,10.71,12.0,116.46,103.31,15.0,12.5,362.87,339.22,8.86,12.0
1,0,3,41,14,87,0.310,38,7,6,39,0,1,6,2,52.0,2,West Virginia,235.06,203.1,89.67,96.65,584.78,577.35,0.13,0.08,279.36,237.62,34.55,24.29,45.08,45.25,226.44,260.0,23.0,23.31,10.71,10.7,116.46,108.5,15.0,18.42,362.87,286.67,8.86,10.22
1,0,5,58,25,141,0.234,57,5,9,46,5,1,26,0,77.0,1,Stanford,235.06,289.18,89.67,104.88,584.78,714.82,0.13,0.11,279.36,293.82,34.55,31.83,45.08,67.17,226.44,329.93,23.0,38.44,10.71,14.12,116.46,180.8,15.0,20.56,362.87,451.07,8.86,5.2
1,0,3,43,10,83,0.398,42,7,6,38,3,0,16,2,58.0,0,Wichita St.,235.06,265.95,89.67,105.32,584.78,741.42,0.13,0.13,279.36,316.27,34.55,27.57,45.08,47.8,226.44,356.71,23.0,27.77,10.71,12.2,116.46,76.0,15.0,14.08,362.87,380.81,8.86,11.56
1,0,3,45,12,109,0.303,41,3,6,34,5,1,20,1,59.0,0,Syracuse,235.06,234.89,89.67,90.94,584.78,611.89,0.13,0.22,279.36,306.08,34.55,26.25,45.08,44.46,226.44,276.56,23.0,27.36,10.71,18.8,116.46,107.23,15.0,17.46,362.87,361.87,8.86,11.0
1,0,3,47,10,129,0.287,46,9,2,58,2,1,10,4,62.0,1,Southern California,235.06,323.0,89.67,119.75,584.78,870.5,0.13,0.19,279.36,401.83,34.55,39.67,45.08,60.08,226.44,418.36,23.0,32.85,10.71,16.8,116.46,126.6,15.0,20.7,362.87,429.67,8.86,11.33
1,0,4,65,17,143,0.336,63,5,10,56,4,4,18,0,83.0,1,Marquette,235.06,265.89,89.67,91.17,584.78,679.89,0.13,0.11,279.36,281.12,34.55,46.91,45.08,46.79,226.44,329.0,23.0,39.9,10.71,11.86,116.46,110.7,15.0,18.3,362.87,424.18,8.86,11.29
1,0,3,44,9,82,0.427,40,5,5,39,4,0,10,1,54.0,1,Utah,235.06,306.71,89.67,117.59,584.78,801.12,0.13,0.23,279.36,326.47,34.55,33.73,45.08,40.69,226.44,377.2,23.0,32.64,10.71,13.2,116.46,118.67,15.0,13.67,362.87,437.6,8.86,9.86
1,0,3,49,15,88,0.386,48,2,5,30,5,1,14,0,59.0,0,Weber St.,235.06,238.35,89.67,95.76,584.78,661.53,0.13,0.17,279.36,293.23,34.55,44.36,45.08,39.93,226.44,348.29,23.0,43.9,10.71,13.44,116.46,110.09,15.0,19.3,362.87,351.1,8.86,13.17
1,0,3,43,6,73,0.507,39,8,7,19,3,1,16,3,60.0,0,Pacific,235.06,311.57,89.67,135.71,584.78,822.71,0.13,0.11,279.36,345.33,34.55,44.6,45.08,66.1,226.44,419.27,23.0,38.0,10.71,13.44,116.46,102.3,15.0,13.4,362.87,453.38,8.86,13.14
1,0,3,43,12,87,0.356,42,5,7,40,3,0,18,1,57.0,1,Pepperdine,235.06,227.74,89.67,86.21,584.78,603.37,0.13,0.14,279.36,292.07,34.55,35.15,45.08,50.29,226.44,278.82,23.0,29.92,10.71,13.0,116.46,96.83,15.0,16.12,362.87,341.81,8.86,9.71
1,0,3,44,9,93,0.376,40,8,2,37,0,0,18,0,61.0,1,Gonzaga,235.06,216.26,89.67,91.89,584.78,601.58,0.13,0.19,279.36,229.0,34.55,28.5,45.08,39.06,226.44,263.67,23.0,25.6,10.71,15.9,116.46,73.33,15.0,12.46,362.87,289.83,8.86,13.43
1,0,3,43,11,95,0.337,39,4,4,43,3,1,12,0,54.0,1,Portland,235.06,295.75,89.67,111.0,584.78,787.75,0.13,0.23,279.36,345.0,34.55,53.8,45.08,75.18,226.44,375.0,23.0,45.45,10.71,14.11,116.46,114.45,15.0,20.38,362.87,401.77,8.86,13.43
1,0,4,58,15,123,0.350,53,4,14,46,2,1,24,0,75.0,0,San Diego,235.06,220.7,89.67,93.6,584.78,576.1,0.13,0.22,279.36,257.12,34.55,31.0,45.08,41.29,226.44,234.74,23.0,25.87,10.71,19.2,116.46,92.46,15.0,13.73,362.87,308.22,8.86,5.62
1,0,3,32,13,94,0.202,29,9,3,47,3,0,16,1,49.0,0,San Francisco,235.06,199.65,89.67,87.3,584.78,572.95,0.13,0.09,279.36,232.81,34.55,38.58,45.08,53.58,226.44,263.28,23.0,37.54,10.71,9.33,116.46,95.15,15.0,15.91,362.87,324.16,8.86,9.75
