Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,0,4,63,27,159,0.226,56,1,7,65,3,1,8,0,69.0,0,Michigan St.,267.95,234.74,104.53,108.16,710.21,614.0,0.19,0.27,293.44,260.44,27.08,40.08,44.0,51.5,308.5,242.61,29.91,42.83,14.33,25.8,98.77,99.15,11.08,15.54,347.61,326.86,4.78,7.18
1,0,3,39,15,88,0.273,35,4,3,47,3,1,10,1,49.0,0,Belmont,267.95,206.47,104.53,104.65,710.21,631.18,0.19,0.1,293.44,202.38,27.08,29.75,44.0,57.43,308.5,280.19,29.91,35.18,14.33,11.6,98.77,63.33,11.08,12.0,347.61,290.87,4.78,8.22
1,0,3,44,10,88,0.386,38,2,6,43,3,1,14,0,54.0,0,Chattanooga,267.95,166.13,104.53,70.96,710.21,485.35,0.19,0.18,293.44,271.23,27.08,40.17,44.0,55.43,308.5,249.35,29.91,36.54,14.33,10.64,98.77,60.07,11.08,9.91,347.61,268.92,4.78,28.57
1,0,3,44,16,108,0.259,40,3,4,51,0,1,10,2,53.0,0,Winthrop,267.95,215.15,104.53,95.6,710.21,646.25,0.19,0.16,293.44,283.5,27.08,37.85,44.0,34.31,308.5,321.67,29.91,35.0,14.33,15.3,98.77,72.0,11.08,9.73,347.61,298.89,4.78,10.88
1,0,4,56,25,140,0.221,53,6,5,67,2,2,23,2,75.5,0,North Florida,267.95,246.26,104.53,105.58,710.21,677.11,0.19,0.11,293.44,313.29,27.08,30.77,44.0,38.8,308.5,305.53,29.91,37.92,14.33,16.2,98.77,78.13,11.08,12.75,347.61,323.72,4.78,15.0
1,0,3,41,13,117,0.239,37,5,5,48,0,3,12,1,55.0,0,Indiana St.,267.95,264.0,104.53,115.31,710.21,785.44,0.19,0.18,293.44,305.38,27.08,25.67,44.0,38.92,308.5,400.86,29.91,31.45,14.33,14.44,98.77,97.27,11.08,15.1,347.61,371.21,4.78,14.56
0,0,5,59,32,185,0.146,57,2,6,86,4,2,20,0,73.0,0,ETSU,267.95,309.0,104.53,122.69,710.21,852.31,0.19,0.16,293.44,421.91,27.08,37.09,44.0,62.38,308.5,419.0,29.91,35.18,14.33,20.89,98.77,120.5,11.08,25.89,347.61,409.5,4.78,8.75
0,0,3,31,23,84,0.095,28,3,10,25,4,2,12,0,42.0,0,San Diego,267.95,220.7,104.53,93.6,710.21,576.1,0.19,0.22,293.44,257.12,27.08,31.0,44.0,41.29,308.5,234.74,29.91,25.87,14.33,19.2,98.77,92.46,11.08,13.73,347.61,308.22,4.78,5.62
1,0,4,57,18,138,0.283,51,5,6,41,3,5,16,1,75.0,0,San Diego,267.95,220.7,104.53,93.6,710.21,576.1,0.19,0.22,293.44,257.12,27.08,31.0,44.0,41.29,308.5,234.74,29.91,25.87,14.33,19.2,98.77,92.46,11.08,13.73,347.61,308.22,4.78,5.62
0,0,5,62,24,153,0.248,58,5,7,48,4,2,12,0,75.0,0,Dayton,267.95,232.6,104.53,85.1,710.21,600.25,0.19,0.18,293.44,240.0,27.08,30.29,44.0,47.93,308.5,269.94,29.91,24.65,14.33,10.7,98.77,85.47,11.08,16.82,347.61,306.53,4.78,19.3
