Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,0,3,28,17,72,0.153,25,4,3,18,6,0,6,0,35.0,0,Northeastern,197.9,228.56,102.71,106.17,589.29,661.78,0.01,0.13,204.16,275.0,32.0,37.55,32.2,47.82,268.63,314.38,28.89,26.67,16.27,13.71,77.21,85.67,10.8,13.6,280.18,321.06,14.07,12.62
0,0,3,25,18,80,0.087,23,2,4,31,8,4,4,0,33.0,6,Kent St.,197.9,248.12,102.71,106.24,589.29,761.0,0.01,0.13,204.16,283.36,32.0,28.36,32.2,42.38,268.63,380.94,28.89,34.17,16.27,20.42,77.21,66.42,10.8,10.46,280.18,328.66,14.07,15.33
0,0,4,41,25,128,0.125,37,7,8,54,9,0,14,4,55.0,1,Nicholls St.,197.9,184.72,102.71,89.44,589.29,556.11,0.01,0.1,204.16,206.6,32.0,33.43,32.2,50.86,268.63,262.81,28.89,40.69,16.27,14.55,77.21,62.17,10.8,11.91,280.18,270.38,14.07,19.88
0,0,3,18,23,82,-0.061,17,2,1,24,6,0,4,0,22.0,1,Ball St.,197.9,261.67,102.71,103.11,589.29,727.44,0.01,0.29,204.16,288.4,32.0,32.46,32.2,42.69,268.63,354.69,28.89,30.23,16.27,23.2,77.21,119.2,10.8,15.11,280.18,350.59,14.07,11.57
0,0,3,24,21,96,0.031,24,1,4,36,3,0,12,3,31.0,2,Oral Roberts,197.9,288.8,102.71,124.73,589.29,876.33,0.01,0.13,204.16,338.83,32.0,26.33,32.2,39.85,268.63,466.54,28.89,28.77,16.27,10.4,77.21,125.5,10.8,15.3,280.18,384.25,14.07,14.5
0,0,3,22,13,86,0.105,22,1,4,31,4,1,6,1,27.0,2,Missouri St.,197.9,245.32,102.71,106.26,589.29,704.42,0.01,0.23,204.16,259.18,32.0,23.43,32.2,23.67,268.63,348.35,28.89,20.38,16.27,11.91,77.21,103.62,10.8,15.45,280.18,340.79,14.07,16.67
0,0,3,19,19,84,0,19,1,3,32,3,1,6,0,24.0,3,New Mexico St.,197.9,221.9,102.71,95.86,589.29,616.48,0.01,0.23,204.16,272.56,32.0,41.92,32.2,52.75,268.63,283.79,28.89,37.92,16.27,15.3,77.21,128.64,10.8,13.67,280.18,354.32,14.07,13.7
0,0,4,43,30,153,0.085,43,1,6,69,3,0,15,1,51.5,5,Stetson,197.9,247.19,102.71,100.0,589.29,731.56,0.01,0.1,204.16,242.87,32.0,28.77,32.2,34.79,268.63,358.73,28.89,26.07,16.27,16.77,77.21,72.77,10.8,14.15,280.18,334.67,14.07,15.5
0,0,3,27,20,100,0.070,27,1,1,43,3,0,6,2,31.0,1,Tennessee St.,197.9,254.12,102.71,117.94,589.29,771.75,0.01,-0.02,204.16,294.54,32.0,27.23,32.2,51.31,268.63,386.64,28.89,26.2,16.27,15.11,77.21,109.4,10.8,21.2,280.18,364.5,14.07,20.5
0,0,3,29,18,78,0.141,28,4,1,26,9,0,2,1,34.0,2,SFA,197.9,231.25,102.71,94.25,589.29,664.25,0.01,0.2,204.16,285.8,32.0,37.15,32.2,48.54,268.63,371.88,28.89,47.0,16.27,15.22,77.21,118.25,10.8,11.9,280.18,350.26,14.07,13.9
1,0,5,52,24,163,0.172,52,7,5,74,8,3,16,0,70.0,5,Alabama St.,197.9,225.33,102.71,115.1,589.29,626.71,0.01,0.06,204.16,230.11,32.0,42.56,32.2,41.83,268.63,289.78,28.89,43.41,16.27,24.4,77.21,78.54,10.8,12.9,280.18,324.61,14.07,11.54
0,0,4,44,21,112,0.205,40,3,8,36,6,1,14,4,55.0,1,Jackson St.,197.9,240.33,102.71,133.61,589.29,697.83,0.01,0.1,204.16,247.81,32.0,43.33,32.2,40.07,268.63,271.61,28.89,31.28,16.27,32.67,77.21,77.23,10.8,14.18,280.18,331.88,14.07,17.79
0,0,3,27,22,85,0.059,26,2,5,37,5,2,11,0,36.5,2,Alabama A&M,197.9,232.55,102.71,98.85,589.29,621.8,0.01,0.12,204.16,253.71,32.0,48.75,32.2,43.31,268.63,288.61,28.89,40.56,16.27,16.33,77.21,79.67,10.8,18.29,280.18,311.05,14.07,13.7
0,0,3,32,18,97,0.144,29,5,3,38,9,3,2,0,41.0,2,Alcorn,197.9,151.23,102.71,80.18,589.29,444.68,0.01,0.1,204.16,169.72,32.0,39.27,32.2,42.38,268.63,206.37,28.89,27.89,16.27,11.85,77.21,52.08,10.8,5.11,280.18,219.12,14.07,17.73
1,0,5,52,24,172,0.163,45,9,7,94,8,1,8,0,66.0,8,Mississippi Val.,197.9,170.56,102.71,107.94,589.29,573.78,0.01,0.04,204.16,167.88,32.0,34.38,32.2,30.94,268.63,290.25,28.89,31.4,16.27,14.0,77.21,35.73,10.8,13.0,280.18,216.5,14.07,15.69
0,0,4,50,27,156,0.147,48,0,4,63,4,1,14,1,58.0,0,Texas Southern,197.9,156.96,102.71,81.73,589.29,457.85,0.01,0.03,204.16,180.76,32.0,30.94,32.2,42.19,268.63,214.95,28.89,32.24,16.27,14.7,77.21,70.5,10.8,9.42,280.18,237.11,14.07,13.75
1,0,4,55,20,133,0.263,52,3,6,63,3,0,16,0,66.0,6,Prairie View,197.9,193.58,102.71,106.74,589.29,588.89,0.01,0.06,204.16,189.39,32.0,28.62,32.2,31.4,268.63,240.47,28.89,32.29,16.27,12.5,77.21,55.43,10.8,10.54,280.18,253.5,14.07,15.78
0,0,3,30,27,103,0.029,26,0,3,29,3,1,5,3,33.5,0,Southern U.,197.9,220.06,102.71,113.65,589.29,657.82,0.01,0.05,204.16,203.0,32.0,37.85,32.2,40.12,268.63,290.25,28.89,34.13,16.27,14.5,77.21,69.64,10.8,14.55,280.18,305.91,14.07,16.25
0,0,4,43,30,152,0.086,41,2,5,62,5,2,8,2,51.0,0,Ark.-Pine Bluff,197.9,213.47,102.71,105.27,589.29,663.6,0.01,0.01,204.16,210.64,32.0,32.93,32.2,38.07,268.63,304.21,28.89,41.08,16.27,13.6,77.21,65.45,10.8,9.9,280.18,297.07,14.07,7.62
0,0,3,17,14,83,0.036,17,2,5,19,8,0,6,3,22.0,4,Alabama St.,197.9,225.33,102.71,115.1,589.29,626.71,0.01,0.06,204.16,230.11,32.0,42.56,32.2,41.83,268.63,289.78,28.89,43.41,16.27,24.4,77.21,78.54,10.8,12.9,280.18,324.61,14.07,11.54
0,0,4,35,21,126,0.111,33,7,7,43,6,5,6,0,50.0,0,Jackson St.,197.9,240.33,102.71,133.61,589.29,697.83,0.01,0.1,204.16,247.81,32.0,43.33,32.2,40.07,268.63,271.61,28.89,31.28,16.27,32.67,77.21,77.23,10.8,14.18,280.18,331.88,14.07,17.79
0,0,3,34,17,93,0.183,34,4,2,36,12,1,9,1,43.5,3,Alabama A&M,197.9,232.55,102.71,98.85,589.29,621.8,0.01,0.12,204.16,253.71,32.0,48.75,32.2,43.31,268.63,288.61,28.89,40.56,16.27,16.33,77.21,79.67,10.8,18.29,280.18,311.05,14.07,13.7
1,0,5,45,29,135,0.119,40,5,5,50,14/,5,16,0,63.0,0,Alcorn,197.9,151.23,102.71,80.18,589.29,444.68,0.01,0.1,204.16,169.72,32.0,39.27,32.2,42.38,268.63,206.37,28.89,27.89,16.27,11.85,77.21,52.08,10.8,5.11,280.18,219.12,14.07,17.73
1,0,4,49,21,127,0.220,44,4,7,67,5,0,13,0,59.5,3,Mississippi Val.,197.9,170.56,102.71,107.94,589.29,573.78,0.01,0.04,204.16,167.88,32.0,34.38,32.2,30.94,268.63,290.25,28.89,31.4,16.27,14.0,77.21,35.73,10.8,13.0,280.18,216.5,14.07,15.69
0,0,4,62,25,156,0.237,54,2,8,57,4,1,8,0,69.0,6,Texas Southern,197.9,156.96,102.71,81.73,589.29,457.85,0.01,0.03,204.16,180.76,32.0,30.94,32.2,42.19,268.63,214.95,28.89,32.24,16.27,14.7,77.21,70.5,10.8,9.42,280.18,237.11,14.07,13.75
