Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,0,4,49,30,152,0.125,45,10,6,64,3,2,14,3,68.0,3,Virginia,274.06,219.39,108.39,100.56,736.5,594.5,0.15,0.13,307.53,246.53,29.0,32.31,43.29,46.5,347.12,285.0,30.93,40.09,28.55,14.6,77.92,91.15,11.7,15.75,362.32,319.22,13.0,11.56
0,0,3,29,19,96,0.104,27,1,3,34,5,0,4,0,32.0,3,Iowa St.,274.06,297.12,108.39,110.24,736.5,808.88,0.15,0.23,307.53,315.87,29.0,34.67,43.29,52.79,347.12,379.0,30.93,37.18,28.55,13.09,77.92,114.08,11.7,15.83,362.32,397.03,13.0,8.5
1,0,5,63,27,181,0.199,60,5,11,79,6,1,22,1,80.0,1,Oregon St.,274.06,257.22,108.39,118.83,736.5,759.22,0.15,0.11,307.53,336.54,29.0,35.55,43.29,46.79,347.12,342.06,30.93,41.89,28.55,15.6,77.92,131.18,11.7,15.92,362.32,368.66,13.0,6.4
1,0,5,62,27,160,0.219,57,9,8,68,6,5,10,0,81.0,0,Ohio St.,274.06,267.88,108.39,111.53,736.5,717.29,0.15,0.16,307.53,284.47,29.0,35.0,43.29,51.67,347.12,326.53,30.93,40.85,28.55,16.18,77.92,74.0,11.7,16.33,362.32,382.53,13.0,9.75
1,0,3,42,15,94,0.287,40,3,2,52,6,6,2,0,52.0,0,Samford,274.06,263.5,108.39,108.95,736.5,754.65,0.15,0.16,307.53,380.92,29.0,52.1,43.29,61.08,347.12,445.8,30.93,45.09,28.55,18.2,77.92,122.8,11.7,21.44,362.32,470.5,13.0,15.71
1,0,4,65,21,144,0.306,58,5,9,62,3,7,4,0,79.0,0,Little Rock,274.06,319.67,108.39,126.6,736.5,895.4,0.15,0.09,307.53,324.64,29.0,39.09,43.29,54.67,347.12,417.71,30.93,40.4,28.55,22.91,77.92,109.45,11.7,15.0,362.32,434.21,13.0,13.0
1,0,5,56,23,155,0.213,51,9,8,54,7,8/,10,0,78.0,0,Southern Miss.,274.06,260.79,108.39,109.0,736.5,677.16,0.15,0.19,307.53,284.69,29.0,39.33,43.29,44.71,347.12,304.41,30.93,36.38,28.55,28.4,77.92,77.0,11.7,14.0,362.32,347.22,13.0,10.57
1,0,3,46,16,102,0.294,46,1,4,38,2,3,8,0,54.0,0,Chicago St.,274.06,269.24,108.39,129.0,736.5,821.35,0.15,0.06,307.53,307.5,29.0,34.58,43.29,36.46,347.12,383.12,30.93,31.17,28.55,15.0,77.92,93.83,11.7,15.31,362.32,357.5,13.0,13.38
1,0,3,45,11,87,0.391,42,4,5,41,1,3,2,0,53.0,1,Georgia St.,274.06,184.05,108.39,89.21,736.5,544.74,0.15,0.14,307.53,204.06,29.0,23.86,43.29,32.88,347.12,244.17,30.93,27.46,28.55,12.92,77.92,61.6,11.7,8.91,362.32,247.11,13.0,9.8
1,0,3,45,7,98,0.388,43,6,4,46,0,5,6,0,59.0,0,Sam Houston St.,274.06,237.0,108.39,106.47,736.5,721.29,0.15,0.12,307.53,249.53,29.0,28.33,43.29,41.0,347.12,376.6,30.93,31.2,28.55,11.85,77.92,78.07,11.7,9.46,362.32,319.28,13.0,16.67
