Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,0,4,55,24,156,0.199,54,3,15,60,10,4,16,2,70.0,1,Ole Miss,219.39,274.06,100.56,108.39,594.5,736.5,0.13,0.15,246.53,307.53,32.31,29.0,46.5,43.29,285.0,347.12,40.09,30.93,14.6,28.55,91.15,77.92,15.75,11.7,319.22,362.32,11.56,13.0
0,0,5,54,28,151,0.172,52,3,6,75,4,4,6,6,64.0,1,Oregon St.,219.39,257.22,100.56,118.83,594.5,759.22,0.13,0.11,246.53,336.54,32.31,35.55,46.5,46.79,285.0,342.06,40.09,41.89,14.6,15.6,91.15,131.18,15.75,15.92,319.22,368.66,11.56,6.4
0,0,4,48,28,139,0.144,45,3,7,50,9,0,8,4,55.0,2,Iowa St.,219.39,297.12,100.56,110.24,594.5,808.88,0.13,0.23,246.53,315.87,32.31,34.67,46.5,52.79,285.0,379.0,40.09,37.18,14.6,13.09,91.15,114.08,15.75,15.83,319.22,397.03,11.56,8.5
1,0,5,64,30,173,0.197,59,6,12,79,7,0,18,0,79.0,0,Northern Ky.,219.39,320.0,100.56,130.8,594.5,988.8,0.13,0.19,246.53,378.42,32.31,42.82,46.5,62.55,285.0,552.23,40.09,45.33,14.6,14.56,91.15,109.92,15.75,11.08,319.22,466.27,11.56,8.5
0,0,5,47,28,145,0.131,45,8,6,57,13,1,14,5,63.0,1,Nevada,219.39,244.59,100.56,106.88,594.5,704.65,0.13,0.11,246.53,264.53,32.31,39.08,46.5,49.86,285.0,327.81,40.09,44.09,14.6,10.6,91.15,77.77,15.75,13.08,319.22,327.41,11.56,10.67
1,0,3,41,15,81,0.321,39,8,10,32,2,0,9,2,53.5,3,Northern Ill.,219.39,253.11,100.56,108.22,594.5,731.39,0.13,0.03,246.53,283.93,32.31,34.85,46.5,53.38,285.0,340.12,40.09,36.92,14.6,14.3,91.15,89.31,15.75,15.18,319.22,337.21,11.56,9.2
1,0,3,46,10,98,0.367,41,3,5,44,0,0,16,2,57.0,0,Youngstown St.,219.39,227.65,100.56,108.18,594.5,721.12,0.13,0.07,246.53,259.93,32.31,26.29,46.5,32.73,285.0,377.0,40.09,33.08,14.6,14.78,91.15,73.54,15.75,14.55,319.22,323.27,11.56,9.73
0,0,5,48,28,145,0.138,42,10,12,52,8,1,8,0,63.0,3,UNCW,219.39,187.15,100.56,78.45,594.5,556.9,0.13,0.23,246.53,247.71,32.31,26.24,46.5,32.53,285.0,267.0,40.09,36.5,14.6,12.6,91.15,88.0,15.75,11.0,319.22,271.5,11.56,8.67
1,0,4,64,19,125,0.360,60,8,15,53,6,4,16,0,84.0,3,George Mason,219.39,178.42,100.56,86.68,594.5,537.32,0.13,0.18,246.53,199.62,32.31,28.79,46.5,27.12,285.0,256.59,40.09,28.64,14.6,9.56,91.15,72.43,15.75,15.27,319.22,243.67,11.56,20.62
0,0,3,45,23,110,0.200,42,4,8,37,5,0,12,2,55.0,0,Liberty,219.39,220.85,100.56,94.15,594.5,582.95,0.13,0.24,246.53,230.89,32.31,36.54,46.5,52.56,285.0,242.84,40.09,28.71,14.6,13.29,91.15,79.27,15.75,11.5,319.22,315.14,11.56,11.7
