BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
1,237.0,269.72,106.47,119.11,721.29,825.67,0.12,0.13,249.53,285.38,28.33,28.71,41.0,36.41,376.6,396.0,31.2,34.0,11.85,12.56,78.07,99.14,9.46,9.75,319.28,356.71,16.67,9.78,0,0,3,43,28,161,0.093,41,2,7,86,4,1,10,2,51.0
1,237.0,156.96,106.47,81.73,721.29,457.85,0.12,0.03,249.53,180.76,28.33,30.94,41.0,42.19,376.6,214.95,31.2,32.24,11.85,14.7,78.07,70.5,9.46,9.42,319.28,237.11,16.67,13.75,1,0,3,39,6,89,0.371,34,6,2,57,0,0,12,1,51.0
1,237.0,218.11,106.47,107.47,721.29,660.42,0.12,0.22,249.53,227.88,28.33,32.46,41.0,37.6,376.6,332.0,31.2,34.08,11.85,15.64,78.07,85.21,9.46,13.36,319.28,313.79,16.67,21.33,1,0,3,38,20,125,0.144,33,2,4,68,2,3,10,2,48.0
2,237.0,225.38,106.47,105.48,721.29,671.95,0.12,0.11,249.53,232.74,28.33,36.92,41.0,49.71,376.6,327.74,31.2,35.25,11.85,14.82,78.07,82.87,9.46,13.69,319.28,299.88,16.67,19.5,0,0,5,54,25,176,0.165,51,3,8,81,2,2,18,3,68.0
2,237.0,170.56,106.47,107.94,721.29,573.78,0.12,0.04,249.53,167.88,28.33,34.38,41.0,30.94,376.6,290.25,31.2,31.4,11.85,14.0,78.07,35.73,9.46,13.0,319.28,216.5,16.67,15.69,1,0,3,35,7,74,0.378,33,5,1,39,2,3,4,1,45.0
0,237.0,224.0,106.47,88.32,721.29,641.89,0.12,0.1,249.53,235.47,28.33,23.77,41.0,38.08,376.6,317.76,31.2,25.15,11.85,24.33,78.07,74.67,9.46,17.44,319.28,290.67,16.67,13.23,0,0,3,35,16,120,0.158,34,2,4,59,2,1,6,1,41.0
1,237.0,184.05,106.47,89.21,721.29,544.74,0.12,0.14,249.53,204.06,28.33,23.86,41.0,32.88,376.6,244.17,31.2,27.46,11.85,12.92,78.07,61.6,9.46,8.91,319.28,247.11,16.67,9.8,1,0,3,43,13,111,0.270,38,1,2,46,2,2,10,1,51.0
0,237.0,274.06,106.47,108.39,721.29,736.5,0.12,0.15,249.53,307.53,28.33,29.0,41.0,43.29,376.6,347.12,31.2,30.93,11.85,28.55,78.07,77.92,9.46,11.7,319.28,362.32,16.67,13.0,0,0,3,23,20,100,0.030,22,0,2,34,6,1,4,0,26.0
1,237.0,269.24,106.47,129.0,721.29,821.35,0.12,0.06,249.53,307.5,28.33,34.58,41.0,36.46,376.6,383.12,31.2,31.17,11.85,15.0,78.07,93.83,9.46,15.31,319.28,357.5,16.67,13.38,1,0,4,58,14,146,0.301,55,5,4,67,9,1,12,0,70.0
0,237.0,206.47,106.47,104.65,721.29,631.18,0.12,0.1,249.53,202.38,28.33,29.75,41.0,57.43,376.6,280.19,31.2,35.18,11.85,11.6,78.07,63.33,9.46,12.0,319.28,290.87,16.67,8.22,1,0,3,39,17,103,0.214,39,7,6,50,6,2,10,1,53.0
0,237.0,191.05,106.47,82.65,721.29,562.0,0.12,0.16,249.53,213.0,28.33,31.91,41.0,55.0,376.6,278.39,31.2,30.82,11.85,13.33,78.07,79.33,9.46,9.27,319.28,298.0,16.67,16.88,1,0,3,42,18,117,0.205,42,7,1,54,2,2,4,0,53.0
0,237.0,192.75,106.47,86.95,721.29,571.05,0.12,0.14,249.53,202.56,28.33,29.0,41.0,37.25,376.6,264.53,31.2,28.4,11.85,11.67,78.07,79.64,9.46,12.38,319.28,262.5,16.67,11.27,1,0,3,45,13,110,0.291,45,2,10,57,4,1,14,1,55.0
0,237.0,232.22,106.47,95.11,721.29,657.89,0.12,0.11,249.53,261.73,28.33,33.62,41.0,55.93,376.6,308.0,31.2,46.0,11.85,17.57,78.07,93.38,9.46,11.67,319.28,314.53,16.67,16.7,1,0,4,64,19,161,0.280,61,8,7,75,2,1,8,3,77.0
2,237.0,185.33,106.47,87.67,721.29,497.89,0.12,0.18,249.53,192.25,28.33,32.85,41.0,51.43,376.6,212.5,31.2,33.93,11.85,14.67,78.07,47.86,9.46,10.18,319.28,248.82,16.67,18.8,1,0,3,38,10,93,0.301,33,1,6,39,0,2,15,1,48.5
0,237.0,222.1,106.47,96.75,721.29,651.45,0.12,0.11,249.53,293.0,28.33,38.27,41.0,47.08,376.6,347.25,31.2,34.77,11.85,9.9,78.07,114.83,9.46,9.6,319.28,353.19,16.67,11.0,1,0,4,66,21,183,0.246,61,9,10,82,2,3,6,2,81.0
5,237.0,229.89,106.47,95.17,721.29,649.72,0.12,0.16,249.53,238.56,28.33,32.46,41.0,41.75,376.6,293.82,31.2,28.19,11.85,10.89,78.07,52.8,9.46,7.11,319.28,297.29,16.67,11.42,1,0,5,51,32,159,0.119,45,3,8,75,3,1,18,1,64.0
5,237.0,184.72,106.47,89.44,721.29,556.11,0.12,0.1,249.53,206.6,28.33,33.43,41.0,50.86,376.6,262.81,31.2,40.69,11.85,14.55,78.07,62.17,9.46,11.91,319.28,270.38,16.67,19.88,1,0,3,41,16,105,0.238,37,4,5,42,1,2,24,0,59.0
0,237.0,217.8,106.47,97.45,721.29,621.95,0.12,0.2,249.53,215.89,28.33,32.93,41.0,40.71,376.6,274.05,31.2,32.4,11.85,11.08,78.07,86.73,9.46,13.55,319.28,296.5,16.67,19.8,1,0,4,60,28,145,0.221,59,4,6,67,6,0,16,2,72.0
0,237.0,267.5,106.47,117.11,721.29,771.61,0.12,0.14,249.53,278.62,28.33,51.18,41.0,55.38,376.6,363.59,31.2,47.18,11.85,12.5,78.07,96.0,9.46,11.7,319.28,360.41,16.67,17.2,1,0,3,41,18,116,0.198,39,4,2,55,4,1,14,3,53.0
3,237.0,206.53,106.47,98.24,721.29,589.82,0.12,0.19,249.53,203.56,28.33,29.83,41.0,44.54,376.6,247.5,31.2,31.29,11.85,17.56,78.07,56.54,9.46,8.55,319.28,258.5,16.67,20.33,1,0,4,51,21,130,0.231,48,8,5,65,4,0,15,1,66.5
0,237.0,185.5,106.47,79.15,721.29,535.5,0.12,0.24,249.53,245.29,28.33,30.08,41.0,52.0,376.6,262.78,31.2,35.33,11.85,12.56,78.07,76.38,9.46,11.75,319.28,260.03,16.67,8.58,1,0,4,56,27,183,0.158,51,3,4,91,3,3,14,3,69.0
7,237.0,229.89,106.47,95.17,721.29,649.72,0.12,0.16,249.53,238.56,28.33,32.46,41.0,41.75,376.6,293.82,31.2,28.19,11.85,10.89,78.07,52.8,9.46,7.11,319.28,297.29,16.67,11.42,1,0,5,52,20,164,0.195,41,7,3,85,2,3,22,2,73.0
2,237.0,267.5,106.47,117.11,721.29,771.61,0.12,0.14,249.53,278.62,28.33,51.18,41.0,55.38,376.6,363.59,31.2,47.18,11.85,12.5,78.07,96.0,9.46,11.7,319.28,360.41,16.67,17.2,1,0,5,53,23,198,0.152,48,5,9,97,5,2,22,0,71.0
0,237.0,217.8,106.47,97.45,721.29,621.95,0.12,0.2,249.53,215.89,28.33,32.93,41.0,40.71,376.6,274.05,31.2,32.4,11.85,11.08,78.07,86.73,9.46,13.55,319.28,296.5,16.67,19.8,1,0,3,31,20,116,0.095,28,2,6,51,3,1,6,0,37.0
1,237.0,231.25,106.47,94.25,721.29,664.25,0.12,0.2,249.53,285.8,28.33,37.15,41.0,48.54,376.6,371.88,31.2,47.0,11.85,15.22,78.07,118.25,9.46,11.9,319.28,350.26,16.67,13.9,0,0,4,43,23,159,0.126,39,5,9,73,5,0,14,1,55.0
2,237.0,256.56,106.47,105.56,721.29,677.78,0.12,0.17,249.53,333.15,28.33,32.79,41.0,44.12,376.6,302.12,31.2,41.7,11.85,14.31,78.07,74.79,9.46,12.0,319.28,340.38,16.67,13.78,0,0,4,44,29,151,0.099,38,3,6,67,3,3,14,2,57.0
0,237.0,222.1,106.47,96.75,721.29,651.45,0.12,0.11,249.53,293.0,28.33,38.27,41.0,47.08,376.6,347.25,31.2,34.77,11.85,9.9,78.07,114.83,9.46,9.6,319.28,353.19,16.67,11.0,1,0,4,55,23,168,0.190,50,3,10,91,0,1,16,0,67.0
1,237.0,232.22,106.47,95.11,721.29,657.89,0.12,0.11,249.53,261.73,28.33,33.62,41.0,55.93,376.6,308.0,31.2,46.0,11.85,17.57,78.07,93.38,9.46,11.67,319.28,314.53,16.67,16.7,1,0,4,57,15,153,0.275,52,6,8,64,1,5,24,1,80.0
4,237.0,256.56,106.47,105.56,721.29,677.78,0.12,0.17,249.53,333.15,28.33,32.79,41.0,44.12,376.6,302.12,31.2,41.7,11.85,14.31,78.07,74.79,9.46,12.0,319.28,340.38,16.67,13.78,0,0,3,31,18,114,0.114,28,5,5,45,5,1,8,1,41.0
