Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,0,5,48,24,155,0.155,43,6,11,61,11,3,20,5,67.0,0,Long Beach St.,275.8,240.78,122.87,94.17,774.0,650.28,0.16,0.09,299.77,269.07,42.55,31.85,60.45,46.67,360.69,325.73,35.08,26.0,12.0,18.11,111.08,89.85,15.92,19.27,388.21,343.44,13.0,17.91
1,0,4,56,23,143,0.231,51,15/,10,61,9,1,18,2,81.0,1,Portland St.,275.8,226.88,122.87,96.53,774.0,673.41,0.16,0.23,299.77,257.71,42.55,36.25,60.45,41.38,360.69,331.53,35.08,37.5,12.0,10.7,111.08,77.62,15.92,12.09,388.21,306.47,13.0,14.3
1,0,5,65,35,189,0.159,60,10,10,77,9,3,22,3,89.0,0,Milwaukee,275.8,223.0,122.87,98.95,774.0,671.3,0.16,0.12,299.77,324.92,42.55,31.0,60.45,40.62,360.69,311.47,35.08,27.2,12.0,8.8,111.08,89.29,15.92,9.15,388.21,308.06,13.0,9.22
1,0,3,41,21,122,0.164,39,5,8,56,6,1,26,0,60.0,0,UC Riverside,275.8,204.3,122.87,93.5,774.0,608.5,0.16,0.2,299.77,214.83,42.55,23.4,60.45,34.88,360.69,287.37,35.08,21.37,12.0,15.56,111.08,67.79,15.92,11.71,388.21,265.76,13.0,10.29
1,0,4,56,20,134,0.269,53,7,7,59,5,4,22,2,78.0,0,Idaho St.,275.8,284.59,122.87,114.06,774.0,774.76,0.16,0.18,299.77,460.3,42.55,46.0,60.45,40.57,360.69,348.56,35.08,40.0,12.0,19.11,111.08,113.83,15.92,16.4,388.21,413.27,13.0,14.17
1,0,3,40,8,98,0.327,39,4,14,40,5,1,20,0,55.0,1,Santa Clara,275.8,201.95,122.87,86.65,774.0,562.6,0.16,0.14,299.77,208.61,42.55,33.17,60.45,47.23,360.69,265.17,35.08,33.5,12.0,10.89,111.08,87.77,15.92,15.89,388.21,300.32,13.0,14.09
0,0,4,48,34,173,0.081,46,2,7,81,5,2,8,3,56.0,1,UC Davis,275.8,204.4,122.87,85.1,774.0,592.6,0.16,0.2,299.77,224.65,42.55,26.8,60.45,36.0,360.69,297.06,35.08,31.25,12.0,11.0,111.08,82.77,15.92,9.62,388.21,285.44,13.0,7.46
0,0,3,39,23,112,0.143,35,2,3,42,8,0,14,0,48.0,0,Washington,275.8,271.83,122.87,109.83,774.0,715.5,0.16,0.3,299.77,288.5,42.55,39.36,60.45,47.4,360.69,321.88,35.08,46.45,12.0,17.8,111.08,123.83,15.92,16.08,388.21,424.33,13.0,6.45
1,0,3,43,6,104,0.356,40,6,6,47,2,1,20,1,60.0,1,CSUN,275.8,209.05,122.87,88.84,774.0,577.84,0.16,0.1,299.77,230.56,42.55,33.0,60.45,36.65,360.69,262.12,35.08,36.46,12.0,15.4,111.08,76.08,15.92,10.77,388.21,294.79,13.0,14.0
0,0,5,71,22,177,0.277,67,5,12,62,6,0,14,4,83.0,1,Portland,275.8,295.75,122.87,111.0,774.0,787.75,0.16,0.23,299.77,345.0,42.55,53.8,60.45,75.18,360.69,375.0,35.08,45.45,12.0,14.11,111.08,114.45,15.92,20.38,388.21,401.77,13.0,13.43
