BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
1,245.32,328.76,106.26,122.12,704.42,876.71,0.23,0.13,259.18,376.43,23.43,33.31,23.67,35.6,348.35,405.0,20.38,44.1,11.91,16.8,103.62,99.75,15.45,17.09,340.79,424.28,16.67,12.22,0,0,5,58,24,168,0.202,53,5,4,74,0,3,24,0,78.0
4,245.32,299.67,106.26,122.53,704.42,841.73,0.23,0.21,259.18,379.09,23.43,36.82,23.67,60.82,348.35,395.57,20.38,45.75,11.91,30.88,103.62,120.56,15.45,21.25,340.79,406.39,16.67,16.62,0,0,4,40,28,147,0.082,38,2,2,66,6,0,12,2,48.0
2,245.32,272.38,106.26,112.44,704.42,710.81,0.23,0.21,259.18,272.6,23.43,45.55,23.67,69.67,348.35,329.36,20.38,59.62,11.91,26.67,103.62,102.5,15.45,18.22,340.79,400.82,16.67,21.5,0,0,4,44,29,152,0.099,43,3,3,56,6,0,22,0,58.0
2,245.32,288.8,106.26,124.73,704.42,876.33,0.23,0.13,259.18,338.83,23.43,26.33,23.67,39.85,348.35,466.54,20.38,28.77,11.91,10.4,103.62,125.5,15.45,15.3,340.79,384.25,16.67,14.5,1,0,3,39,15,118,0.203,37,3,5,72,2,1,14,2,50.0
2,245.32,197.9,106.26,102.71,704.42,589.29,0.23,0.01,259.18,204.16,23.43,32.0,23.67,32.2,348.35,268.63,20.38,28.89,11.91,16.27,103.62,77.21,15.45,10.8,340.79,280.18,16.67,14.07,1,0,3,51,14,98,0.378,45,4,4,48,1,0,8,3,59.0
0,245.32,261.67,106.26,103.11,704.42,727.44,0.23,0.29,259.18,288.4,23.43,32.46,23.67,42.69,348.35,354.69,20.38,30.23,11.91,23.2,103.62,119.2,15.45,15.11,340.79,350.59,16.67,11.57,1,0,4,59,27,174,0.184,54,4,5,82,2,0,20,2,73.0
1,245.32,208.68,106.26,76.47,704.42,562.53,0.23,0.2,259.18,265.0,23.43,25.29,23.67,35.69,348.35,279.0,20.38,23.57,11.91,8.56,103.62,92.25,15.45,12.42,340.79,309.34,16.67,14.29,0,0,3,33,21,108,0.111,33,1,5,36,9,0,6,1,37.0
1,245.32,184.72,106.26,89.44,704.42,556.11,0.23,0.1,259.18,206.6,23.43,33.43,23.67,50.86,348.35,262.81,20.38,40.69,11.91,14.55,103.62,62.17,15.45,11.91,340.79,270.38,16.67,19.88,1,0,3,37,9,85,0.329,32,6,6,48,0,0,20,0,53.0
0,245.32,227.74,106.26,86.21,704.42,603.37,0.23,0.14,259.18,292.07,23.43,35.15,23.67,50.29,348.35,278.82,20.38,29.92,11.91,13.0,103.62,96.83,15.45,16.12,340.79,341.81,16.67,9.71,0,0,3,26,15,88,0.125,25,3,4,33,13/,1,10,3,35.0
1,245.32,247.68,106.26,101.0,704.42,664.89,0.23,0.2,259.18,257.82,23.43,41.08,23.67,67.08,348.35,306.12,20.38,34.54,11.91,13.91,103.62,88.67,15.45,15.09,340.79,346.12,16.67,10.25,1,0,5,60,20,167,0.240,57,4,5,73,5,3,12,3,73.0
