BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
0,149.39,293.53,67.83,119.07,434.87,785.47,0.12,0.15,189.76,314.23,24.67,35.08,34.06,53.25,206.05,382.46,30.85,33.42,8.25,21.67,68.87,111.11,8.83,18.3,221.08,424.54,12.75,15.0,1,0,5,68,33,186,0.188,63,4,20/,74,9,1,14,0,80.0
0,149.39,184.85,67.83,88.0,434.87,552.85,0.12,0.09,189.76,180.37,24.67,28.53,34.06,37.44,206.05,243.21,30.85,38.8,8.25,12.44,68.87,53.53,8.83,6.5,221.08,260.86,12.75,14.86,1,0,5,60,23,171,0.216,56,10,8,80,9,2,16,2,80.0
4,149.39,225.38,67.83,105.48,434.87,671.95,0.12,0.11,189.76,232.74,24.67,36.92,34.06,49.71,206.05,327.74,30.85,35.25,8.25,14.82,68.87,82.87,8.83,13.69,221.08,299.88,12.75,19.5,0,0,4,54,27,176,0.153,53,2,12,81,9,1,20,0,67.0
3,149.39,185.33,67.83,87.67,434.87,497.89,0.12,0.18,189.76,192.25,24.67,32.85,34.06,51.43,206.05,212.5,30.85,33.93,8.25,14.67,68.87,47.86,8.83,10.18,221.08,248.82,12.75,18.8,1,0,3,41,13,83,0.337,37,8,4,26,4,0,6,1,52.0
0,149.39,198.1,67.83,79.95,434.87,548.48,0.12,0.18,189.76,245.75,24.67,35.17,34.06,51.62,206.05,246.95,30.85,28.69,8.25,14.2,68.87,80.25,8.83,15.73,221.08,289.19,12.75,11.0,1,0,4,56,15,127,0.323,54,5,11,59,9,0,17,2,69.5
4,149.39,267.5,67.83,117.11,434.87,771.61,0.12,0.14,189.76,278.62,24.67,51.18,34.06,55.38,206.05,363.59,30.85,47.18,8.25,12.5,68.87,96.0,8.83,11.7,221.08,360.41,12.75,17.2,0,0,4,54,25,158,0.184,52,3,11,61,8,0,8,2,61.0
3,149.39,334.0,67.83,137.29,434.87,1001.35,0.12,0.15,189.76,355.87,24.67,32.31,34.06,46.86,206.05,489.0,30.85,36.82,8.25,18.5,68.87,111.54,8.83,17.31,221.08,438.0,12.75,12.38,0,0,4,42,19,148,0.155,39,4,15,68,9,1,14,4,54.0
1,149.39,245.65,67.83,118.35,434.87,764.06,0.12,0.02,189.76,277.86,24.67,37.33,34.06,42.13,206.05,369.75,30.85,32.46,8.25,14.89,68.87,116.45,8.83,13.73,221.08,359.9,12.75,14.4,0,0,5,55,31,182,0.132,51,7,9,87,11,2,14,1,71.0
3,149.39,167.77,67.83,79.09,434.87,494.23,0.12,0.13,189.76,227.2,24.67,31.79,34.06,44.12,206.05,228.8,30.85,36.38,8.25,14.22,68.87,58.71,8.83,7.14,221.08,250.68,12.75,16.29,1,0,3,50,16,121,0.281,43,3,4,62,3,0,4,3,55.0
1,149.39,190.24,67.83,83.35,434.87,541.06,0.12,0.13,189.76,200.33,24.67,24.27,34.06,37.73,206.05,237.44,30.85,26.69,8.25,12.11,68.87,71.58,8.83,13.9,221.08,258.53,12.75,9.67,1,0,4,59,25,162,0.210,55,4,13,56,6,2,20,2,75.0
1,149.39,166.37,67.83,83.95,434.87,498.63,0.12,0.15,189.76,196.6,24.67,35.5,34.06,41.67,206.05,221.83,30.85,26.92,8.25,19.0,68.87,70.86,8.83,15.0,221.08,246.06,12.75,14.75,1,0,4,52,30,140,0.157,49,4,7,55,3,2,28,1,72.0
0,149.39,149.76,67.83,66.9,434.87,439.0,0.12,0.07,189.76,165.56,24.67,20.47,34.06,30.94,206.05,205.79,30.85,26.25,8.25,13.18,68.87,76.08,8.83,6.29,221.08,215.34,12.75,9.89,1,0,3,46,17,103,0.282,46,5,3,63,4,1,9,0,56.5
2,149.39,168.05,67.83,66.95,434.87,488.55,0.12,0.15,189.76,203.12,24.67,31.58,34.06,38.08,206.05,246.37,30.85,26.33,8.25,11.1,68.87,71.14,8.83,13.5,221.08,234.25,12.75,19.11,1,0,5,60,33,157,0.172,58,4,7,63,3,3,22,1,78.0
0,149.39,151.0,67.83,66.14,434.87,431.48,0.12,0.14,189.76,230.15,24.67,29.4,34.06,29.5,206.05,217.72,30.85,22.5,8.25,10.38,68.87,54.12,8.83,7.73,221.08,213.68,12.75,9.11,0,0,4,56,25,163,0.190,54,2,5,74,9,1,18,1,68.0
3,149.39,194.17,67.83,73.06,434.87,528.11,0.12,0.13,189.76,234.93,24.67,29.1,34.06,32.62,206.05,265.75,30.85,23.73,8.25,10.64,68.87,49.47,8.83,10.2,221.08,251.41,12.75,10.71,0,0,3,36,17,104,0.183,35,2,4,39,4,1,4,3,41.0
2,149.39,145.41,67.83,65.09,434.87,405.59,0.12,0.03,189.76,213.21,24.67,28.42,34.06,45.69,206.05,210.06,30.85,36.09,8.25,13.12,68.87,76.27,8.83,14.27,221.08,270.97,12.75,13.11,0,0,4,43,26,150,0.113,39,8,13,60,5,2,16,2,61.0
1,149.39,190.24,67.83,83.35,434.87,541.06,0.12,0.13,189.76,200.33,24.67,24.27,34.06,37.73,206.05,237.44,30.85,26.69,8.25,12.11,68.87,71.58,8.83,13.9,221.08,258.53,12.75,9.67,1,0,5,62,18,154,0.286,60,3,7,66,6,1,14,2,73.0
0,149.39,149.76,67.83,66.9,434.87,439.0,0.12,0.07,189.76,165.56,24.67,20.47,34.06,30.94,206.05,205.79,30.85,26.25,8.25,13.18,68.87,76.08,8.83,6.29,221.08,215.34,12.75,9.89,1,0,4,51,22,137,0.212,47,4,10,57,3,2,16,0,65.0
1,149.39,166.37,67.83,83.95,434.87,498.63,0.12,0.15,189.76,196.6,24.67,35.5,34.06,41.67,206.05,221.83,30.85,26.92,8.25,19.0,68.87,70.86,8.83,15.0,221.08,246.06,12.75,14.75,1,0,4,52,15,136,0.272,48,10,9,58,8,2,12,2,70.0
1,149.39,145.41,67.83,65.09,434.87,405.59,0.12,0.03,189.76,213.21,24.67,28.42,34.06,45.69,206.05,210.06,30.85,36.09,8.25,13.12,68.87,76.27,8.83,14.27,221.08,270.97,12.75,13.11,1,0,3,42,15,99,0.273,38,10,5,38,2,2,8,1,58.0
0,149.39,194.17,67.83,73.06,434.87,528.11,0.12,0.13,189.76,234.93,24.67,29.1,34.06,32.62,206.05,265.75,30.85,23.73,8.25,10.64,68.87,49.47,8.83,10.2,221.08,251.41,12.75,10.71,0,0,3,35,21,118,0.119,33,2,7,56,7,3,2,1,41.0
2,149.39,151.0,67.83,66.14,434.87,431.48,0.12,0.14,189.76,230.15,24.67,29.4,34.06,29.5,206.05,217.72,30.85,22.5,8.25,10.38,68.87,54.12,8.83,7.73,221.08,213.68,12.75,9.11,0,0,3,29,23,119,0.050,28,2,3,65,4,2,14,0,40.0
1,149.39,168.05,67.83,66.95,434.87,488.55,0.12,0.15,189.76,203.12,24.67,31.58,34.06,38.08,206.05,246.37,30.85,26.33,8.25,11.1,68.87,71.14,8.83,13.5,221.08,234.25,12.75,19.11,1,0,4,58,16,152,0.276,57,4,6,79,4,1,20,3,73.0
