BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
0,238.61,235.06,93.17,89.67,634.5,584.78,0.16,0.13,269.93,279.36,34.1,34.55,52.42,45.08,267.29,226.44,25.92,23.0,12.0,10.71,103.31,116.46,12.5,15.0,339.22,362.87,12.0,8.86,0,0,3,36,21,113,0.133,36,3,7,47,1,1,4,2,42.0
0,238.61,235.06,93.17,89.67,634.5,584.78,0.16,0.13,269.93,279.36,34.1,34.55,52.42,45.08,267.29,226.44,25.92,23.0,12.0,10.71,103.31,116.46,12.5,15.0,339.22,362.87,12.0,8.86,0,0,4,49,18,131,0.237,49,4,8,47,3,0,22,0,64.0
1,238.61,273.75,93.17,110.75,634.5,759.94,0.16,0.16,269.93,285.79,34.1,29.85,52.42,52.62,267.29,345.47,25.92,30.38,12.0,16.09,103.31,84.83,12.5,15.36,339.22,389.57,12.0,12.25,1,0,4,57,18,159,0.245,51,4,7,60,3,3,12,1,70.0
2,238.61,248.5,93.17,97.45,634.5,706.25,0.16,0.22,269.93,275.18,34.1,38.83,52.42,38.08,267.29,367.94,25.92,30.44,12.0,17.89,103.31,96.0,12.5,15.64,339.22,365.94,12.0,12.82,1,0,4,61,22,191,0.204,57,6,7,97/,2,4,18,1,80.0
2,238.61,229.89,93.17,95.17,634.5,649.72,0.16,0.16,269.93,238.56,34.1,32.46,52.42,41.75,267.29,293.82,25.92,28.19,12.0,10.89,103.31,52.8,12.5,7.11,339.22,297.29,12.0,11.42,1,0,5,67,24,169,0.254,61,8,12,69,2,3,14,0,85.0
1,238.61,211.5,93.17,94.78,634.5,632.5,0.16,0.19,269.93,237.07,34.1,32.83,52.42,43.73,267.29,323.56,25.92,31.54,12.0,7.55,103.31,83.0,12.5,10.17,339.22,278.85,12.0,11.7,1,0,3,48,11,114,0.325,48,5,4,57,1,0,12,2,59.0
1,238.61,265.15,93.17,96.8,634.5,672.55,0.16,0.15,269.93,292.65,34.1,35.0,52.42,51.8,267.29,305.89,25.92,47.22,12.0,13.27,103.31,100.85,12.5,19.11,339.22,387.91,12.0,15.18,1,0,3,48,9,98,0.398,45,3,7,39,6,1,12,0,58.0
3,238.61,309.0,93.17,122.69,634.5,852.31,0.16,0.16,269.93,421.91,34.1,37.09,52.42,62.38,267.29,419.0,25.92,35.18,12.0,20.89,103.31,120.5,12.5,25.89,339.22,409.5,12.0,8.75,0,0,4,48,18,131,0.229,45,2,9,57,7,1,16,1,59.0
0,238.61,212.94,93.17,99.61,634.5,642.67,0.16,0.16,269.93,255.07,34.1,28.86,52.42,30.53,267.29,310.44,25.92,27.86,12.0,17.5,103.31,77.33,12.5,7.83,339.22,284.76,12.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,238.61,232.47,93.17,85.42,634.5,600.95,0.16,-0.01,269.93,276.6,34.1,29.58,52.42,35.73,267.29,281.71,25.92,32.42,12.0,16.0,103.31,120.0,12.5,13.6,339.22,372.8,12.0,11.44,0,0,3,47,14,111,0.297,46,3,8,46,1,0,2,0,51.0
