Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,0,4,48,21,141,0.191,45,14,5,69,6,3,8,0,69.0,1,Binghamton,226.0,172.0,83.61,81.42,619.06,513.26,0.12,-0.04,267.14,216.21,35.54,33.7,51.75,32.31,306.19,241.53,33.46,31.67,10.33,10.0,81.9,65.92,10.56,6.3,314.53,242.56,9.0,12.33
0,0,5,62,25,176,0.210,56,2,7,83,12,0,16,0,72.0,1,Montana St.,226.0,247.82,83.61,107.0,619.06,719.35,0.12,0.07,267.14,231.71,35.54,34.92,51.75,45.29,306.19,332.56,33.46,34.08,10.33,12.56,81.9,93.08,10.56,16.33,314.53,331.47,9.0,16.38
0,0,3,30,24,110,0.055,29,2,3,45,8,0,4,0,34.0,0,Cleveland St.,226.0,226.26,83.61,102.42,619.06,706.58,0.12,0.13,267.14,270.27,35.54,20.33,51.75,33.56,306.19,377.18,33.46,23.85,10.33,14.56,81.9,132.36,10.56,17.0,314.53,321.35,9.0,9.86
0,0,3,40,12,110,0.255,34,2,8,50,10,1,8,0,47.0,2,Akron,226.0,212.89,83.61,87.67,619.06,600.0,0.12,0.13,267.14,236.8,35.54,40.09,51.75,44.36,306.19,258.29,33.46,40.45,10.33,11.44,81.9,63.14,10.56,8.0,314.53,283.41,9.0,15.25
0,0,3,33,12,105,0.200,30,3,5,39,4,2,0,0,38.0,2,Maryland,226.0,253.0,83.61,107.71,619.06,708.88,0.12,0.12,267.14,334.92,35.54,41.18,51.75,42.6,306.19,337.2,33.46,36.5,10.33,20.33,81.9,102.18,10.56,17.0,314.53,392.79,9.0,13.14
0,0,4,60,17,140,0.307,53,4,16,54,6,2,8,3,70.0,0,Stony Brook,226.0,228.28,83.61,86.11,619.06,643.11,0.12,0.06,267.14,256.13,35.54,35.45,51.75,39.85,306.19,344.67,33.46,29.92,10.33,16.22,81.9,81.0,10.56,11.75,314.53,363.61,9.0,9.75
1,0,4,51,19,158,0.203,46,2,13,75,5,0,18,0,62.0,1,Milwaukee,226.0,223.0,83.61,98.95,619.06,671.3,0.12,0.12,267.14,324.92,35.54,31.0,51.75,40.62,306.19,311.47,33.46,27.2,10.33,8.8,81.9,89.29,10.56,9.15,314.53,308.06,9.0,9.22
0,0,3,36,14,102,0.216,34,2,7,49,4,1,6,2,42.0,2,Western Mich.,226.0,262.82,83.61,107.06,619.06,739.65,0.12,0.24,267.14,273.27,35.54,33.67,51.75,44.07,306.19,346.62,33.46,30.64,10.33,17.45,81.9,79.5,10.56,11.82,314.53,346.31,9.0,12.22
0,0,4,60,23,163,0.227,51,7,10,68,12,1,6,0,71.0,1,Loyola Chicago,226.0,247.12,83.61,98.59,619.06,680.76,0.12,0.2,267.14,396.9,35.54,47.22,51.75,49.64,306.19,329.4,33.46,36.83,10.33,14.0,81.9,107.91,10.56,12.2,314.53,381.82,9.0,9.75
0,0,4,52,25,158,0.171,47,5,15,64,5,0,12,2,63.0,2,Marist,226.0,244.41,83.61,113.94,619.06,693.06,0.12,0.21,267.14,244.94,35.54,39.62,51.75,44.47,306.19,311.94,33.46,46.25,10.33,11.8,81.9,82.77,10.56,9.38,314.53,332.88,9.0,20.0
1,0,4,54,15,123,0.317,50,8,7,65,1,3,8,0,69.0,1,Siena,226.0,184.85,83.61,88.0,619.06,552.85,0.12,0.09,267.14,180.37,35.54,28.53,51.75,37.44,306.19,243.21,33.46,38.8,10.33,12.44,81.9,53.53,10.56,6.5,314.53,260.86,9.0,14.86
