Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,0,3,13,22,78,-0.115,12,3,7,32,13,1,4,5,19.0,2,Charleston So.,131.0,226.33,75.94,108.47,390.33,728.47,0.04,0.04,183.83,242.62,29.86,36.5,37.2,44.17,159.88,388.31,31.19,28.23,12.22,13.78,48.15,74.17,10.0,10.88,188.18,309.21,13.45,15.89
0,0,3,19,18,79,0.013,19,1,7,27,9,0,12,2,26.0,2,FIU,131.0,229.89,75.94,101.11,390.33,646.84,0.04,0.11,183.83,273.53,29.86,35.58,37.2,54.31,159.88,319.19,31.19,30.38,12.22,13.64,48.15,113.27,10.0,15.6,188.18,397.71,13.45,15.0
0,0,3,17,16,64,0.016,17,1,6,20,14,1,2,0,20.0,4,Delaware,131.0,228.06,75.94,97.56,390.33,694.11,0.04,0.04,183.83,275.21,29.86,35.73,37.2,41.54,159.88,379.33,31.19,33.0,12.22,8.88,48.15,90.33,10.0,12.6,188.18,365.07,13.45,18.14
0,0,4,39,20,113,0.168,36,4,8,39,10,3,4,3,48.0,2,Chicago St.,131.0,269.24,75.94,129.0,390.33,821.35,0.04,0.06,183.83,307.5,29.86,34.58,37.2,36.46,159.88,383.12,31.19,31.17,12.22,15.0,48.15,93.83,10.0,15.31,188.18,357.5,13.45,13.38
0,0,4,35,28,108,0.065,32,8,11,39,9,3,12,2,52.0,4,The Citadel,131.0,244.06,75.94,116.06,390.33,703.0,0.04,0.15,183.83,276.23,29.86,37.58,37.2,63.83,159.88,332.0,31.19,36.85,12.22,17.56,48.15,83.5,10.0,16.33,188.18,352.25,13.45,12.8
0,0,3,25,19,88,0.068,25,4,3,41,10,0,10,0,34.0,3,William & Mary,131.0,181.71,75.94,90.18,390.33,521.82,0.04,0.1,183.83,220.85,29.86,29.57,37.2,31.53,159.88,223.19,31.19,34.0,12.22,11.89,48.15,55.5,10.0,6.33,188.18,249.91,13.45,9.75
1,0,3,37,9,91,0.308,33,11,10,33,6,1,8,2,53.0,2,Norfolk St.,131.0,107.0,75.94,53.76,390.33,294.48,0.04,0.03,183.83,135.67,29.86,28.23,37.2,33.31,159.88,129.78,31.19,31.62,12.22,14.0,48.15,34.46,10.0,10.89,188.18,172.71,13.45,5.92
0,0,3,23,20,88,0.034,19,7,7,31,8,2,2,0,33.0,3,Eastern Mich.,131.0,297.94,75.94,118.35,390.33,850.76,0.04,0.2,183.83,339.64,29.86,39.83,37.2,51.64,159.88,419.69,31.19,37.92,12.22,15.9,48.15,89.0,10.0,13.4,188.18,392.53,13.45,12.38
0,0,3,25,22,75,0.040,24,4,9,28,7,1,6,2,33.0,2,Ga. Southern,131.0,199.29,75.94,97.62,390.33,566.81,0.04,0.1,183.83,244.81,29.86,34.07,37.2,42.25,159.88,281.0,31.19,36.43,12.22,18.44,48.15,92.21,10.0,11.67,188.18,288.08,13.45,18.57
0,0,3,25,18,89,0.079,24,6,8,34,8,1,4,1,34.0,1,USC Upstate,131.0,284.0,75.94,131.19,390.33,850.25,0.04,0.15,183.83,281.07,29.86,34.07,37.2,50.93,159.88,386.27,31.19,42.0,12.22,22.91,48.15,101.64,10.0,13.42,188.18,388.8,13.45,10.29
