BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
4,241.27,228.28,114.73,86.11,683.47,643.11,0.12,0.06,257.15,256.13,34.07,35.45,58.93,39.85,284.64,344.67,39.08,29.92,24.71,16.22,65.17,81.0,13.2,11.75,332.86,363.61,12.6,9.75,0,0,5,53,19,155,0.219,52,12,13,57,6,1,8,3,70.0
3,241.27,248.5,114.73,97.45,683.47,706.25,0.12,0.22,257.15,275.18,34.07,38.83,58.93,38.08,284.64,367.94,39.08,30.44,24.71,17.89,65.17,96.0,13.2,15.64,332.86,365.94,12.6,12.82,0,0,5,63,38,182,0.137,58,10,12,67,7,0,4,1,75.0
1,241.27,230.18,114.73,101.76,683.47,632.35,0.12,0.23,257.15,226.06,34.07,36.77,58.93,43.67,284.64,276.69,39.08,44.0,24.71,9.9,65.17,81.54,13.2,8.38,332.86,313.75,12.6,17.43,0,0,3,28,12,94,0.170,26,2,11,26,2,0,11,3,35.5
2,241.27,260.0,114.73,122.33,683.47,765.4,0.12,0.15,257.15,259.86,34.07,46.27,58.93,60.55,284.64,339.0,39.08,49.1,24.71,19.5,65.17,90.09,13.2,13.17,332.86,361.46,12.6,14.09,0,0,3,26,21,95,0.053,25,3,7,34,7,0,14,0,36.0
1,241.27,178.68,114.73,77.18,683.47,486.23,0.12,0.14,257.15,206.72,34.07,39.42,58.93,42.27,284.64,235.32,39.08,45.8,24.71,15.11,65.17,81.75,13.2,14.44,332.86,264.76,12.6,8.71,0,0,4,28,16,103,0.117,26,3,13,37,8,1,10,0,37.0
0,241.27,232.55,114.73,98.85,683.47,621.8,0.12,0.12,257.15,253.71,34.07,48.75,58.93,43.31,284.64,288.61,39.08,40.56,24.71,16.33,65.17,79.67,13.2,18.29,332.86,311.05,12.6,13.7,1,0,3,38,17,113,0.186,34,13,7,28,4,2,16,0,61.0
0,241.27,283.38,114.73,133.12,683.47,849.19,0.12,0.11,257.15,301.93,34.07,39.23,58.93,59.0,284.64,417.29,39.08,33.43,24.71,19.1,65.17,88.25,13.2,27.58,332.86,411.75,12.6,11.12,0,0,4,43,23,128,0.156,40,7,10,44,7,3,10,1,58.0
0,241.27,233.0,114.73,100.65,683.47,638.94,0.12,0.11,257.15,262.29,34.07,32.69,58.93,52.93,284.64,328.29,39.08,39.91,24.71,21.0,65.17,88.4,13.2,26.56,332.86,333.07,12.6,9.88,0,0,4,37,30,144,0.049,34,9,11,59,6,5,8,0,55.0
2,241.27,230.65,114.73,94.95,683.47,675.65,0.12,0.18,257.15,305.93,34.07,33.25,58.93,32.94,284.64,339.89,39.08,29.57,24.71,15.09,65.17,82.69,13.2,12.42,332.86,336.21,12.6,15.29,0,0,4,58,24,153,0.222,54,4,13,60,3,3,7,1,68.5
1,241.27,226.8,114.73,94.0,683.47,596.95,0.12,0.19,257.15,277.8,34.07,33.43,58.93,54.79,284.64,266.06,39.08,39.6,24.71,16.0,65.17,104.43,13.2,14.58,332.86,311.11,12.6,12.67,0,0,4,38,33,120,0.042,34,2,10,37,9,1,6,1,44.0
