Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,0,3,31,20,112,0.098,29,4,11,50,4,2,10,3,42.0,0,Auburn,178.68,213.47,77.18,84.74,486.23,560.68,0.14,0.14,206.72,250.73,39.42,35.2,42.27,56.31,235.32,279.73,45.8,33.7,15.11,14.7,81.75,96.7,14.44,13.4,264.76,335.9,8.71,11.4
0,0,3,41,15,130,0.200,39,1,13,53,1,1,14,4,50.0,0,Michigan,178.68,228.67,77.18,95.81,486.23,628.62,0.14,0.21,206.72,252.5,39.42,32.92,42.27,40.12,235.32,298.37,45.8,34.45,15.11,20.89,81.75,96.77,14.44,18.09,264.76,318.26,8.71,8.6
0,0,5,49,27,159,0.138,45,4,8,62,6,0,20,2,63.0,0,Kennesaw St.,178.68,255.22,77.18,106.0,486.23,665.06,0.14,0.11,206.72,269.94,39.42,35.62,42.27,50.44,235.32,300.44,45.8,40.1,15.11,17.82,81.75,109.0,14.44,11.5,264.76,369.19,8.71,14.62
1,0,4,59,25,132,0.258,52,8,12,55,3,1,8,0,72.0,2,Jacksonville,178.68,241.27,77.18,114.73,486.23,683.47,0.14,0.12,206.72,257.15,39.42,34.07,42.27,58.93,235.32,284.64,45.8,39.08,15.11,24.71,81.75,65.17,14.44,13.2,264.76,332.86,8.71,12.6
0,0,3,37,24,115,0.113,35,2,7,43,7,1,0,1,40.0,1,Texas,178.68,239.76,77.18,80.76,486.23,586.18,0.14,0.29,206.72,273.57,39.42,27.67,42.27,52.57,235.32,266.47,45.8,31.6,15.11,11.0,81.75,109.18,14.44,16.45,264.76,363.25,8.71,7.38
0,0,4,58,31,158,0.171,55,7,7,62,4,2,0,0,67.0,2,Wisconsin,178.68,279.53,77.18,98.76,486.23,731.53,0.14,0.22,206.72,348.23,39.42,34.42,42.27,49.23,235.32,372.36,45.8,32.08,15.11,13.56,81.75,144.8,14.44,15.89,264.76,400.73,8.71,8.62
1,0,3,46,17,111,0.261,43,7,9,37,3,1,8,1,58.0,0,Temple,178.68,280.5,77.18,114.38,486.23,816.62,0.14,0.18,206.72,283.53,39.42,26.23,42.27,43.93,235.32,382.67,45.8,30.33,15.11,14.11,81.75,84.23,14.44,12.25,264.76,366.9,8.71,10.36
1,0,3,46,14,118,0.271,43,4,3,62,7,0,16,3,58.0,0,Villanova,178.68,223.7,77.18,84.25,486.23,668.05,0.14,0.2,206.72,233.56,39.42,33.47,42.27,47.56,235.32,339.28,45.8,34.73,15.11,10.18,81.75,78.31,14.44,13.0,264.76,294.58,8.71,13.29
0,0,4,56,20,151,0.238,55,5,11,63,6,2,16,0,71.0,0,Utah,178.68,306.71,77.18,117.59,486.23,801.12,0.14,0.23,206.72,326.47,39.42,33.73,42.27,40.69,235.32,377.2,45.8,32.64,15.11,13.2,81.75,118.67,14.44,13.67,264.76,437.6,8.71,9.86
0,0,4,51,20,131,0.237,48,8,5,47,8,1,12,1,66.0,1,Pittsburgh,178.68,269.71,77.18,105.06,486.23,651.29,0.14,0.23,206.72,310.57,39.42,34.25,42.27,37.29,235.32,279.6,45.8,25.62,15.11,19.22,81.75,134.27,14.44,18.1,264.76,369.22,8.71,13.56
1,0,3,44,17,103,0.262,41,6,7,46,2,0,6,2,53.0,0,Liberty,178.68,220.85,77.18,94.15,486.23,582.95,0.14,0.24,206.72,230.89,39.42,36.54,42.27,52.56,235.32,242.84,45.8,28.71,15.11,13.29,81.75,79.27,14.44,11.5,264.76,315.14,8.71,11.7
1,0,4,62,28,137,0.248,60,5,4,55,7,2,6,0,72.0,0,USC Upstate,178.68,284.0,77.18,131.19,486.23,850.25,0.14,0.15,206.72,281.07,39.42,34.07,42.27,50.93,235.32,386.27,45.8,42.0,15.11,22.91,81.75,101.64,14.44,13.42,264.76,388.8,8.71,10.29
1,0,3,42,17,98,0.255,40,7,8,44,0,1,4,2,52.0,0,Gardner-Webb,178.68,183.6,77.18,100.55,486.23,560.6,0.14,0.11,206.72,188.61,39.42,29.8,42.27,38.82,235.32,242.26,45.8,38.38,15.11,15.08,81.75,91.42,14.44,10.25,264.76,285.21,8.71,10.0
