BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
2,265.56,274.31,102.56,122.38,717.0,807.25,0.16,0.13,303.2,273.93,29.31,31.2,37.33,41.09,344.62,385.33,33.25,24.46,14.55,11.56,103.75,112.27,14.3,12.91,371.47,387.32,7.62,12.0,1,0,4,53,15,144,0.264,50,3,9,71,3,1,18,1,66.0
0,265.56,250.82,102.56,101.18,717.0,657.0,0.16,0.3,303.2,267.2,29.31,28.54,37.33,43.62,344.62,286.38,33.25,34.44,14.55,15.08,103.75,80.42,14.3,12.73,371.47,331.16,7.62,15.5,0,0,5,57,25,153,0.209,55,2,9,61,3,1,24,1,72.0
1,265.56,206.47,102.56,104.65,717.0,631.18,0.16,0.1,303.2,202.38,29.31,29.75,37.33,57.43,344.62,280.19,33.25,35.18,14.55,11.6,103.75,63.33,14.3,12.0,371.47,290.87,7.62,8.22,1,0,3,33,9,77,0.312,31,5,8,43,2,2,20,1,50.0
0,265.56,271.83,102.56,109.83,717.0,715.5,0.16,0.3,303.2,288.5,29.31,39.36,37.33,47.4,344.62,321.88,33.25,46.45,14.55,17.8,103.75,123.83,14.3,16.08,371.47,424.33,7.62,6.45,0,0,4,53,22,145,0.214,51,1,14,60,6,4,14,0,65.0
1,265.56,278.39,102.56,111.11,717.0,727.33,0.16,0.24,303.2,361.15,29.31,31.58,37.33,42.73,344.62,311.53,33.25,38.09,14.55,16.67,103.75,116.69,14.3,15.85,371.47,393.66,7.62,6.33,0,0,4,51,19,150,0.213,50,3,15,65,6,2,16,3,64.0
0,265.56,241.75,102.56,108.25,717.0,688.38,0.16,0.16,303.2,277.92,29.31,33.58,37.33,39.77,344.62,304.2,33.25,40.27,14.55,14.33,103.75,113.33,14.3,14.78,371.47,377.69,7.62,8.44,1,0,3,42,9,83,0.398,41,6,5,33,2,3,12,0,57.0
0,265.56,269.72,102.56,119.11,717.0,825.67,0.16,0.13,303.2,285.38,29.31,28.71,37.33,36.41,344.62,396.0,33.25,34.0,14.55,12.56,103.75,99.14,14.3,9.75,371.47,356.71,7.62,9.78,1,0,3,50,15,141,0.248,48,7,3,68,1,0,16,3,65.0
0,265.56,208.5,102.56,87.35,717.0,654.0,0.16,0.07,303.2,231.24,29.31,30.46,37.33,34.21,344.62,336.0,33.25,28.93,14.55,7.0,103.75,85.54,14.3,9.46,371.47,289.22,7.62,17.2,1,0,3,52,9,110,0.391,50,3,6,51,2,0,10,1,60.0
0,265.56,297.12,102.56,110.24,717.0,808.88,0.16,0.23,303.2,315.87,29.31,34.67,37.33,52.79,344.62,379.0,33.25,37.18,14.55,13.09,103.75,114.08,14.3,15.83,371.47,397.03,7.62,8.5,1,0,4,53,25,147,0.190,50,6,6,78,3,0,10,2,64.0
3,265.56,234.89,102.56,90.94,717.0,611.89,0.16,0.22,303.2,306.08,29.31,26.25,37.33,44.46,344.62,276.56,33.25,27.36,14.55,18.8,103.75,107.23,14.3,17.46,371.47,361.87,7.62,11.0,1,0,5,67,25,153,0.275,64,2,4,66,7,0,14,4,76.0
0,265.56,263.88,102.56,109.12,717.0,718.29,0.16,0.29,303.2,277.73,29.31,27.08,37.33,46.33,344.62,313.38,33.25,25.0,14.55,21.14,103.75,118.69,14.3,13.0,371.47,358.16,7.62,11.89,1,0,4,56,20,166,0.217,56,4,6,76,5,4,12,4,70.0
