Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,0,4,60,22,143,0.266,57,1,5,64,4,1,16,2,70.0,2,Clemson,309.0,283.67,122.69,118.17,852.31,707.83,0.16,0.12,421.91,300.44,37.09,34.0,62.38,51.69,419.0,312.2,35.18,36.67,20.89,22.22,120.5,108.18,25.89,20.89,409.5,422.87,8.75,14.12
0,0,3,38,13,95,0.263,37,1,13,41,8,3,12,2,48.0,0,South Carolina,309.0,197.81,122.69,77.67,852.31,520.81,0.16,0.16,421.91,293.92,37.09,38.15,62.38,66.43,419.0,260.59,35.18,39.17,20.89,18.7,120.5,82.64,25.89,19.6,409.5,311.26,8.75,17.17
1,0,3,46,7,94,0.415,44,4,7,43,5,0,6,1,53.0,1,A&M-Corpus Christi,309.0,229.89,122.69,95.17,852.31,649.72,0.16,0.16,421.91,238.56,37.09,32.46,62.38,41.75,419.0,293.82,35.18,28.19,20.89,10.89,120.5,52.8,25.89,7.11,409.5,297.29,8.75,11.42
1,0,3,43,14,112,0.259,40,5,4,52,2,2,12,1,56.0,0,UMBC,309.0,244.0,122.69,112.5,852.31,725.5,0.16,0.19,421.91,258.79,37.09,26.21,62.38,41.5,419.0,336.2,35.18,29.5,20.89,11.2,120.5,84.92,25.89,12.58,409.5,326.17,8.75,12.29
1,0,3,40,12,100,0.280,39,7,4,51,1,2,8,2,53.0,1,Tulsa,309.0,254.88,122.69,102.71,852.31,777.65,0.16,0.16,421.91,285.64,37.09,34.64,62.38,61.69,419.0,434.36,35.18,29.77,20.89,18.5,120.5,86.18,25.89,17.3,409.5,383.79,8.75,9.44
1,0,3,42,16,108,0.241,38,4,6,42,2,3,6,0,52.0,0,Belmont,309.0,206.47,122.69,104.65,852.31,631.18,0.16,0.1,421.91,202.38,37.09,29.75,62.38,57.43,419.0,280.19,35.18,35.18,20.89,11.6,120.5,63.33,25.89,12.0,409.5,290.87,8.75,8.22
1,0,5,62,24,189,0.201,55,4,7,88,2,3,18,4,78.0,0,Tennessee,309.0,267.95,122.69,104.53,852.31,710.21,0.16,0.19,421.91,293.44,37.09,27.08,62.38,44.0,419.0,308.5,35.18,29.91,20.89,14.33,120.5,98.77,25.89,11.08,409.5,347.61,8.75,4.78
0,0,5,62,21,164,0.250,56,6,9,62,7,1,8,2,73.0,2,Cincinnati,309.0,265.15,122.69,96.8,852.31,672.55,0.16,0.15,421.91,292.65,37.09,35.0,62.38,51.8,419.0,305.89,35.18,47.22,20.89,13.27,120.5,100.85,25.89,19.11,409.5,387.91,8.75,15.18
1,0,4,57,20,143,0.259,53,7,10,57,2,2,6,4,69.0,2,Duke,309.0,238.61,122.69,93.17,852.31,634.5,0.16,0.16,421.91,269.93,37.09,34.1,62.38,52.42,419.0,267.29,35.18,25.92,20.89,12.0,120.5,103.31,25.89,12.5,409.5,339.22,8.75,12.0
1,0,3,54,9,109,0.413,52,3,13,49,0,1,10,3,63.0,0,Northern Ill.,309.0,253.11,122.69,108.22,852.31,731.39,0.16,0.03,421.91,283.93,37.09,34.85,62.38,53.38,419.0,340.12,35.18,36.92,20.89,14.3,120.5,89.31,25.89,15.18,409.5,337.21,8.75,9.2
