BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
3,243.56,196.26,106.94,93.21,672.25,554.32,0.09,0.22,330.18,202.29,38.45,27.2,52.0,41.56,339.31,235.83,47.3,34.09,13.78,13.2,80.0,88.83,11.5,8.83,348.86,266.78,11.83,9.17,0,0,3,23,25,88,-0.023,21,3,5,26,4,1,4,0,29.0
1,243.56,196.36,106.94,84.77,672.25,542.0,0.09,0.12,330.18,238.24,38.45,22.53,52.0,35.87,339.31,269.33,47.3,23.85,13.78,18.0,80.0,77.07,11.5,11.36,348.86,300.75,11.83,11.67,0,0,3,28,35,110,-0.064,25,2,7,41,4,2,4,0,34.0
0,243.56,206.88,106.94,79.56,672.25,543.94,0.09,0.18,330.18,220.79,38.45,31.7,52.0,35.46,339.31,227.47,47.3,28.83,13.78,11.7,80.0,67.17,11.5,9.45,348.86,276.47,11.83,11.83,1,0,3,42,14,89,0.315,38,11,6,46,4,0,6,0,56.0
0,243.56,181.11,106.94,95.33,672.25,541.39,0.09,0.09,330.18,202.53,38.45,26.14,52.0,35.47,339.31,230.47,47.3,31.15,13.78,11.75,80.0,63.69,11.5,7.62,348.86,243.18,11.83,20.75,1,0,4,51,31,133,0.150,51,6,10,55,2,0,16,0,65.0
1,243.56,168.05,106.94,66.95,672.25,488.55,0.09,0.15,330.18,203.12,38.45,31.58,52.0,38.08,339.31,246.37,47.3,26.33,13.78,11.1,80.0,71.14,11.5,13.5,348.86,234.25,11.83,19.11,1,0,4,58,19,170,0.229,54,11,10,77,10,3,14,0,79.0
2,243.56,188.39,106.94,95.39,672.25,601.11,0.09,0.02,330.18,197.44,38.45,25.0,52.0,30.31,339.31,279.65,47.3,36.0,13.78,9.64,80.0,64.64,11.5,9.23,348.86,270.28,11.83,10.1,1,0,3,50,14,108,0.333,45,2,10,49,2,2,14,0,61.0
0,243.56,251.84,106.94,111.42,672.25,695.05,0.09,0.19,330.18,282.38,38.45,31.87,52.0,47.07,339.31,324.76,47.3,29.8,13.78,20.67,80.0,79.62,11.5,9.82,348.86,354.62,11.83,10.9,0,0,3,32,16,99,0.162,30,3,6,39,4,1,18,0,45.0
0,243.56,236.06,106.94,111.12,672.25,710.41,0.09,0.09,330.18,237.31,38.45,26.64,52.0,41.93,339.31,338.81,47.3,34.36,13.78,16.57,80.0,61.93,11.5,9.58,348.86,308.47,11.83,14.38,1,0,3,43,16,98,0.276,41,3,7,42,3,5,6,0,54.0
1,243.56,234.11,106.94,99.0,672.25,673.61,0.09,0.16,330.18,246.19,38.45,38.5,52.0,45.29,339.31,334.69,47.3,39.25,13.78,13.56,80.0,86.58,11.5,8.69,348.86,332.34,11.83,7.83,1,0,5,71,25,186,0.247,63,6,10,90,8,2,4,0,81.0
0,243.56,296.17,106.94,138.89,672.25,853.06,0.09,0.17,330.18,312.44,38.45,41.08,52.0,52.5,339.31,389.88,47.3,42.36,13.78,19.25,80.0,104.08,11.5,16.27,348.86,388.38,11.83,21.67,0,0,5,53,22,135,0.230,52,3,15,54,9,3,10,2,64.0
1,243.56,265.89,106.94,91.17,672.25,679.89,0.09,0.11,330.18,281.12,38.45,46.91,52.0,46.79,339.31,329.0,47.3,39.9,13.78,11.86,80.0,110.7,11.5,18.3,348.86,424.18,11.83,11.29,0,0,3,35,16,91,0.209,33,1,5,32,5,0,8,1,40.0
0,243.56,197.37,106.94,87.16,672.25,558.95,0.09,0.08,330.18,272.15,38.45,25.46,52.0,36.46,339.31,260.82,47.3,30.14,13.78,11.89,80.0,57.5,11.5,9.64,348.86,251.83,11.83,12.0,1,0,5,61,22,186,0.210,55,7,6,75,5,2,22,3,81.0
0,243.56,214.26,106.94,94.42,672.25,600.84,0.09,0.12,330.18,240.62,38.45,29.83,52.0,35.85,339.31,280.29,47.3,32.67,13.78,16.56,80.0,77.0,11.5,12.43,348.86,284.28,11.83,7.88,0,0,3,39,20,116,0.164,38,2,5,60,3,0,6,3,44.0
1,243.56,213.28,106.94,97.56,672.25,616.56,0.09,0.12,330.18,238.8,38.45,26.86,52.0,43.93,339.31,290.75,47.3,28.21,13.78,10.4,80.0,107.54,11.5,14.82,348.86,313.62,11.83,11.1,0,0,3,33,26,119,0.059,33,2,6,45,5,0,2,3,36.0
