Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,0,3,35,10,78,0.321,31,4,9,31,3,1,12,0,46.0,0,Providence,196.26,243.56,93.21,106.94,554.32,672.25,0.22,0.09,202.29,330.18,27.2,38.45,41.56,52.0,235.83,339.31,34.09,47.3,13.2,13.78,88.83,80.0,8.83,11.5,266.78,348.86,9.17,11.83
0,0,4,44,31,148,0.088,41,2,10,51,2,1,14,0,54.0,0,Boston College,196.26,196.36,93.21,84.77,554.32,542.0,0.22,0.12,202.29,238.24,27.2,22.53,41.56,35.87,235.83,269.33,34.09,23.85,13.2,18.0,88.83,77.07,8.83,11.36,266.78,300.75,9.17,11.67
1,0,4,55,33,178,0.124,50,4,10,77,3,3,12,3,68.0,1,Fairfield,196.26,207.37,93.21,104.68,554.32,613.42,0.22,0.19,202.29,268.0,27.2,33.42,41.56,33.8,235.83,321.06,34.09,35.58,13.2,12.36,88.83,65.93,8.83,10.75,266.78,274.36,9.17,34.83
1,0,5,72,30,171,0.246,67,12,10,63,5,1,8,2,89.0,2,Hartford,196.26,206.88,93.21,79.56,554.32,543.94,0.22,0.18,202.29,220.79,27.2,31.7,41.56,35.46,235.83,227.47,34.09,28.83,13.2,11.7,88.83,67.17,8.83,9.45,266.78,276.47,9.17,11.83
1,0,4,50,19,122,0.254,46,5,15,39,8,1,16,0,64.0,0,Quinnipiac,196.26,276.07,93.21,125.93,554.32,773.67,0.22,0.16,202.29,298.77,27.2,39.09,41.56,45.85,235.83,357.46,34.09,32.46,13.2,16.67,88.83,104.78,8.83,17.0,266.78,399.42,9.17,19.33
0,0,3,28,22,96,0.062,26,1,5,32,4,1,6,0,33.0,0,Seton Hall,196.26,274.47,93.21,105.6,554.32,742.87,0.22,0.17,202.29,276.71,27.2,28.08,41.56,42.15,235.83,337.79,34.09,30.15,13.2,10.62,88.83,83.64,8.83,11.82,266.78,357.07,9.17,12.14
0,0,3,35,21,108,0.130,33,3,5,38,4,0,6,1,41.0,0,Texas Tech,196.26,184.83,93.21,76.26,554.32,502.13,0.22,0.17,202.29,248.94,27.2,23.31,41.56,38.29,235.83,239.8,34.09,31.42,13.2,11.2,88.83,93.79,8.83,12.2,266.78,245.11,9.17,16.0
0,0,4,44,22,131,0.168,40,3,3,45,9,0,8,2,51.0,0,UC Santa Barbara,196.26,219.9,93.21,84.5,554.32,623.8,0.22,0.2,202.29,275.33,27.2,32.64,41.56,56.21,235.83,328.47,34.09,29.23,13.2,12.44,88.83,74.23,8.83,9.18,266.78,320.56,9.17,12.56
1,0,3,41,17,100,0.240,39,4,11,39,4,4,8,2,53.0,0,NJIT,196.26,206.33,93.21,119.5,554.32,663.61,0.22,0.07,202.29,205.0,27.2,31.86,41.56,47.29,235.83,279.22,34.09,32.47,13.2,13.6,88.83,75.08,8.83,10.77,266.78,281.41,9.17,16.22
1,0,4,65,19,160,0.287,62,6,12,79,3,5,2,0,77.0,0,Binghamton,196.26,172.0,93.21,81.42,554.32,513.26,0.22,-0.04,202.29,216.21,27.2,33.7,41.56,32.31,235.83,241.53,34.09,31.67,13.2,10.0,88.83,65.92,8.83,6.3,266.78,242.56,9.17,12.33
1,0,5,63,26,152,0.243,55,7,13,68,6,1,26,2,84.0,3,Rhode Island,196.26,173.63,93.21,84.05,554.32,515.89,0.22,0.18,202.29,206.8,27.2,29.54,41.56,41.53,235.83,245.76,34.09,34.5,13.2,8.55,88.83,85.92,8.83,9.0,266.78,238.47,9.17,20.4
1,0,3,47,27,130,0.154,43,4,15,52,1,4,4,1,57.0,1,St. Francis Brooklyn,196.26,204.83,93.21,93.22,554.32,586.83,0.22,0.15,202.29,199.24,27.2,33.87,41.56,45.21,235.83,264.06,34.09,42.38,13.2,15.86,88.83,67.85,8.83,14.25,266.78,279.24,9.17,8.64
1,0,3,45,17,107,0.262,43,10,5,50,2,0,6,0,58.0,0,Fairleigh Dickinson,196.26,188.39,93.21,95.39,554.32,601.11,0.22,0.02,202.29,197.44,27.2,25.0,41.56,30.31,235.83,279.65,34.09,36.0,13.2,9.64,88.83,64.64,8.83,9.23,266.78,270.28,9.17,10.1
1,0,3,41,14,96,0.281,33,6,6,38,3,2,12,1,55.0,0,Bryant,196.26,296.17,93.21,138.89,554.32,853.06,0.22,0.17,202.29,312.44,27.2,41.08,41.56,52.5,235.83,389.88,34.09,42.36,13.2,19.25,88.83,104.08,8.83,16.27,266.78,388.38,9.17,21.67
0,0,4,47,31,133,0.120,44,8,8,36,7,6,16,2,69.0,1,Central Conn. St.,196.26,205.24,93.21,91.88,554.32,610.06,0.22,0.1,202.29,235.21,27.2,32.58,41.56,34.29,235.83,276.75,34.09,31.42,13.2,16.11,88.83,110.3,8.83,13.23,266.78,326.89,9.17,8.09
1,0,4,50,19,131,0.237,44,7,13,47,8,1,10,5,63.0,2,Robert Morris,196.26,232.5,93.21,103.44,554.32,686.5,0.22,0.21,202.29,276.79,27.2,38.69,41.56,56.38,235.83,333.25,34.09,41.0,13.2,11.25,88.83,83.15,8.83,10.92,266.78,315.5,9.17,13.4
0,0,5,65,24,169,0.243,58,11,14,65,6,0,20,1,86.0,1,St. Francis Brooklyn,196.26,204.83,93.21,93.22,554.32,586.83,0.22,0.15,202.29,199.24,27.2,33.87,41.56,45.21,235.83,264.06,34.09,42.38,13.2,15.86,88.83,67.85,8.83,14.25,266.78,279.24,9.17,8.64
1,0,3,43,24,120,0.158,38,7,14,49,2,2,4,0,54.0,0,Fairleigh Dickinson,196.26,188.39,93.21,95.39,554.32,601.11,0.22,0.02,202.29,197.44,27.2,25.0,41.56,30.31,235.83,279.65,34.09,36.0,13.2,9.64,88.83,64.64,8.83,9.23,266.78,270.28,9.17,10.1
0,0,5,50,33,190,0.089,47,6,12,83,3,2,41/,0,78.5,0,Bryant,196.26,296.17,93.21,138.89,554.32,853.06,0.22,0.17,202.29,312.44,27.2,41.08,41.56,52.5,235.83,389.88,34.09,42.36,13.2,19.25,88.83,104.08,8.83,16.27,266.78,388.38,9.17,21.67
1,0,3,45,9,93,0.387,40,6,5,45,3,1,10,2,57.0,1,Central Conn. St.,196.26,205.24,93.21,91.88,554.32,610.06,0.22,0.1,202.29,235.21,27.2,32.58,41.56,34.29,235.83,276.75,34.09,31.42,13.2,16.11,88.83,110.3,8.83,13.23,266.78,326.89,9.17,8.09
1,0,4,53,29,136,0.176,52,6,9,57,8,1,8,1,64.0,1,Robert Morris,196.26,232.5,93.21,103.44,554.32,686.5,0.22,0.21,202.29,276.79,27.2,38.69,41.56,56.38,235.83,333.25,34.09,41.0,13.2,11.25,88.83,83.15,8.83,10.92,266.78,315.5,9.17,13.4
0,0,3,38,20,128,0.141,38,2,5,48,3,1,15,3,48.5,1,Bryant,196.26,296.17,93.21,138.89,554.32,853.06,0.22,0.17,202.29,312.44,27.2,41.08,41.56,52.5,235.83,389.88,34.09,42.36,13.2,19.25,88.83,104.08,8.83,16.27,266.78,388.38,9.17,21.67
