BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
0,247.82,226.0,107.0,83.61,719.35,619.06,0.07,0.12,231.71,267.14,34.92,35.54,45.29,51.75,332.56,306.19,34.08,33.46,12.56,10.33,93.08,81.9,16.33,10.56,331.47,314.53,16.38,9.0,1,0,5,61,24,178,0.208,60,12,9,79,2,0,10,4,78.0
2,247.82,226.26,107.0,102.42,719.35,706.58,0.07,0.13,231.71,270.27,34.92,20.33,45.29,33.56,332.56,377.18,34.08,23.85,12.56,14.56,93.08,132.36,16.33,17.0,331.47,321.35,16.38,9.86,0,0,3,27,27,112,0,23,1,3,49,2,1,8,0,33.0
3,247.82,172.0,107.0,81.42,719.35,513.26,0.07,-0.04,231.71,216.21,34.92,33.7,45.29,32.31,332.56,241.53,34.08,31.67,12.56,10.0,93.08,65.92,16.33,6.3,331.47,242.56,16.38,12.33,1,0,3,49,10,109,0.358,43,5,7,59,3,1,14,1,62.0
1,247.82,295.75,107.0,111.0,719.35,787.75,0.07,0.23,231.71,345.0,34.92,53.8,45.29,75.18,332.56,375.0,34.08,45.45,12.56,14.11,93.08,114.45,16.33,20.38,331.47,401.77,16.38,13.43,0,0,4,40,17,151,0.152,38,2,7,66,4,2,14,2,51.0
1,247.82,263.88,107.0,109.12,719.35,718.29,0.07,0.29,231.71,277.73,34.92,27.08,45.29,46.33,332.56,313.38,34.08,25.0,12.56,21.14,93.08,118.69,16.33,13.0,331.47,358.16,16.38,11.89,0,0,3,34,19,124,0.121,30,3,5,59,4,2,6,3,42.0
2,247.82,274.31,107.0,122.38,719.35,807.25,0.07,0.13,231.71,273.93,34.92,31.2,45.29,41.09,332.56,385.33,34.08,24.46,12.56,11.56,93.08,112.27,16.33,12.91,331.47,387.32,16.38,12.0,1,0,5,68,28,189,0.212,67,4,9,76,10,2,14,5,81.0
3,247.82,224.0,107.0,88.32,719.35,641.89,0.07,0.1,231.71,235.47,34.92,23.77,45.29,38.08,332.56,317.76,34.08,25.15,12.56,24.33,93.08,74.67,16.33,17.44,331.47,290.67,16.38,13.23,0,0,5,50,27,156,0.147,47,5,14,62,5,1,16,4,64.0
1,247.82,199.7,107.0,83.4,719.35,546.05,0.07,0.14,231.71,316.33,34.92,33.18,45.29,50.75,332.56,274.29,34.08,22.79,12.56,10.2,93.08,68.44,16.33,21.6,331.47,278.25,16.38,8.22,0,0,3,32,19,107,0.121,31,3,6,42,7,0,8,2,39.0
1,247.82,236.5,107.0,118.22,719.35,703.33,0.07,0.09,231.71,285.79,34.92,38.25,45.29,57.0,332.56,385.57,34.08,40.64,12.56,15.3,93.08,86.0,16.33,13.2,331.47,336.56,16.38,13.8,1,0,4,57,20,133,0.278,52,6,11,69,7,1,16,1,72.0
0,247.82,244.94,107.0,111.76,719.35,701.65,0.07,0.22,231.71,280.64,34.92,38.69,45.29,43.36,332.56,336.27,34.08,44.08,12.56,14.89,93.08,109.64,16.33,14.45,331.47,360.27,16.38,14.6,1,0,4,51,22,132,0.220,47,12,11,65,6,2,16,5,73.0
