Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,0,3,33,22,109,0.101,32,1,5,36,3,1,2,0,36.0,0,Dayton,241.29,232.6,103.53,85.1,697.82,600.25,0.11,0.18,272.93,240.0,30.83,30.29,46.86,47.93,346.73,269.94,29.0,24.65,13.25,10.7,57.57,85.47,10.38,16.82,314.62,306.53,9.22,19.3
0,0,4,39,26,133,0.098,39,5,11,38,5,1,4,4,47.0,0,South Alabama,241.29,236.78,103.53,104.17,697.82,623.39,0.11,0.18,272.93,243.38,30.83,34.08,46.86,42.2,346.73,261.0,29.0,34.23,13.25,23.67,57.57,81.31,10.38,9.7,314.62,340.41,9.22,21.0
0,0,3,36,15,100,0.210,34,3,5,32,6,0,2,2,40.0,1,Ball St.,241.29,261.67,103.53,103.11,697.82,727.44,0.11,0.29,272.93,288.4,30.83,32.46,46.86,42.69,346.73,354.69,29.0,30.23,13.25,23.2,57.57,119.2,10.38,15.11,314.62,350.59,9.22,11.57
1,0,5,68,29,181,0.215,60,3,12,64,1,4,12,3,81.0,0,Morehead St.,241.29,236.61,103.53,105.56,697.82,668.33,0.11,0.07,272.93,265.8,30.83,31.31,46.86,41.47,346.73,305.65,29.0,25.79,13.25,14.27,57.57,95.42,10.38,14.09,314.62,317.38,9.22,16.73
1,0,3,37,17,107,0.187,36,5,4,43,5,2,10,1,49.0,0,Georgia St.,241.29,184.05,103.53,89.21,697.82,544.74,0.11,0.14,272.93,204.06,30.83,23.86,46.86,32.88,346.73,244.17,29.0,27.46,13.25,12.92,57.57,61.6,10.38,8.91,314.62,247.11,9.22,9.8
1,0,5,54,28,172,0.151,52,3,9,84,5,3,14,0,67.0,5,Furman,241.29,293.07,103.53,120.13,697.82,865.0,0.11,0.17,272.93,316.62,30.83,32.83,46.86,46.67,346.73,428.93,29.0,31.33,13.25,14.55,57.57,78.67,10.38,13.73,314.62,387.29,9.22,14.88
0,0,3,36,20,106,0.151,36,3,9,42,4,2,6,2,44.0,0,Loyola Chicago,241.29,247.12,103.53,98.59,697.82,680.76,0.11,0.2,272.93,396.9,30.83,47.22,46.86,49.64,346.73,329.4,29.0,36.83,13.25,14.0,57.57,107.91,10.38,12.2,314.62,381.82,9.22,9.75
1,0,4,53,20,124,0.266,52,5,10,71,7,0,8,0,62.0,0,Ohio,241.29,208.43,103.53,87.29,697.82,594.38,0.11,0.07,272.93,316.38,30.83,39.75,46.86,60.29,346.73,282.0,29.0,44.4,13.25,14.69,57.57,82.15,10.38,8.85,314.62,293.63,9.22,10.67
0,0,4,46,26,134,0.149,43,5,8,45,5,4,4,0,57.0,0,Alabama,241.29,299.67,103.53,122.53,697.82,841.73,0.11,0.21,272.93,379.09,30.83,36.82,46.86,60.82,346.73,395.57,29.0,45.75,13.25,30.88,57.57,120.56,10.38,21.25,314.62,406.39,9.22,16.62
0,0,3,34,21,112,0.116,31,7,8,46,7,0,6,1,44.0,0,Northern Ill.,241.29,253.11,103.53,108.22,697.82,731.39,0.11,0.03,272.93,283.93,30.83,34.85,46.86,53.38,346.73,340.12,29.0,36.92,13.25,14.3,57.57,89.31,10.38,15.18,314.62,337.21,9.22,9.2
1,0,4,56,22,167,0.204,48,4,5,68,4,2,16,3,70.0,0,Georgia Tech,241.29,259.16,103.53,100.79,697.82,683.58,0.11,0.1,272.93,329.43,30.83,34.29,46.86,42.53,346.73,315.65,29.0,47.09,13.25,11.75,57.57,86.71,10.38,12.43,314.62,341.78,9.22,11.0
0,0,4,60,23,191,0.194,57,6,4,101,7,2,8,4,72.0,1,Bowling Green,241.29,201.48,103.53,88.24,697.82,658.62,0.11,0.2,272.93,231.06,30.83,29.4,46.86,43.62,346.73,337.1,29.0,27.2,13.25,15.36,57.57,84.77,10.38,11.09,314.62,299.56,9.22,15.83
1,0,3,42,18,120,0.200,34,10,9,61,4,2,10,1,59.0,1,Nicholls St.,241.29,184.72,103.53,89.44,697.82,556.11,0.11,0.1,272.93,206.6,30.83,33.43,46.86,50.86,346.73,262.81,29.0,40.69,13.25,14.55,57.57,62.17,10.38,11.91,314.62,270.38,9.22,19.88
1,0,4,64,27,193,0.192,60,7,7,106,8,2,6,1,76.0,3,IUPUI,241.29,253.75,103.53,119.0,697.82,826.56,0.11,0.02,272.93,252.47,30.83,28.83,46.86,42.0,346.73,417.47,29.0,30.38,13.25,11.6,57.57,87.38,10.38,11.17,314.62,339.33,9.22,12.44
0,0,5,56,25,180,0.172,54,7,13,78,2,4,6,0,70.0,0,Charlotte,241.29,244.53,103.53,96.47,697.82,708.05,0.11,0.17,272.93,310.64,30.83,30.38,46.86,39.81,346.73,334.33,29.0,28.29,13.25,18.83,57.57,96.0,10.38,25.09,314.62,346.53,9.22,10.22
0,0,3,37,20,116,0.147,34,4,4,53,9,0,8,0,45.0,1,FIU,241.29,229.89,103.53,101.11,697.82,646.84,0.11,0.11,272.93,273.53,30.83,35.58,46.86,54.31,346.73,319.19,29.0,30.38,13.25,13.64,57.57,113.27,10.38,15.6,314.62,397.71,9.22,15.0
0,0,3,32,17,101,0.149,30,3,5,39,3,1,6,2,39.0,4,UAB,241.29,213.11,103.53,92.67,697.82,579.78,0.11,0.18,272.93,257.07,30.83,33.0,46.86,41.47,346.73,280.27,29.0,31.07,13.25,18.56,57.57,82.09,10.38,20.5,314.62,325.57,9.22,10.43
1,0,3,43,15,117,0.239,35,4,3,54,2,1,8,1,52.0,4,Louisiana Tech,241.29,214.44,103.53,96.78,697.82,642.5,0.11,0.05,272.93,236.0,30.83,35.0,46.86,36.36,346.73,336.93,29.0,44.2,13.25,14.64,57.57,79.64,10.38,10.18,314.62,325.27,9.22,11.38
0,0,4,49,29,150,0.133,45,4,11,60,5,1,16,0,62.0,0,Western Ky.,241.29,272.38,103.53,112.44,697.82,710.81,0.11,0.21,272.93,272.6,30.83,45.55,46.86,69.67,346.73,329.36,29.0,59.62,13.25,26.67,57.57,102.5,10.38,18.22,314.62,400.82,9.22,21.5
1,0,5,67,24,168,0.256,61,5,12,78,4,0,8,1,76.0,0,UTEP,241.29,193.16,103.53,87.53,697.82,562.84,0.11,0.08,272.93,200.82,30.83,24.92,46.86,32.07,346.73,245.83,29.0,23.21,13.25,10.33,57.57,74.38,10.38,10.46,314.62,286.03,9.22,9.88
0,0,5,64,25,212,0.184,59,4,6,85,5,1,12,2,75.0,1,Rice,241.29,305.19,103.53,114.12,697.82,841.44,0.11,0.22,272.93,352.23,30.83,36.18,46.86,42.77,346.73,413.13,29.0,30.33,13.25,18.0,57.57,107.64,10.38,16.09,314.62,403.53,9.22,12.5
1,0,3,40,11,105,0.276,35,2,6,52,2,3,2,0,46.0,0,Middle Tenn.,241.29,240.33,103.53,106.93,697.82,677.53,0.11,0.17,272.93,277.83,30.83,30.85,46.86,56.29,346.73,293.57,29.0,39.36,13.25,12.17,57.57,59.15,10.38,13.54,314.62,324.04,9.22,14.1
0,0,4,40,23,142,0.120,35,5,10,70,4,4,8,2,53.0,0,UTSA,241.29,198.1,103.53,79.95,697.82,548.48,0.11,0.18,272.93,245.75,30.83,35.17,46.86,51.62,346.73,246.95,29.0,28.69,13.25,14.2,57.57,80.25,10.38,15.73,314.62,289.19,9.22,11.0
0,0,4,49,18,138,0.225,47,3,10,49,2,5,9,2,61.5,3,Southern Miss.,241.29,260.79,103.53,109.0,697.82,677.16,0.11,0.19,272.93,284.69,30.83,39.33,46.86,44.71,346.73,304.41,29.0,36.38,13.25,28.4,57.57,77.0,10.38,14.0,314.62,347.22,9.22,10.57
0,0,3,38,20,118,0.153,37,1,5,50,4,1,4,2,42.0,2,North Texas,241.29,302.53,103.53,115.47,697.82,813.29,0.11,0.15,272.93,316.87,30.83,33.36,46.86,54.46,346.73,377.07,29.0,29.5,13.25,18.56,57.57,102.25,10.38,12.69,314.62,399.41,9.22,7.45
0,0,3,26,12,88,0.159,24,1,4,30,2,2,2,1,30.0,0,Fla. Atlantic,241.29,247.24,103.53,89.59,697.82,608.29,0.11,0.25,272.93,284.07,30.83,40.64,46.86,40.0,346.73,279.2,29.0,27.71,13.25,13.85,57.57,74.18,10.38,12.0,314.62,327.38,9.22,8.17
0,0,3,34,13,96,0.219,29,0,7,40,5,0,6,0,37.0,0,FIU,241.29,229.89,103.53,101.11,697.82,646.84,0.11,0.11,272.93,273.53,30.83,35.58,46.86,54.31,346.73,319.19,29.0,30.38,13.25,13.64,57.57,113.27,10.38,15.6,314.62,397.71,9.22,15.0
0,0,4,38,27,136,0.081,36,6,6,68,5,0,16,2,52.0,2,West Virginia,241.29,203.1,103.53,96.65,697.82,577.35,0.11,0.08,272.93,237.62,30.83,24.29,46.86,45.25,346.73,260.0,29.0,23.31,13.25,10.7,57.57,108.5,10.38,18.42,314.62,286.67,9.22,10.22
0,0,4,58,23,166,0.211,49,5,8,62,3,2,10,5,70.0,2,Charlotte,241.29,244.53,103.53,96.47,697.82,708.05,0.11,0.17,272.93,310.64,30.83,30.38,46.86,39.81,346.73,334.33,29.0,28.29,13.25,18.83,57.57,96.0,10.38,25.09,314.62,346.53,9.22,10.22
