BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
0,247.68,208.43,101.0,87.29,664.89,594.38,0.2,0.07,257.82,316.38,41.08,39.75,67.08,60.29,306.12,282.0,34.54,44.4,13.91,14.69,88.67,82.15,15.09,8.85,346.12,293.63,10.25,10.67,1,0,4,59,21,139,0.273,57,4,12,55,1,2,8,4,69.0
1,247.68,267.88,101.0,111.53,664.89,717.29,0.2,0.16,257.82,284.47,41.08,35.0,67.08,51.67,306.12,326.53,34.54,40.85,13.91,16.18,88.67,74.0,15.09,16.33,346.12,382.53,10.25,9.75,0,0,3,35,15,83,0.241,35,4,8,24,6,0,4,0,41.0
1,247.68,290.25,101.0,122.38,664.89,806.0,0.2,0.13,257.82,290.87,41.08,27.85,67.08,45.31,306.12,359.2,34.54,32.55,13.91,30.89,88.67,106.82,15.09,16.6,346.12,391.43,10.25,9.67,1,0,3,48,15,113,0.292,45,2,6,61,2,1,12,1,57.0
0,247.68,280.5,101.0,114.38,664.89,816.62,0.2,0.18,257.82,283.53,41.08,26.23,67.08,43.93,306.12,382.67,34.54,30.33,13.91,14.11,88.67,84.23,15.09,12.25,346.12,366.9,10.25,10.36,1,0,3,50,18,102,0.314,46,7,10,42,2,1,10,2,63.0
1,247.68,246.84,101.0,94.79,664.89,651.95,0.2,0.27,257.82,339.0,41.08,28.0,67.08,48.2,306.12,287.28,34.54,24.54,13.91,19.2,88.67,123.08,15.09,20.33,346.12,353.68,10.25,9.29,0,0,3,34,24,107,0.093,30,0,7,40,5,2,4,0,38.0
1,247.68,227.74,101.0,86.21,664.89,603.37,0.2,0.14,257.82,292.07,41.08,35.15,67.08,50.29,306.12,278.82,34.54,29.92,13.91,13.0,88.67,96.83,15.09,16.12,346.12,341.81,10.25,9.71,1,0,3,35,15,88,0.227,32,8,7,40,7,0,14,1,50.0
1,247.68,184.72,101.0,89.44,664.89,556.11,0.2,0.1,257.82,206.6,41.08,33.43,67.08,50.86,306.12,262.81,34.54,40.69,13.91,14.55,88.67,62.17,15.09,11.91,346.12,270.38,10.25,19.88,1,0,3,37,15,94,0.234,36,12,9,39,5,1,10,1,55.0
1,247.68,245.32,101.0,106.26,664.89,704.42,0.2,0.23,257.82,259.18,41.08,23.43,67.08,23.67,306.12,348.35,34.54,20.38,13.91,11.91,88.67,103.62,15.09,15.45,346.12,340.79,10.25,16.67,0,0,5,72,20,178,0.292,72,5,7,75,4,1,16,3,86.0
0,247.68,233.33,101.0,97.72,664.89,653.94,0.2,0.16,257.82,356.55,41.08,23.15,67.08,44.07,306.12,380.23,34.54,28.9,13.91,12.11,88.67,125.0,15.09,17.0,346.12,353.17,10.25,6.0,0,0,5,66,29,197,0.188,57,4,20,77,3,2,12,0,78.0
0,247.68,233.33,101.0,97.72,664.89,653.94,0.2,0.16,257.82,356.55,41.08,23.15,67.08,44.07,306.12,380.23,34.54,28.9,13.91,12.11,88.67,125.0,15.09,17.0,346.12,353.17,10.25,6.0,0,0,4,44,22,140,0.157,40,4,8,52,1,0,12,2,54.0
0,247.68,185.5,101.0,79.15,664.89,535.5,0.2,0.24,257.82,245.29,41.08,30.08,67.08,52.0,306.12,262.78,34.54,35.33,13.91,12.56,88.67,76.38,15.09,11.75,346.12,260.03,10.25,8.58,1,0,4,57,23,159,0.214,52,8,14,64,1,3,6,2,71.0
1,247.68,222.11,101.0,90.22,664.89,615.17,0.2,0.19,257.82,269.29,41.08,26.93,67.08,50.69,306.12,286.81,34.54,33.91,13.91,9.6,88.67,86.67,15.09,10.0,346.12,311.94,10.25,8.3,1,0,3,41,22,113,0.168,41,7,6,54,6,1,12,0,55.0
1,247.68,245.89,101.0,101.22,664.89,662.78,0.2,0.05,257.82,348.42,41.08,40.83,67.08,57.14,306.12,283.59,34.54,36.0,13.91,10.4,88.67,89.85,15.09,11.09,346.12,329.65,10.25,13.83,1,0,5,66,28,181,0.210,65,14,11,74,8,2,22,3,93.0
